,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.0,3.978005774880293e-05,3.676259297109051e-05,3.466223282984377e-05,3.268897346772568e-05,3.082977338648109e-05,2.911207312248829e-05,2.7463032949283795e-05,2.5916543716949845e-05,2.446925437181899e-05,2.3124869236397827e-05,2.190239597499389e-05,2.0643867156329492e-05,1.952181986388085e-05,1.7177692611036586e-05
0,2.0,2.0619181265136615e-05,2.0068219970703306e-05,2.0069988124853517e-05,2.0115068709953613e-05,2.0206088777185662e-05,2.0338616324849078e-05,2.05177318885464e-05,2.073926170903889e-05,2.101007165555898e-05,2.1321415309093215e-05,2.168627165491581e-05,2.2093856873979994e-05,2.2550603721500298e-05,2.141539710310788e-05
0,3.0,3.369051519129629e-05,3.0741687577956996e-05,2.8597513061301866e-05,2.6594597432084466e-05,2.4724243361111952e-05,2.298012395862662e-05,2.1337694754034036e-05,1.9807067005370357e-05,1.8373124300996333e-05,1.7030436993412306e-05,1.5773763403606402e-05,1.4597484001441813e-05,1.3497716018045195e-05,1.1591593589946484e-05
0,4.0,1.1252713746478597e-05,1.11279632967449e-05,1.1670233513718185e-05,1.222490926409064e-05,1.2796111695095566e-05,1.3382108125085742e-05,1.3988628027933412e-05,1.4615594359078313e-05,1.526810413692499e-05,1.5946355922494832e-05,1.665589888561879e-05,1.7402289777203925e-05,1.8187634341200272e-05,1.7641487626526556e-05
0,5.0,3.981337806654935e-05,3.7222936738187646e-05,3.53503019575462e-05,3.358678578882326e-05,3.1931373690542075e-05,3.037172641594673e-05,2.8896797684745595e-05,2.751442450149474e-05,2.621344411806759e-05,2.49952188055883e-05,2.38515084938705e-05,2.277987077859242e-05,2.1774379614283498e-05,1.9346682245279362e-05
0,6.0,8.400320612605899e-05,8.115813753180659e-05,7.911291529365388e-05,7.725584393782206e-05,7.558280191960797e-05,7.408370559936449e-05,7.28961534062748e-05,7.157191108552637e-05,7.054833467168883e-05,6.967613726830068e-05,6.895438794521578e-05,6.835959936321563e-05,6.790180939957158e-05,6.275076431948282e-05
0,7.0,0.00013091155707443703,0.00013244970706724452,0.0001347342802278289,0.00013736231904113848,0.00014038214945997734,0.00014379428407130114,0.0001476312544096495,0.00015191018745810134,0.00015664840165650705,0.00016187960620743616,0.00016762538858216535,0.00017392315538826392,0.00018080078484690934,0.0001747347083776912
0,8.0,7.463078927424631e-05,6.838483332186116e-05,6.342268923501851e-05,5.876227387013501e-05,5.436764309871381e-05,5.0259157565016774e-05,4.6368292745502644e-05,4.273012465718785e-05,3.931728346737662e-05,3.6113621979157554e-05,3.3114332083499535e-05,3.031095151903072e-05,2.7668947513568497e-05,2.3414736816636783e-05
0,9.0,6.438504271521084e-07,1.0882460576289369e-07,1.0041189058343065e-08,4.611335051933524e-08,2.6407974041518376e-07,5.727730423600816e-07,1.071070819408253e-06,1.7418167663313542e-06,2.5901707290328062e-06,3.61770676533799e-06,4.838290488947494e-06,6.312367794750259e-06,7.886653163352708e-06,9.04137069345295e-06
0,10.0,2.1183547555540704e-05,1.918881171848243e-05,1.781921926382644e-05,1.6534112601146616e-05,1.534250101440305e-05,1.4243144212552035e-05,1.3217106310846373e-05,1.2267933560900293e-05,1.1386059688525285e-05,1.0564982733060668e-05,9.805013666117434e-06,9.094678621962525e-06,8.431735539278764e-06,7.27339635041179e-06
0,11.0,8.458978103963846e-06,7.363294690337291e-06,6.982394819152945e-06,6.6249533029068025e-06,6.2785646706786355e-06,5.9510602914404695e-06,5.643575509520648e-06,5.3577009159030375e-06,5.078357147506472e-06,4.822048347305625e-06,4.581050600484901e-06,4.353463647476262e-06,4.139106496150134e-06,3.701041717992684e-06
0,12.0,2.098579937003245e-05,1.9135042196651435e-05,1.7766026947945132e-05,1.6491971612940144e-05,1.531027702750515e-05,1.4204835606573591e-05,1.3179078413244627e-05,1.2221169659313237e-05,1.1330618408849682e-05,1.050261471503787e-05,9.733065158674724e-06,9.017177448295182e-06,8.354708068185795e-06,7.3921295166343445e-06
0,13.0,5.8486504995896475e-05,5.581327054479961e-05,5.383433418962837e-05,5.1972851443373986e-05,5.021151178687246e-05,4.858190837699202e-05,4.7071972120903446e-05,4.568058995366995e-05,4.4393205190570786e-05,4.3214334113348774e-05,4.213288372444212e-05,4.115042691769984e-05,4.0254492585508486e-05,3.663075441000699e-05
0,14.0,8.977553422301725e-06,8.834402621401226e-06,9.198776860954335e-06,9.593619830881977e-06,1.0025009179270753e-05,1.0486215596912875e-05,1.0981011264866236e-05,1.1517952673127341e-05,1.2098780752291162e-05,1.272401547371655e-05,1.3397918712430276e-05,1.4119937464171895e-05,1.4901803771008306e-05,1.461516315003141e-05
0,15.0,4.4093384611760286e-05,4.174452980830149e-05,4.028082061459333e-05,3.8921667744644994e-05,3.7659921892853004e-05,3.65025528293018e-05,3.541809894938892e-05,3.442603318115022e-05,3.351556442973795e-05,3.268448190728034e-05,3.192576466799649e-05,3.148144107170508e-05,3.062342179627032e-05,2.7930352378687053e-05
0,16.0,1.7058986738711686e-05,1.5822346169395346e-05,1.5428274948206206e-05,1.5079172511536966e-05,1.477525233815601e-05,1.458737985926183e-05,1.4285962122826494e-05,1.4097488062518403e-05,1.3944430556875306e-05,1.3820954758777599e-05,1.3732355192295894e-05,1.3677108316732785e-05,1.3655085871768566e-05,1.2687127285603665e-05
0,17.0,1.4081306031024232e-05,1.3684099171025836e-05,1.3794724364477087e-05,1.3927522444025064e-05,1.4082307909519254e-05,1.4259949265602345e-05,1.4453614921467856e-05,1.4682709772942212e-05,1.4929987980708833e-05,1.5204188441320647e-05,1.5501535792029938e-05,1.582430958315609e-05,1.6173870576071243e-05,1.5368456197970194e-05
0,18.0,3.195000544909279e-05,2.9110473749665854e-05,2.6991319153448294e-05,2.5007726253034436e-05,2.317302835416779e-05,2.153321714215868e-05,1.9779390857222132e-05,1.8248956639875408e-05,1.6819638335559835e-05,1.547568489774444e-05,1.4237742806659282e-05,1.3054433120908895e-05,1.1957629069112217e-05,1.0160956926044234e-05
0,19.0,2.3057066772339532e-05,2.1204154864834033e-05,1.9874950461229316e-05,1.861752842731599e-05,1.7431785196003147e-05,1.630824165411033e-05,1.5250310865754096e-05,1.424916452018523e-05,1.3308759335031385e-05,1.2416125000320707e-05,1.1572914269340731e-05,1.0778316015001016e-05,1.0033877533748196e-05,8.659972902996657e-06
0,20.0,3.914724861172205e-06,3.6319710662037326e-06,3.90285261883572e-06,4.1853009460470995e-06,4.535117466733782e-06,4.796757084002902e-06,5.124965874488543e-06,5.4702098261018434e-06,5.833772787104305e-06,6.220893875361321e-06,6.631507391706402e-06,7.0626795002058476e-06,7.51480380513589e-06,7.424984295866635e-06
0,21.0,6.946700535640694e-06,7.29940995194939e-06,8.345393390077562e-06,9.48269220645022e-06,1.0716496807975632e-05,1.2052856180601598e-05,1.3495919802727736e-05,1.505755194497566e-05,1.6739443404317207e-05,1.855937336802056e-05,2.0512345654216657e-05,2.2614063600862655e-05,2.487334408456557e-05,2.5505415883332425e-05
0,22.0,1.4956889204315222e-06,1.936399699437519e-06,3.03092973921644e-06,4.39822733579648e-06,6.0321619777439305e-06,7.951031986051182e-06,1.0161892607155409e-05,1.2675787563350869e-05,1.5506667617416117e-05,1.8675967553186523e-05,2.2181078034230312e-05,2.6051416260037746e-05,3.0302028264579803e-05,3.2467004916824095e-05
0,23.0,0.00043116535192784197,0.000388403865962921,0.00035000263307067843,0.00031385406958239575,0.0002798803251114753,0.0002480640074099238,0.00021834650616850602,0.00019068401616323204,0.00016503658719746654,0.0001413690501617497,0.00011964023644333103,9.983006810416057e-05,8.189189190191897e-05,6.112932348946283e-05
0,24.0,3.563308197744306e-05,3.488071841706221e-05,3.4722480892041625e-05,3.463721448148273e-05,3.462323613366263e-05,3.467730837478211e-05,3.4804270655792836e-05,3.4998076472945956e-05,3.526220046462338e-05,3.560662220816624e-05,3.6011529896180664e-05,3.649603189713969e-05,3.7056981446393874e-05,3.5001661344682826e-05
0,25.0,2.0630260167491585e-05,1.8833675189563687e-05,1.7838372547152156e-05,1.690319599229572e-05,1.603259418157654e-05,1.5215137259739083e-05,1.4452114218855189e-05,1.3738383820058103e-05,1.312292148206017e-05,1.2448586542000235e-05,1.1865883777829247e-05,1.1322252258074571e-05,1.0818720809620212e-05,9.611757148691949e-06
0,26.0,2.7561801983511565e-05,2.483351978030048e-05,2.2819206563044623e-05,2.093156840465121e-05,1.916559815875411e-05,1.7513877020323294e-05,1.59691251614697e-05,1.46853860637293e-05,1.3176848679349735e-05,1.1919443620694477e-05,1.0845392102238646e-05,9.651861163030108e-06,8.631577953183812e-06,7.497402218732213e-06
0,27.0,4.945671129123524e-05,4.8029924952652485e-05,4.763599837061583e-05,4.732642850084456e-05,4.709773492427436e-05,4.691785740142229e-05,4.68891749121864e-05,4.69102734674411e-05,4.701841569850759e-05,4.72080189609939e-05,4.748894031769287e-05,4.785340167105288e-05,4.8313001090824564e-05,4.538452832979854e-05
0,28.0,4.6492534951954826e-05,4.2182195761452835e-05,3.982078104104131e-05,3.754554728818473e-05,3.517964957998191e-05,3.291893315972464e-05,3.070488562576837e-05,2.8552905494864874e-05,2.6462298607594795e-05,2.4440749269354504e-05,2.249255666181979e-05,2.0623326720952744e-05,1.883834370238832e-05,1.5920360138580944e-05
0,29.0,6.8126331445501e-05,6.545940136034123e-05,6.367602389443408e-05,6.218870309435793e-05,6.057949509123379e-05,5.924893069712478e-05,5.805369437815146e-05,5.6983999625953254e-05,5.6033609750069335e-05,5.5164432778656054e-05,5.4402080961045124e-05,5.373760899589998e-05,5.327596848163508e-05,4.917571753859686e-05
0,30.0,3.070665276010313e-05,2.9016751932975864e-05,2.807826564043012e-05,2.7192662902037706e-05,2.6361180171999005e-05,2.5628872480223688e-05,2.4943206028192572e-05,2.4301280225169786e-05,2.3718904159806974e-05,2.3188750622585138e-05,2.270877942487434e-05,2.227840542646847e-05,2.1895126305203326e-05,2.0023624024435676e-05
0,31.0,4.987985928930778e-06,4.157607109839148e-06,3.818105805267639e-06,3.4981169060658896e-06,3.2007101589352628e-06,2.92185166537275e-06,2.6625194114928547e-06,2.4187536043937914e-06,2.191122437215983e-06,1.9783529778236667e-06,1.7802519560149865e-06,1.5958970641261475e-06,1.4250139375699693e-06,1.2107141597548736e-06
0,32.0,5.6752839835942696e-06,6.104797600306812e-06,6.928581794944754e-06,7.826913007861415e-06,8.80627487085733e-06,9.869509409822328e-06,1.1025600625496842e-05,1.2275725807028313e-05,1.362937074110236e-05,1.5079371429642047e-05,1.6644026830853703e-05,1.832251274407225e-05,2.012511742121986e-05,2.0464682777463297e-05
0,33.0,7.931846997478259e-05,7.612921203480408e-05,7.37540350582596e-05,7.155124542627259e-05,6.949776808560677e-05,6.758669685323274e-05,6.581072356004372e-05,6.417006391340674e-05,6.265574722468376e-05,6.127087465690681e-05,6.0009541673361846e-05,5.8868094151173667e-05,5.784282086862756e-05,5.286891665970485e-05
0,34.0,4.156374145986057e-05,4.164249153454309e-05,4.239991366220686e-05,4.3255332583214554e-05,4.4195337243172305e-05,4.524022327356215e-05,4.6397795558400566e-05,4.766455034026881e-05,4.90691248892079e-05,5.059082389469081e-05,5.2241180496963286e-05,5.4024543080183515e-05,5.595055332483757e-05,5.387047285498055e-05
0,35.0,5.2514538027176196e-05,4.726854969173717e-05,4.299127873013649e-05,3.897478107417553e-05,3.523698318052036e-05,3.1746016742262854e-05,2.8499191969164827e-05,2.5486681986818824e-05,2.267088792249705e-05,2.006955479908745e-05,1.766446254477175e-05,1.5444420706304266e-05,1.3403029507528133e-05,1.0742774038025268e-05
0,36.0,1.3031660201887364e-05,1.2094382467266658e-05,1.17723414656395e-05,1.1482465563077993e-05,1.1250278168750985e-05,1.0988534738539168e-05,1.0781133234699908e-05,1.0597185410573498e-05,1.0443290290758643e-05,1.0306572879622612e-05,1.0194133642387747e-05,1.0109077481390418e-05,1.0038212587662929e-05,9.2877549417689e-06
0,37.0,6.141370520761137e-05,5.666190234685329e-05,5.296742835457883e-05,4.950363329336674e-05,4.6254472619436095e-05,4.320591078590574e-05,4.0349203024455784e-05,3.766944352899491e-05,3.5155605605165135e-05,3.279695771420399e-05,3.0592138074389014e-05,2.8516955290309635e-05,2.657727200844329e-05,2.29999652903744e-05
0,38.0,7.553665490774041e-05,7.142662061844398e-05,6.802832609733043e-05,6.485658131482403e-05,6.190699723675964e-05,5.916353841653872e-05,5.6616053762787355e-05,5.424753953071163e-05,5.2043447724386526e-05,5.0007631868413065e-05,4.81267320910699e-05,4.639280698461307e-05,4.480236509523658e-05,4.023261827512412e-05
0,39.0,4.84837767425292e-05,4.454501628667689e-05,4.160229917921407e-05,3.8825866380821016e-05,3.621587569158272e-05,3.376303611656439e-05,3.145689157387798e-05,2.9296076038606623e-05,2.7255327019990015e-05,2.5340880823627027e-05,2.354610874144551e-05,2.1860744429884267e-05,2.0279166380023257e-05,1.748866820082332e-05
0,40.0,3.714253999417366e-05,3.724688807467297e-05,3.806907060252974e-05,3.905653892708766e-05,4.001760196504799e-05,4.114871003692111e-05,4.2395006368675915e-05,4.3756117263687014e-05,4.523783499190705e-05,4.684688710734898e-05,4.8582417362100836e-05,5.0472881986703155e-05,5.250161953390965e-05,5.0769537771040306e-05
0,41.0,8.856760669080329e-05,8.426156115165312e-05,8.084130591077214e-05,7.768006594814357e-05,7.475852658671778e-05,7.207404262393779e-05,6.960686339169098e-05,6.734779119091735e-05,6.529490980134354e-05,6.343672093546288e-05,6.17634279796058e-05,6.027100240962902e-05,5.8962526546898784e-05,5.371559769727897e-05
