,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,1.0,6.578303025941958e-05,6.19585383046481e-05,5.8888694583715016e-05,5.603486912266561e-05,5.3387315114363255e-05,5.0928754715769044e-05,4.865662746563014e-05,4.655017305514538e-05,4.4601717144869715e-05,4.279667388435519e-05,4.1132277833977706e-05,3.959780153089181e-05,3.817904389380006e-05,3.6882312779526404e-05,3.569289302401749e-05,3.460025129303695e-05,3.360982847968466e-05,3.270351576697964e-05,3.188530767865451e-05,3.115219217684033e-05,3.0495670335668726e-05,2.9912454048228365e-05,2.9398824415541712e-05,2.895462033921452e-05,2.85721064474499e-05,2.8254786520151577e-05,2.800019167562475e-05,2.780403699474122e-05,2.766670125297074e-05,2.7588545830672236e-05,2.7564397260855544e-05,2.7601031320987405e-05,2.7695713023990076e-05,2.7850279029179264e-05,2.8288284618644175e-05,2.832404780504082e-05,2.8644836714881925e-05,2.9032005867255618e-05,2.9474234546197757e-05,2.9980507090220896e-05,3.054788609465125e-05,3.117896079442883e-05,3.1871950252007236e-05,3.2636782766284344e-05,3.346610791884611e-05,3.4534590061614165e-05,3.535720260810028e-05,3.6435189152358415e-05,3.7565755114399825e-05,3.60352624365289e-05
0,2.0,2.2108089298440386e-05,2.0926673424800362e-05,2.0290906094637387e-05,1.9546073129396943e-05,1.8940578751856432e-05,1.8384663607778062e-05,1.787445378210366e-05,1.7415636583402052e-05,1.700189814472415e-05,1.6639942851875365e-05,1.6304001297708873e-05,1.6015721802278292e-05,1.5763633595530647e-05,1.5555900729412944e-05,1.5385407350608607e-05,1.5244258899378207e-05,1.5144983853533998e-05,1.5077227247689197e-05,1.504743228251783e-05,1.50528328677443e-05,1.5093571808829596e-05,1.5163600638169586e-05,1.528003417110131e-05,1.5432576880935563e-05,1.5614470190104045e-05,1.5839504873790793e-05,1.6100514855837e-05,1.6408651045109966e-05,1.6749354174991437e-05,1.7140718556153914e-05,1.7576260699177343e-05,1.806242257520601e-05,1.860175297112556e-05,1.9185583292357313e-05,1.9831929468575782e-05,2.0542905550922436e-05,2.1309086914743166e-05,2.2146776072581837e-05,2.3056876529249117e-05,2.405046179523409e-05,2.5105566646497205e-05,2.62585398937884e-05,2.7497562592820174e-05,2.8837736368369816e-05,3.0283011850106547e-05,3.1838456375854306e-05,3.351025517774753e-05,3.5311949051986495e-05,3.724804610309541e-05,3.651927794143513e-05
0,3.0,7.453798030827103e-06,6.600989643368728e-06,6.340812352832441e-06,6.10091753369159e-06,5.88180070951065e-06,5.686659469545881e-06,5.499187393990434e-06,5.332485463118011e-06,5.181704767526659e-06,5.047004202388347e-06,4.925844005947606e-06,4.819276663647091e-06,4.912208245562661e-06,4.642798883097408e-06,4.5736208927506284e-06,4.515334508507069e-06,4.468745376520179e-06,4.432574950494386e-06,4.408207095986455e-06,4.394350354648473e-06,4.390630464570787e-06,4.398160074539421e-06,4.4153031986447164e-06,4.627114536656284e-06,4.481142492004049e-06,4.530035281716355e-06,4.588567053710797e-06,4.657436518741507e-06,4.737711998396995e-06,4.828001886322532e-06,4.929524247717899e-06,5.042538808024442e-06,5.168390458285655e-06,5.307425768468677e-06,5.459824791977051e-06,5.632147593196978e-06,5.806874619363311e-06,6.008771382009455e-06,6.217947182135532e-06,6.449756949929222e-06,6.7135052510559405e-06,6.998746228881791e-06,7.303238158897518e-06,7.6293296944217626e-06,7.977391917117727e-06,8.34948145564019e-06,8.746891814380487e-06,9.171575145136819e-06,9.625693225128593e-06,9.39634613929016e-06
0,4.0,2.291528809480748e-06,1.7770879781420988e-06,1.6249877855243513e-06,1.4804581949305432e-06,1.3461847127421749e-06,1.2201155505756532e-06,1.1016588210829931e-06,9.890515223418787e-07,8.826766170713566e-07,7.835758107297146e-07,6.922144211853814e-07,6.042148277736925e-07,5.23881344824132e-07,4.494808809541985e-07,3.8083992988586747e-07,3.1795143388290317e-07,2.606284485463893e-07,2.1363266507021153e-07,1.6284730726496014e-07,1.2328007246301418e-07,8.938649729521006e-08,5.8579575592360626e-08,3.62980918364642e-08,1.7820627098562515e-08,6.266120138424622e-09,8.68560910857336e-10,1.1871162824582388e-09,7.61080533342879e-09,2.7084053438308044e-08,4.045336446280834e-08,6.799635986374234e-08,9.941923652572926e-08,1.4126040207862423e-07,1.858680039620472e-07,2.4162844948401846e-07,3.044767190536099e-07,3.7460673517327314e-07,4.5525307389120183e-07,5.434800172553559e-07,6.49392676847172e-07,7.504320706873434e-07,8.697569670850769e-07,9.988505067746268e-07,1.1421108090926944e-06,1.2924317160440554e-06,1.457197967553637e-06,1.6381379289662928e-06,1.830386009355624e-06,2.040084815081326e-06,2.122640852863976e-06
0,5.0,3.4949998965603035e-05,3.3034977813901235e-05,3.1691478248360495e-05,3.0434637575713704e-05,2.9261839025855266e-05,2.816457433360421e-05,2.714183893938113e-05,2.6189422516582617e-05,2.5304784805390993e-05,2.4487185953344402e-05,2.373515783780715e-05,2.3048156832719324e-05,2.242547427425184e-05,2.185768742866938e-05,2.134322957743925e-05,2.087969256112793e-05,2.046752769813472e-05,2.010552340023259e-05,1.978947595513128e-05,1.9520322445204952e-05,1.9296988477065696e-05,1.9116687388517984e-05,1.8978295441944547e-05,1.887903806178351e-05,1.8825700670684447e-05,1.8816423968740524e-05,1.8854092055968262e-05,1.893497798312001e-05,1.9064092525984005e-05,1.9241089404379517e-05,1.9491042367981228e-05,1.975785672125235e-05,2.009565509245032e-05,2.0489018024421744e-05,2.093958430171784e-05,2.145150575426156e-05,2.2047692681631482e-05,2.270703168594133e-05,2.344870864114366e-05,2.4268361360688953e-05,2.517137447059171e-05,2.6166138195376976e-05,2.723779389735452e-05,2.8418246124003432e-05,2.9701735888154374e-05,3.109848191712568e-05,3.2611730077011734e-05,3.423047439809459e-05,3.5984970819826574e-05,3.54250168396407e-05
0,6.0,1.2464919036909298e-05,1.1392609689716186e-05,1.0880525716334298e-05,1.038032102936906e-05,9.943677954841222e-06,9.54801582698651e-06,9.209778732083476e-06,8.867787338414502e-06,8.57971592178803e-06,8.323448012044687e-06,8.095432206672171e-06,7.89257423427833e-06,7.725278377866475e-06,7.5770602065635095e-06,7.454389752761974e-06,7.353083756499391e-06,7.275959420452953e-06,7.218057774417217e-06,7.185878510060864e-06,7.171508151033224e-06,7.176901844435366e-06,7.201622742420313e-06,7.249675077963094e-06,7.30991791592681e-06,7.394670821623653e-06,7.499194676204961e-06,7.622058471041404e-06,7.76805042731679e-06,7.934851568844837e-06,8.125113681461167e-06,8.339713298916663e-06,8.577904349804899e-06,8.843066585669444e-06,9.137553549165043e-06,9.455173312582788e-06,9.804914533893283e-06,1.0187867360309456e-05,1.059808174388496e-05,1.1045252701771408e-05,1.1525346989215507e-05,1.2045911945159593e-05,1.2600406069272576e-05,1.3199132057653194e-05,1.3841128211264405e-05,1.453103879029023e-05,1.526666599713934e-05,1.605030790588054e-05,1.6958299046602723e-05,1.7793340999838308e-05,1.742078723247322e-05
0,7.0,0.00010318631452649267,9.763715599275374e-05,9.326273214364377e-05,8.913825390667504e-05,8.524559946896327e-05,8.157516429738295e-05,7.811096988997112e-05,7.484832722045566e-05,7.177248179837232e-05,6.887745226433396e-05,6.615658641710137e-05,6.35884649028522e-05,6.118058136747926e-05,5.8916998407354244e-05,5.678928398254565e-05,5.4794976987998685e-05,5.292486578215342e-05,5.117469664089483e-05,4.953619105104252e-05,4.800860003333574e-05,4.658203842425687e-05,4.5254441292123195e-05,4.402114702752058e-05,4.287715322394872e-05,4.1821441788007766e-05,4.084824927162245e-05,3.995743465840504e-05,3.914429821423221e-05,3.84081571030513e-05,3.774558062811914e-05,3.715416775639134e-05,3.663307936760454e-05,3.618084837543843e-05,3.579174896085028e-05,3.5470982011510246e-05,3.520919859428596e-05,3.52922187570378e-05,3.4890862183177113e-05,3.482618619623876e-05,3.482297066616618e-05,3.488152709566649e-05,3.500687482712606e-05,3.519485191939339e-05,3.5447816955546155e-05,3.576708322233507e-05,3.6157132031609725e-05,3.66402955082835e-05,3.7390777687203304e-05,3.7763179556266405e-05,3.570191991487454e-05
0,8.0,1.9855452928463103e-06,1.5572507430224765e-06,1.420925892168138e-06,1.2828508702388607e-06,1.1449273007494359e-06,1.0078271246396382e-06,8.734655760194822e-07,7.441272771623461e-07,6.168863875050756e-07,4.998580945919445e-07,3.8921652673197076e-07,2.898819902997184e-07,2.072983252508455e-07,1.2906845119620327e-07,7.004656583791977e-08,2.7818678660713802e-08,5.10764383576418e-09,1.427781774322316e-09,2.073908799398488e-08,6.440531938887277e-08,1.329279607100085e-07,2.3002535946214727e-07,3.5673713339927755e-07,5.144471583098283e-07,7.086331090151385e-07,9.379714337705631e-07,1.2066198955815877e-06,1.5150176334612308e-06,1.8674490917097285e-06,2.268803178850476e-06,2.7138567508069738e-06,3.2142040856607013e-06,3.7684524605995176e-06,4.3811314576036545e-06,5.056484964479156e-06,5.797092212381495e-06,6.608704701774826e-06,7.492552533261916e-06,8.4550339770094e-06,9.500520366478003e-06,1.0631446689478118e-05,1.185398232545336e-05,1.3173901214727621e-05,1.4598455917887619e-05,1.6131197120244615e-05,1.777708215711753e-05,1.9542473631784526e-05,2.1439435764031683e-05,2.3467937234907092e-05,2.3819712719436766e-05
0,9.0,1.2474454365768537e-05,1.150710062024911e-05,1.0696536020260166e-05,9.902752113377852e-06,9.125324325761454e-06,8.366839041228142e-06,7.628430663892304e-06,6.913987024003115e-06,6.223521568505273e-06,5.559519333223253e-06,4.924000844997153e-06,4.318405955822979e-06,3.7444525078617274e-06,3.203518135469818e-06,2.69768511883278e-06,2.2292159398292864e-06,1.7997696808932554e-06,1.4115244755302533e-06,1.074701680223662e-06,7.653442430983983e-07,5.111852733215591e-07,3.057814092432488e-07,1.5159386904386037e-07,4.979071807700157e-08,3.599469950445967e-09,1.4460882468928405e-08,9.037061657888002e-08,2.1981398435599157e-07,4.2049626193415614e-07,6.91796005441189e-07,1.0303425429869332e-06,1.4466231685525353e-06,1.941711978645854e-06,2.5225983736291817e-06,3.1816798627762163e-06,3.935274622476365e-06,4.784986197488344e-06,5.7340620929038706e-06,6.786766063605707e-06,7.94922552575252e-06,9.22711231396744e-06,1.0625463246214979e-05,1.2152304825243795e-05,1.3815538767183245e-05,1.562028833779809e-05,1.758034791860431e-05,1.9698366288713025e-05,2.198255191838169e-05,2.4442989436073076e-05,2.5153684761449225e-05
0,10.0,1.5806452334483852e-06,1.1735177069827127e-06,1.2059621909708182e-06,1.243667282863631e-06,1.2848030886575184e-06,1.3332259528510872e-06,1.3878186238561074e-06,1.445238615118468e-06,1.5123269037391538e-06,1.5825073675672362e-06,1.6605926774697541e-06,1.7456172994555098e-06,1.835940495182639e-06,1.9377066255875833e-06,2.0468931524971956e-06,2.164967158463991e-06,2.2935840969298337e-06,2.430334379571438e-06,2.575625798127082e-06,2.734081554558217e-06,2.901823767234288e-06,3.083218554539297e-06,3.2783821765346493e-06,3.4913960678539557e-06,3.712942776476605e-06,3.953098395303992e-06,4.208143440369133e-06,4.4826504295089795e-06,4.77526833581865e-06,5.088378081478228e-06,5.422942154431996e-06,5.783208324622034e-06,6.164398557154316e-06,6.573188484589669e-06,7.013864794964418e-06,7.476706120715274e-06,7.974813043029127e-06,8.507791235939027e-06,9.072618993237418e-06,9.677745944947747e-06,1.0323808987311735e-05,1.1014539069484706e-05,1.1746526280392793e-05,1.2536274548823298e-05,1.3369027415392251e-05,1.4259911950020868e-05,1.5212350170904205e-05,1.6227819400017977e-05,1.7310101810282425e-05,1.7196521386931557e-05
