,0,1,2,3
0,1.0,0.2,0.13333333333333333,0.15625
1,2.0,0.16666666666666666,0.1,0.10754422756358552
2,3.0,0.1,0.1,0.26683744262994985
3,4.0,0.26666666666666666,0.26666666666666666,0.15786981002999526
4,5.0,0.16666666666666666,0.16666666666666666,0.10967317394165386
5,6.0,0.13333333333333333,0.1,0.10318320177475107
6,7.0,0.16666666666666666,0.13333333333333333,0.055521625673199716
7,8.0,0.3333333333333333,0.13333333333333333,0.15915119363395225
8,9.0,0.16666666666666666,0.13333333333333333,0.10707211306815138
9,10.0,0.13333333333333333,0.1,0.31172069825436405
10,11.0,0.2,0.16666666666666666,0.16
11,12.0,0.26666666666666666,0.26666666666666666,0.2538199908624803
12,13.0,0.1,0.16666666666666666,0.16030779095864062
13,14.0,0.13333333333333333,0.13333333333333333,0.2115842369743454
14,15.0,0.16666666666666666,0.13333333333333333,0.10718113612004287
15,16.0,0.16666666666666666,0.16666666666666666,0.10483828694239135
16,17.0,0.13333333333333333,0.3333333333333333,0.10460251046025104
17,18.0,0.13333333333333333,0.13333333333333333,0.10641694157709908
18,19.0,0.13333333333333333,0.16666666666666666,0.2615746795710175
19,20.0,0.1,0.1,0.30875315185509183
20,21.0,0.23333333333333334,0.13333333333333333,0.22289089490694303
21,22.0,0.1,0.13333333333333333,0.11822427144292723
22,23.0,0.1,0.13333333333333333,0.10215026303692731
23,24.0,0.3,0.3,0.10597149366820324
24,25.0,0.2,0.13333333333333333,0.10506408909434754
25,26.0,0.2,0.26666666666666666,0.1045696957021855
26,27.0,0.16666666666666666,0.1,0.15714210884710073
27,28.0,0.16666666666666666,0.1,0.2169079767908465
28,29.0,0.16666666666666666,0.16666666666666666,0.20737207734978483
29,30.0,0.13333333333333333,0.1,0.1528039525289054
30,31.0,0.13333333333333333,0.13333333333333333,0.10787486515641856
31,32.0,0.13333333333333333,0.13333333333333333,0.1592525745832891
32,33.0,0.1,0.16666666666666666,0.15730690577316342
33,34.0,0.1,0.13333333333333333,0.2619721261657759
34,35.0,0.2,0.26666666666666666,0.1096912192179016
35,36.0,0.13333333333333333,0.13333333333333333,0.1059658789869662
36,37.0,0.13333333333333333,0.1,0.10502546867615398
37,38.0,0.13333333333333333,0.13333333333333333,0.16190835986831453
38,39.0,0.1,0.13333333333333333,0.10542406831479627
39,40.0,0.13333333333333333,0.26666666666666666,0.10382059800664452
40,41.0,0.1,0.26666666666666666,0.26919349628512973
41,42.0,0.23333333333333334,0.3,0.25793139025019346
42,43.0,0.1,0.13333333333333333,0.1598635830757753
43,44.0,0.13333333333333333,0.13333333333333333,0.10638297872340426
44,45.0,0.13333333333333333,0.13333333333333333,0.15380671622660858
45,46.0,0.1,0.1,0.19578411538210533
46,47.0,0.2,0.2,0.10725585885128974
47,48.0,0.13333333333333333,0.1,0.21002887897085848
48,49.0,0.26666666666666666,0.1,0.36951013513513514
49,50.0,0.1,0.1,0.2118868524208073
50,51.0,0.13333333333333333,0.13333333333333333,0.21433929911049193
51,52.0,0.2,0.13333333333333333,0.1552714662802132
52,53.0,0.16666666666666666,0.1,0.1048767697954903
53,54.0,0.13333333333333333,0.3333333333333333,0.1020408163265306
54,55.0,0.3,0.13333333333333333,0.1535390756947643
55,56.0,0.1,0.13333333333333333,0.1647808414808305
56,57.0,0.13333333333333333,0.1,0.15841165909810961
57,58.0,0.16666666666666666,0.1,0.16053082191780824
58,59.0,0.13333333333333333,0.3,0.26705122042407736
59,60.0,0.1,0.1,0.1579362990260595
60,61.0,0.3,0.23333333333333334,0.1596763891845859
61,62.0,0.1,0.1,0.10766580534022394
62,63.0,0.16666666666666666,0.2,0.2607289982791886
63,64.0,0.26666666666666666,0.13333333333333333,0.2615062761506276
64,65.0,0.16666666666666666,0.23333333333333334,0.31582271818086116
65,66.0,0.13333333333333333,0.26666666666666666,0.2641728747292228
66,67.0,0.1,0.13333333333333333,0.10390689941812135
67,68.0,0.16666666666666666,0.2,0.1629460648525338
68,69.0,0.13333333333333333,0.2,0.15709273707912236
69,70.0,0.3,0.23333333333333334,0.052298519951885364
70,71.0,0.16666666666666666,0.23333333333333334,0.15463120457708365
71,72.0,0.13333333333333333,0.3,0.3203930154322636
72,73.0,0.1,0.1,0.10675776662752214
73,74.0,0.1,0.13333333333333333,0.2145577428525452
74,75.0,0.2,0.23333333333333334,0.20747964106022096
75,76.0,0.0,0.3333333333333333,0.20709293295366293
76,77.0,0.13333333333333333,0.3333333333333333,0.1052853232259423
77,78.0,0.26666666666666666,0.23333333333333334,0.16779461938587167
78,79.0,0.16666666666666666,0.2,0.16182975509763728
79,80.0,0.1,0.1,0.15676438313215238
80,81.0,0.13333333333333333,0.13333333333333333,0.10561892691170258
81,82.0,0.13333333333333333,0.13333333333333333,0.10800885672625156
82,83.0,0.13333333333333333,0.13333333333333333,0.2572413438287801
83,84.0,0.13333333333333333,0.1,0.10520778537611783
84,85.0,0.16666666666666666,0.1,0.10465724751439037
85,86.0,0.1,0.13333333333333333,0.10434601137371523
86,87.0,0.26666666666666666,0.26666666666666666,0.21632145368016872
87,88.0,0.1,0.16666666666666666,0.11008366358432409
88,89.0,0.16666666666666666,0.23333333333333334,0.2644243481939817
89,90.0,0.13333333333333333,0.26666666666666666,0.20496003279360522
90,91.0,0.13333333333333333,0.26666666666666666,0.1609701132156463
91,92.0,0.13333333333333333,0.26666666666666666,0.2099737532808399
92,93.0,0.1,0.13333333333333333,0.1034821751953226
93,94.0,0.13333333333333333,0.3,0.26325488337808667
94,95.0,0.2,0.13333333333333333,0.10212418300653595
95,96.0,0.13333333333333333,0.26666666666666666,0.21129364534361628
96,97.0,0.2,0.2,0.21061499578770007
97,98.0,0.16666666666666666,0.13333333333333333,0.1571503404924044
98,99.0,0.26666666666666666,0.26666666666666666,0.11461318051575932
99,100.0,0.2,0.3,0.16162922256343948
100,101.0,0.23333333333333334,0.26666666666666666,0.0
101,102.0,0.26666666666666666,0.16666666666666666,0.16306120230459833
102,103.0,0.1,0.2,0.15621745469693815
103,104.0,0.1,0.23333333333333334,0.16063396872992075
104,105.0,0.3,0.1,0.25829114577952267
105,106.0,0.13333333333333333,0.26666666666666666,0.1616640620789998
106,107.0,0.1,0.3,0.15715857300015718
107,108.0,0.16666666666666666,0.13333333333333333,0.15930331350892096
108,109.0,0.1,0.1,0.15933715742511154
109,110.0,0.13333333333333333,0.13333333333333333,0.30827724400143863
110,111.0,0.2,0.3333333333333333,0.0
111,112.0,0.13333333333333333,0.23333333333333334,0.10582570506375998
112,113.0,0.3333333333333333,0.36666666666666664,0.3062630799857077
113,114.0,0.16666666666666666,0.13333333333333333,0.10630381630700542
114,115.0,0.3333333333333333,0.3333333333333333,0.2722866633992267
115,116.0,0.13333333333333333,0.13333333333333333,0.104629871828407
116,117.0,0.1,0.1,0.15286624203821658
117,118.0,0.1,0.2,0.10226517359513217
118,119.0,0.13333333333333333,0.13333333333333333,0.2684131415074082
119,120.0,0.13333333333333333,0.13333333333333333,0.16283108988276163
120,121.0,0.26666666666666666,0.23333333333333334,0.21233676611105212
121,122.0,0.13333333333333333,0.1,0.15880578053041128
122,123.0,0.1,0.1,0.2096655833944858
123,124.0,0.23333333333333334,0.16666666666666666,0.21039343572480537
124,125.0,0.1,0.1,0.1199400299850075
125,126.0,0.16666666666666666,0.3,0.1584702340077122
126,127.0,0.16666666666666666,0.1,0.15698587127158556
127,128.0,0.13333333333333333,0.13333333333333333,0.10280133641737342
128,129.0,0.16666666666666666,0.16666666666666666,0.15503875968992248
129,130.0,0.13333333333333333,0.23333333333333334,0.2588393642905213
130,131.0,0.13333333333333333,0.0,0.21104838284176647
131,132.0,0.1,0.0,0.10272213662044172
132,133.0,0.13333333333333333,0.13333333333333333,0.1111111111111111
133,134.0,0.1,0.1,0.10230179028132992
134,135.0,0.13333333333333333,0.13333333333333333,0.2602133749674733
135,136.0,0.16666666666666666,0.26666666666666666,0.20750116719406544
136,137.0,0.3,0.3,0.15578750584203147
137,138.0,0.1,0.23333333333333334,0.10453690152623875
138,139.0,0.13333333333333333,0.16666666666666666,0.2145002145002145
139,140.0,0.16666666666666666,0.13333333333333333,0.10566914989168913
140,141.0,0.2,0.23333333333333334,0.16069419893941828
141,142.0,0.13333333333333333,0.3333333333333333,0.15841165909810961
142,143.0,0.3333333333333333,0.3333333333333333,0.26455026455026454
143,144.0,0.2,0.26666666666666666,0.21165141012751995
144,145.0,0.0,0.13333333333333333,0.1079796998164345
145,146.0,0.13333333333333333,0.3,0.20738282870178348
146,147.0,0.16666666666666666,0.13333333333333333,0.2541166903842244
147,148.0,0.13333333333333333,0.26666666666666666,0.1071237279057311
148,149.0,0.1,0.1,0.10686615014694095
149,150.0,0.16666666666666666,0.26666666666666666,0.16000853378846872
150,151.0,0.3333333333333333,0.1,0.31640563202024996
151,152.0,0.16666666666666666,0.13333333333333333,0.21309466730595067
152,153.0,0.13333333333333333,0.26666666666666666,0.16241676140977748
153,154.0,0.13333333333333333,0.16666666666666666,0.2071465561885034
154,155.0,0.1,0.1,0.10620784876002337
155,156.0,0.3,0.26666666666666666,0.26587259385302564
156,157.0,0.13333333333333333,0.13333333333333333,0.21019442984760903
157,158.0,0.13333333333333333,0.1,0.10379904504878555
158,159.0,0.13333333333333333,0.13333333333333333,0.10308215647871354
159,160.0,0.26666666666666666,0.23333333333333334,0.15843675732770005
160,161.0,0.16666666666666666,0.16666666666666666,0.10680907877169558
161,162.0,0.26666666666666666,0.3,0.2747403703500192
162,163.0,0.1,0.13333333333333333,0.20243939470620984
163,164.0,0.16666666666666666,0.1,0.3127443315089914
164,165.0,0.3,0.3,0.3168567807351077
165,166.0,0.3,0.0,0.2657736671450593
166,167.0,0.26666666666666666,0.23333333333333334,0.2626878217925817
167,168.0,0.26666666666666666,0.2,0.10368066355624676
168,169.0,0.23333333333333334,0.16666666666666666,0.16292836582849074
169,170.0,0.16666666666666666,0.3,0.10624734381640458
170,171.0,0.2,0.1,0.28576327370406357
171,172.0,0.1,0.26666666666666666,0.25660764690787785
172,173.0,0.16666666666666666,0.13333333333333333,0.3096934035305048
173,174.0,0.1,0.13333333333333333,0.1554887529802011
174,175.0,0.13333333333333333,0.2,0.10324712198647464
175,176.0,0.16666666666666666,0.2,0.1584702340077122
176,177.0,0.2,0.3333333333333333,0.16030779095864062
177,178.0,0.13333333333333333,0.13333333333333333,0.10691756655618519
178,179.0,0.13333333333333333,0.13333333333333333,0.10220768601798855
179,180.0,0.13333333333333333,0.13333333333333333,0.10405827263267431
180,181.0,0.16666666666666666,0.2,0.10369141435089174
181,182.0,0.23333333333333334,0.23333333333333334,0.10370216737529814
182,183.0,0.13333333333333333,0.1,0.2078030027533898
183,184.0,0.1,0.1,0.15723270440251572
184,185.0,0.16666666666666666,0.16666666666666666,0.15796124684077506
185,186.0,0.16666666666666666,0.13333333333333333,0.10526315789473684
186,187.0,0.1,0.16666666666666666,0.20849622100599427
187,188.0,0.16666666666666666,0.3,0.10415039316773421
188,189.0,0.1,0.13333333333333333,0.2077598296369397
189,190.0,0.13333333333333333,0.3,0.15560165975103735
190,191.0,0.1,0.3,0.15568240788790866
191,192.0,0.3,0.3,0.10260619741432382
192,193.0,0.1,0.13333333333333333,0.10541851149061775
193,194.0,0.23333333333333334,0.26666666666666666,0.2637687275796582
194,195.0,0.23333333333333334,0.23333333333333334,0.20666494445879618
195,196.0,0.13333333333333333,0.13333333333333333,0.20632382524372
196,197.0,0.0,0.26666666666666666,0.2674082789603166
197,198.0,0.1,0.26666666666666666,0.269774468544297
198,199.0,0.13333333333333333,0.23333333333333334,0.10617401921749749
199,200.0,0.2,0.13333333333333333,0.20950086419106478
200,201.0,0.1,0.16666666666666666,0.15437657592754592
201,202.0,0.3,0.13333333333333333,0.27380756804118067
202,203.0,0.1,0.13333333333333333,0.20653689265245004
203,204.0,0.13333333333333333,0.13333333333333333,0.0
204,205.0,0.1,0.16666666666666666,0.10540739959945188
205,206.0,0.13333333333333333,0.13333333333333333,0.1582278481012658
206,207.0,0.13333333333333333,0.13333333333333333,0.26621233095516983
207,208.0,0.2,0.23333333333333334,0.10387991481846985
