,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,1.0,2.7980172699581727e-05,2.6548145709759007e-05,2.523111831475511e-05,2.4008475596981863e-05,2.2873773803354525e-05,2.1821132666536238e-05,2.084735642872094e-05,1.994542124290895e-05,1.911051545646025e-05,1.8337304043202555e-05,1.7624014368750685e-05,1.6964721716763608e-05,1.6358686743294103e-05,1.5802332641989954e-05,1.529206156753279e-05,1.4825509319136556e-05,1.4400284764191785e-05,1.4011781564848534e-05,1.366144514318804e-05,1.3347224374660363e-05,1.3065624577295158e-05,1.2815786791906454e-05,1.2596518149684413e-05,1.240597598230753e-05,1.2242770873381344e-05,1.2106656166101975e-05,1.1996940875596297e-05,1.1913123682428935e-05,1.185401875873856e-05,1.181931964311773e-05,1.1809872384649056e-05,1.1826281940991194e-05,1.1866538440587653e-05,1.1931435566065562e-05,1.2034402683885393e-05,1.2135539057554421e-05,1.2274777485266277e-05,1.2438876166201584e-05,1.2629508813635082e-05,1.284627397174275e-05,1.3089595159445466e-05,1.3359384212801367e-05,1.3657672850674775e-05,1.3984731386224542e-05,1.4341279407492948e-05,1.4734778989302271e-05,1.5150398349428154e-05,1.5606782271448362e-05,1.6096396694713658e-05,1.662171742593482e-05
0,2.0,9.316316282959626e-06,8.964853560645417e-06,8.660049441776565e-06,8.374613518550377e-06,8.115129940514523e-06,7.876643256571675e-06,7.658810002383806e-06,7.461880413184089e-06,7.284591138540397e-06,7.126632775885351e-06,6.98539560137457e-06,6.861963390211245e-06,6.755213228194916e-06,6.6647918631834935e-06,6.5903668514732066e-06,6.531539756839287e-06,6.488310715173623e-06,6.459849074622218e-06,6.4469482806594125e-06,6.449323853125504e-06,6.4665512207445425e-06,6.49847153863141e-06,6.5465439354398665e-06,6.610288272993539e-06,6.689697324502505e-06,6.785461989347211e-06,6.898071436993607e-06,7.0288895469356975e-06,7.1766630937410404e-06,7.343783831310798e-06,7.5306828767979574e-06,7.73828781504172e-06,7.967948502455425e-06,8.220170903129154e-06,8.497082606636944e-06,8.799629529178601e-06,9.129734362547164e-06,9.488900856111561e-06,9.878108452680256e-06,1.0301646713706152e-05,1.0756985409053016e-05,1.1250098522876715e-05,1.1782263580455449e-05,1.2356375909142974e-05,1.29754283363405e-05,1.3641956651501978e-05,1.4359496446625997e-05,1.5130616583034578e-05,1.595980343024544e-05,1.684758672294851e-05
0,3.0,2.97780843707133e-06,2.8282930661742213e-06,2.7166148666729244e-06,2.613928527305962e-06,2.519961066159683e-06,2.434891593509318e-06,2.356128863288065e-06,2.2846873011207487e-06,2.2201394172640323e-06,2.162255205251766e-06,2.110450880777516e-06,2.064576811481656e-06,2.0353145028506054e-06,1.989221074898929e-06,1.959441942380932e-06,1.9346242893099827e-06,1.914555568411737e-06,1.89913545859577e-06,1.888406073760066e-06,1.8826513944087716e-06,1.8812723905502535e-06,1.8843388203132608e-06,1.891802637230765e-06,1.9142412721846583e-06,1.9202116446702404e-06,1.9407674498537695e-06,1.9658462049415396e-06,1.9955537268642354e-06,2.029952428204354e-06,2.068590577909039e-06,2.112069388054204e-06,2.1605509176022335e-06,2.2144534623722673e-06,2.274039686014314e-06,2.33934323350827e-06,2.4107684789605117e-06,2.4880258917206e-06,2.5720674355421647e-06,2.663991687807274e-06,2.764234884731023e-06,2.875849667218557e-06,2.998916952238693e-06,3.129575246116407e-06,3.2689694405156674e-06,3.418108932643754e-06,3.577836585272189e-06,3.7482553210929096e-06,3.9298956964888e-06,4.124389337182247e-06,4.330029710124202e-06
0,4.0,8.513686748538124e-07,7.610102480817856e-07,6.961042741429583e-07,6.344607292969438e-07,5.770649934787226e-07,5.230463869818716e-07,4.719774545207485e-07,4.2383184584960187e-07,3.784370885165703e-07,3.359412324385662e-07,2.9644587188508144e-07,2.5909683618511486e-07,2.2458431926000099e-07,1.9277293682382581e-07,1.634009884481144e-07,1.3633449428845432e-07,1.118705973466039e-07,9.031994067765448e-08,6.990731429617666e-08,5.2506681140669464e-08,3.7990508521075215e-08,2.522972204759562e-08,1.5474255550873306e-08,7.788699239929942e-09,2.7883123829709045e-09,4.924643721338054e-10,6.524851761914643e-10,3.3889186019862942e-09,8.913359622487094e-09,1.7332650632512074e-08,2.8626900027934194e-08,4.221893246051521e-08,5.982986383802608e-08,7.953130818882586e-08,1.0339100988767272e-07,1.3039017935749497e-07,1.606902324103435e-07,1.9487590212703143e-07,2.3312801747928761e-07,2.761351148342201e-07,3.216924119132383e-07,3.7249267664535455e-07,4.279228890377175e-07,4.881886247566713e-07,5.53844392823179e-07,6.246785317437145e-07,7.012098049765019e-07,7.84520920592053e-07,8.741325893507496e-07,9.7019954763432e-07
0,5.0,1.4789363954593419e-05,1.4154802384929563e-05,1.3579467882608928e-05,1.304092877088008e-05,1.2538589953566494e-05,1.2068187014450672e-05,1.1629240422837837e-05,1.1221394036369163e-05,1.0842422761003238e-05,1.0491943940208538e-05,1.0169309013959492e-05,9.875067443045546e-06,9.608278355835675e-06,9.365128600672035e-06,9.144484829869818e-06,8.945888083155407e-06,8.769403161218694e-06,8.613976142875688e-06,8.47843442129923e-06,8.363273841924672e-06,8.267932497128987e-06,8.191178895801073e-06,8.131153035033173e-06,8.088649284712324e-06,8.065473088980447e-06,8.061657297128404e-06,8.077403141104433e-06,8.112726369708577e-06,8.167917311961963e-06,8.243742935992847e-06,8.34353379615125e-06,8.464473166983438e-06,8.609733247135564e-06,8.778297465598687e-06,8.971212519761757e-06,9.190765822984214e-06,9.443630478239936e-06,9.728556349610477e-06,1.0045643818630378e-05,1.0397141310186411e-05,1.07845090685708e-05,1.1207457408049003e-05,1.1670132889310463e-05,1.2175343477043692e-05,1.272550269484394e-05,1.3324956793092663e-05,1.3972682078992458e-05,1.4667593619816026e-05,1.541821409593052e-05,1.6235485714566538e-05
0,6.0,5.152996484818777e-06,4.880917012653611e-06,4.653593372985071e-06,4.4466592819773635e-06,4.259643998851623e-06,4.0907227953575e-06,3.9388308968223425e-06,3.799204814590966e-06,3.675634914315376e-06,3.5657459006062673e-06,3.4684829210452325e-06,3.383013510788141e-06,3.3094242644253867e-06,3.246031321044574e-06,3.1930487721754587e-06,3.150174712777615e-06,3.1171665383250713e-06,3.093121694430361e-06,3.0783884586436645e-06,3.072284265882297e-06,3.074663750470902e-06,3.085415555957831e-06,3.104568673369861e-06,3.131793564345461e-06,3.1679491570438057e-06,3.2123829179787293e-06,3.2655536671332805e-06,3.327665681587249e-06,3.399436275466011e-06,3.4810514436169726e-06,3.57263263412888e-06,3.6748858155942394e-06,3.7886254095844152e-06,3.913690105200046e-06,4.0510587000064075e-06,4.200996912373547e-06,4.364232457400752e-06,4.540840712196895e-06,4.732333010759114e-06,4.938433869164723e-06,5.160541737558207e-06,5.399121617639677e-06,5.65558852752654e-06,5.93043959267481e-06,6.225727322589614e-06,6.5408959778378634e-06,6.877076161784766e-06,7.238856853684481e-06,7.622801132153767e-06,8.030911298456096e-06
0,7.0,4.385518648890654e-05,4.183862417106619e-05,3.9964268571917715e-05,3.8196196216354184e-05,3.652804085101456e-05,3.495502772782695e-05,3.347101836342435e-05,3.2072448296012156e-05,3.075495510613375e-05,2.9513934924454813e-05,2.8345995377669927e-05,2.72474857599428e-05,2.6215774377108375e-05,2.5245826675397525e-05,2.4334560026102977e-05,2.3479514696211886e-05,2.267820158591858e-05,2.1928065108221858e-05,2.1226260017455988e-05,2.057111951614005e-05,1.9960488256952845e-05,1.939159638659271e-05,1.8862561785216894e-05,1.837274065733772e-05,1.7919875454786002e-05,1.750321859446242e-05,1.7121030745357318e-05,1.6772836899273946e-05,1.6457181131235196e-05,1.6172964481034697e-05,1.591937558413839e-05,1.5695898932944403e-05,1.5501648016692077e-05,1.5335956975990454e-05,1.5198199670771298e-05,1.50878580675246e-05,1.5021060635502118e-05,1.4950070176171488e-05,1.4921861031476605e-05,1.4920671386580221e-05,1.4946321851314392e-05,1.4999398952413267e-05,1.5080055513570577e-05,1.5188220267241923e-05,1.5325151387910074e-05,1.5492172287035993e-05,1.569234791014767e-05,1.5934833564179768e-05,1.6180196871708562e-05,1.6472411734650823e-05
0,8.0,7.442297082715943e-07,6.681151604845856e-07,6.093619403911562e-07,5.504078067033229e-07,4.912458717722767e-07,4.3249148495324713e-07,3.748168704923628e-07,3.1910571899548456e-07,2.649016311360216e-07,2.145799886679042e-07,1.6738783975749899e-07,1.2476857222697318e-07,8.81836971630764e-08,5.5839869021243206e-08,3.057484026444323e-08,1.2507194937134083e-08,2.682954069610871e-09,1.13836760795846e-09,9.243555083517836e-09,2.8125735199792872e-08,5.75549864501645e-08,9.910911043029687e-08,1.5344296816065467e-07,2.2100575114366913e-07,3.041496896968878e-07,4.025334249304747e-07,5.17568245188653e-07,6.498507791549608e-07,8.008845635299231e-07,9.72340271842984e-07,1.1636482977395283e-06,1.3778795452312722e-06,1.615600676904121e-06,1.8780920666725807e-06,2.1673686462606606e-06,2.4850109699770963e-06,2.8328716723627962e-06,3.2116656820665767e-06,3.6237226923082157e-06,4.071950084753165e-06,4.55664167142063e-06,5.080543410077456e-06,5.646405752813892e-06,6.256642682474514e-06,6.913618730491295e-06,7.618926218434734e-06,8.376682518629862e-06,9.188017450730342e-06,1.0057795149352695e-05,1.0985284676031779e-05
0,9.0,5.297962356310779e-06,4.933084050769441e-06,4.585864822702525e-06,4.245581798045295e-06,3.912374271876953e-06,3.5872433423958046e-06,3.2709203465765277e-06,2.964702950390493e-06,2.6687302496161194e-06,2.3840640654962492e-06,2.1117484472333556e-06,1.8523717944361116e-06,1.6064000396649372e-06,1.3744584697788793e-06,1.157680754774038e-06,9.569305558404103e-07,7.72889629942223e-07,6.064229050560698e-07,4.5991162146113564e-07,3.295638033275352e-07,2.2066442661813694e-07,1.3262034768169889e-07,6.64999239253372e-08,2.290087263218852e-08,3.092882972980865e-09,7.770246825294345e-09,3.934608816905828e-08,9.566739807018738e-08,1.8177332285858542e-07,2.95905575427769e-07,4.4309433164828796e-07,6.214609569110715e-07,8.335534767471933e-07,1.0798500044934292e-06,1.3650299562910908e-06,1.6880434707022216e-06,2.0520882408341563e-06,2.4579033166093203e-06,2.9099962124062966e-06,3.4081194687072466e-06,3.955784089422438e-06,4.555043189610694e-06,5.209276769882876e-06,5.9211564455290005e-06,6.697208221333678e-06,7.535657235729962e-06,8.442855501408592e-06,9.421936694218944e-06,1.0476295512551025e-05,1.1605355315755877e-05
0,10.0,5.150746365793522e-07,5.025027759110477e-07,5.16516627432244e-07,5.32533438973885e-07,5.505906959411485e-07,5.708990258233894e-07,5.937381292644171e-07,6.193089595703621e-07,6.476656396442775e-07,6.781133457336717e-07,7.115327227428864e-07,7.47874221089303e-07,7.872457209275193e-07,8.301389701461137e-07,8.768067297634402e-07,9.274842146993404e-07,9.823762487093752e-07,1.0410014447721654e-06,1.1034932909915318e-06,1.1708325080062867e-06,1.2432836414136209e-06,1.3211361322106551e-06,1.4049829868225948e-06,1.494861530470494e-06,1.5910663979270887e-06,1.6938352756222142e-06,1.8035095436984242e-06,1.920821738520939e-06,2.0462931448394765e-06,2.1803594606031758e-06,2.3237776857491095e-06,2.477532545553625e-06,2.6412341147416833e-06,2.81633455122046e-06,3.0041061162824176e-06,3.2034970362759936e-06,3.4170695663628717e-06,3.645092946179996e-06,3.887587474572933e-06,4.147019184718007e-06,4.423939582880914e-06,4.719465724417317e-06,5.0338837392288986e-06,5.370629939642184e-06,5.7289459148093965e-06,6.110979770907729e-06,6.519059869387169e-06,6.953219321471062e-06,7.4178668028293005e-06,7.912660119429188e-06
