,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.0,1.000336046224336e-06,2.0730398916042441e-07,6.234689259207119e-08,2.098428996081289e-09,1.9725102397680321e-07,1.3927825375636768e-07,3.354901286120857e-07,6.209103394650482e-07,9.980976198040462e-07,1.4661382027006831e-06,2.028304210958269e-06,2.6899457561452905e-06,3.4518833715990148e-06,4.0085321684221405e-06
0,2.0,2.4570099542052217e-05,2.311450371015049e-05,2.2142592770187996e-05,2.123670522018748e-05,2.044025472056587e-05,1.9801034384798566e-05,1.8898775936132195e-05,1.8240257610918625e-05,1.7625354082399392e-05,1.7064538078404585e-05,1.655034793160165e-05,1.6078573907421824e-05,1.5653685248250986e-05,1.4177323398169458e-05
0,3.0,8.911898640721526e-05,8.424620423418269e-05,8.05848493319927e-05,7.715728404076241e-05,7.391068800774193e-05,7.088211909699805e-05,6.802582643353135e-05,6.535580491768773e-05,6.285629829777776e-05,6.051263767195511e-05,5.832695944465778e-05,5.633086264653107e-05,5.44021266228565e-05,4.8876667902456063e-05
0,4.0,7.667894966648599e-06,8.879943229612469e-06,1.1059020845642131e-05,1.3500388273776947e-05,1.6217802584439165e-05,1.9230467412440974e-05,2.2551271089875958e-05,2.618750959820185e-05,3.0162878711378807e-05,3.4488918788613834e-05,3.9188644556466656e-05,4.4284172126425165e-05,4.979018761295372e-05,5.181531934131067e-05
0,5.0,3.774454903691346e-05,3.5320732850897494e-05,3.3602646537762e-05,3.1982742090599575e-05,3.0460449685853448e-05,2.903074431360894e-05,2.7686385143190566e-05,2.6437151851671683e-05,2.524586103356766e-05,2.41424212186632e-05,2.3110307260399714e-05,2.214221758596508e-05,2.12386050170564e-05,1.8940171873452545e-05
0,6.0,0.00010279031318330666,9.931975876975021e-05,9.65803315511953e-05,9.411977207580658e-05,9.19022645226552e-05,8.993807868965434e-05,8.820813954189359e-05,8.669376243590691e-05,8.539554446831838e-05,8.42891820218665e-05,8.340308620472706e-05,8.268985166897777e-05,8.216426508857546e-05,7.596408793375116e-05
0,7.0,2.8561122784528017e-06,2.650160514027246e-06,2.9764363784916205e-06,3.3307683892362857e-06,3.7145277618647164e-06,4.13121252000756e-06,4.581359950466463e-06,5.067971956222201e-06,5.593021734126608e-06,6.157633903266142e-06,6.765368545683019e-06,7.4172289534409935e-06,8.197732780597604e-06,8.243426438264983e-06
0,8.0,5.1490942471141227e-05,4.994218619376965e-05,4.920487436879656e-05,4.859851120917634e-05,4.810201315620277e-05,4.772708629126483e-05,4.7473327489272704e-05,4.7332058027225074e-05,4.7306751627132635e-05,4.740640944460541e-05,4.7621468797789586e-05,4.795811590218835e-05,4.841676921159185e-05,4.551600496180137e-05
0,9.0,3.02334952304422e-05,2.9631874109738406e-05,2.9736527435101075e-05,2.988479384738507e-05,3.009700355652805e-05,3.0367629430081463e-05,3.0699334656078537e-05,3.1093498000981946e-05,3.155111678614994e-05,3.207735978697115e-05,3.2666967007573e-05,3.3327771021641126e-05,3.406291788932833e-05,3.237212721574455e-05
0,10.0,1.3181654723340288e-06,9.916137624690482e-07,1.3857373483553639e-06,1.846182498399367e-06,2.3739789105809447e-06,2.969480089893645e-06,3.6354822142048026e-06,4.378700533956461e-06,5.1886614059880144e-06,6.081615849706725e-06,7.050988280268343e-06,8.109145690724662e-06,9.256952939663068e-06,9.740369199423822e-06
0,11.0,4.6184730693067715e-05,4.411307070734733e-05,4.274793428176494e-05,4.149535842230423e-05,4.034734627644256e-05,3.929788636532825e-05,3.8338408904565425e-05,3.747029413641311e-05,3.668439455956247e-05,3.5978810059986144e-05,3.5353333787241606e-05,3.480068745278785e-05,3.432365236827534e-05,3.1499492105041766e-05
0,12.0,2.0415208725038637e-05,2.0354767562109204e-05,2.073902056756518e-05,2.116815696525785e-05,2.1661504855115607e-05,2.221470559284358e-05,2.2828899599321128e-05,2.350733806280547e-05,2.425383130211217e-05,2.5062729650101337e-05,2.5951408576018276e-05,2.6909462254938377e-05,2.795269912055689e-05,2.6983732506890392e-05
0,13.0,1.3127437372451827e-06,1.3776932756812866e-06,1.8786287000802467e-06,2.465311361265017e-06,3.1309299788873234e-06,3.886080492971915e-06,4.731780166233739e-06,5.678963531753454e-06,6.7160018278701685e-06,7.855533598797426e-06,9.107132966703241e-06,1.0468724033903594e-05,1.194802153075345e-05,1.2595582935189849e-05
0,14.0,3.373449083457062e-05,3.214271545455578e-05,3.1305421717454156e-05,3.052703802318631e-05,2.9808968545319792e-05,2.934928058559963e-05,2.8542932443207376e-05,2.7987582574197184e-05,2.748652026509231e-05,2.7034518676175495e-05,2.663163827545102e-05,2.6288436953633642e-05,2.5973000132326035e-05,2.3882814015233616e-05
0,15.0,0.0002220723471306639,0.00018789954917069768,0.00015684769390423182,0.0001288045864262142,0.00010364762841879131,8.129538496342748e-05,6.176819392506207e-05,4.4961880181644805e-05,3.085941988838714e-05,1.942052229687159e-05,1.0638539161769291e-05,4.480061229797148e-06,9.594937493228157e-07,3.742384506804251e-08
0,16.0,2.0238366936231317e-05,1.950625037135377e-05,1.9253837331758126e-05,1.904895251433343e-05,1.8883879938435615e-05,1.8759257836505948e-05,1.8667583907520767e-05,1.8628810474321938e-05,1.8618285027958037e-05,1.8648918268608818e-05,1.8711226728445708e-05,1.8809559389771445e-05,1.8965912608405572e-05,1.7741581624021872e-05
