,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.0,3.5805585936782384e-05,3.2552050486723705e-05,2.952936736849567e-05,2.6719460998174743e-05,2.4093878238704428e-05,2.1656730610316377e-05,1.939296137043012e-05,1.7297109915321162e-05,1.5345815411243257e-05,1.354476166953307e-05,1.1882509663883043e-05,1.034986157210424e-05,8.94305702577391e-06,7.661653806510342e-06
0,2.0,9.602703400726251e-06,8.988133878268251e-06,8.429549445219882e-06,7.905748127266273e-06,7.41350809415791e-06,6.951930540055613e-06,6.518646715586022e-06,6.111495635330276e-06,5.72566933882247e-06,5.361916568101048e-06,5.020585067087533e-06,4.700550280895714e-06,4.400183026465765e-06,4.11999004197822e-06
0,3.0,4.948653300522476e-06,4.641400925319469e-06,4.380693612869252e-06,4.135769303268338e-06,3.905693486977603e-06,3.6894389192616693e-06,3.486685823986237e-06,3.2955932924534422e-06,3.1164125852040593e-06,2.947245531003013e-06,2.7887919087530578e-06,2.6401320715883206e-06,2.500396881166042e-06,2.3710822027726784e-06
0,4.0,3.912491990750615e-06,3.3593003828822544e-06,2.865964385652059e-06,2.419459888034854e-06,2.0142302649062387e-06,1.651349603171984e-06,1.3279728317599758e-06,1.042656815978785e-06,7.939048654911621e-07,5.812053249926238e-07,4.034430926688914e-07,2.578158238994932e-07,1.4609172052745356e-07,6.934933732807373e-08
0,5.0,3.716123546971704e-05,3.752511425806574e-05,3.8008153885042844e-05,3.858598589082555e-05,3.9265456011040124e-05,4.005164345850135e-05,4.094879578036307e-05,4.196274739888627e-05,4.3101458212928056e-05,4.4372306484213904e-05,4.578071916519101e-05,4.7335258710364214e-05,4.904419858299472e-05,5.092306378994269e-05
0,6.0,3.870103700293114e-06,4.37762388128191e-06,4.9702224592559764e-06,5.612696474226593e-06,6.310171388684363e-06,7.055087134310376e-06,7.86110805698528e-06,8.72952984358131e-06,9.658099530935127e-06,1.0656198890459895e-05,1.1726658032137805e-05,1.287204387481265e-05,1.409876827919326e-05,1.5404610061283815e-05
0,7.0,1.0573967185735967e-06,1.2395311562575278e-06,1.4839670307032755e-06,1.7569120413272948e-06,2.0551069958158377e-06,2.37967935053687e-06,2.733608181269629e-06,3.1182239241150246e-06,3.5341718526631857e-06,3.983580762530442e-06,4.468656244207187e-06,4.989606565828546e-06,5.55114907260229e-06,6.152802859234356e-06
0,8.0,1.9894965841676347e-06,2.1432307687555236e-06,2.3461379423033886e-06,2.567662586958325e-06,2.8088733987792633e-06,3.071162788600513e-06,3.3554052009447716e-06,3.6633270376417866e-06,3.995760237304565e-06,4.354240985171516e-06,4.74039487768266e-06,5.158193464478856e-06,5.602997819339305e-06,6.07984747847006e-06
0,9.0,1.568870255776997e-05,1.4881071140445589e-05,1.4146991408620168e-05,1.3463289523210852e-05,1.282585535235999e-05,1.2232175839878554e-05,1.1680399373124086e-05,1.1168232717728811e-05,1.0691743426678404e-05,1.0250055880563343e-05,9.840365994713447e-06,9.461268766322038e-06,9.108954198818089e-06,8.78659279106143e-06
0,10.0,2.734187813676742e-08,9.628095010349069e-08,3.988897436632297e-07,9.314149328038915e-07,1.6963011062610883e-06,2.703368801846019e-06,3.95255144217563e-06,5.464270869190544e-06,7.2323304059252245e-06,9.27655838109995e-06,1.1613950259848737e-05,1.4243412335926925e-05,1.7185263197445723e-05,2.0436736282941665e-05
0,11.0,3.863884294387761e-06,4.228088949010014e-06,4.659058430839232e-06,5.123989060103675e-06,5.62366602903354e-06,6.158703213779958e-06,6.733488414772658e-06,7.351254346103867e-06,8.008891179462015e-06,8.712473812438635e-06,9.464578743682435e-06,1.0268319283219716e-05,1.112747844276114e-05,1.2042607647082793e-05
0,12.0,1.781345747979712e-06,1.9746136806185744e-06,2.2132198475648278e-06,2.4716624669258396e-06,2.750388722513578e-06,3.0510004213054048e-06,3.3752602056147626e-06,3.7250839172572953e-06,4.0998153981324415e-06,4.502752078124055e-06,4.935227344166485e-06,5.399697400777138e-06,5.896267985717487e-06,6.42515537076698e-06
0,13.0,2.8783323415049116e-06,2.8969381697602367e-06,2.947965689942723e-06,3.0034482593231204e-06,3.067070203594141e-06,3.1393222204495296e-06,3.2201896053235373e-06,3.3100834105168888e-06,3.4090338210966126e-06,3.517193140337988e-06,3.634938834801843e-06,3.761896051243214e-06,3.900084907756623e-06,4.048261794293985e-06
0,14.0,9.361881733006236e-08,1.1157125490179974e-07,1.8461038350307343e-07,2.7717225971556e-07,3.898636463602492e-07,5.22511460317751e-07,6.77451895183411e-07,8.540910995030923e-07,1.0533125062065727e-06,1.2764612470489654e-06,1.52439144864558e-06,1.7978520880345408e-06,2.0985891233296675e-06,2.42545723572181e-06
0,15.0,3.779244230069993e-05,3.5201956280986076e-05,3.279224673817443e-05,3.0540659840724515e-05,2.84344799012817e-05,2.6464449536782517e-05,2.462182854601717e-05,2.2899092748351953e-05,2.1285891670296115e-05,1.9776782952771452e-05,1.836429199728346e-05,1.7041885350528653e-05,1.580341655799068e-05,1.4650027693711767e-05
0,16.0,1.439831760403041e-05,1.3160770781655874e-05,1.201093230067165e-05,1.0935713427015423e-05,9.927042682101707e-06,8.984229090941176e-06,8.103024814179722e-06,7.280930223440721e-06,6.51167722312209e-06,5.7970437332451846e-06,5.133066931187389e-06,4.519440453163622e-06,3.951236754931111e-06,3.433773945342695e-06
0,17.0,8.091900045393179e-07,7.771836155274447e-07,7.681644766565827e-07,7.612848770297929e-07,7.562690113206901e-07,7.531592073514928e-07,7.520130427932983e-07,7.52604164272822e-07,7.55003980667193e-07,7.592068518492472e-07,7.652746966119535e-07,7.751211854357652e-07,7.82868720049115e-07,7.962202396407354e-07
0,18.0,3.237217938169071e-06,3.139221584530953e-06,3.1011869725093995e-06,3.046676274462247e-06,2.9781292454248108e-06,2.8971933755105485e-06,2.805611569082115e-06,2.705306423653501e-06,2.597951484093661e-06,2.485176980949792e-06,2.3687945154043483e-06,2.24996975590381e-06,2.130574303099013e-06,2.0122995114497082e-06
0,19.0,3.7995297495691015e-08,3.5383579926843954e-08,7.779626050289064e-08,1.3943984360388086e-07,2.1933926179821777e-07,3.1555022889541825e-07,4.2960258734585064e-07,5.621412805191148e-07,7.135098941647789e-07,8.843276115634538e-07,1.0746018137184474e-06,1.2844843652866405e-06,1.515590018011833e-06,1.768208100263912e-06
0,20.0,1.6710844045801714e-05,1.5027607114748865e-05,1.3472406536371855e-05,1.2032951271135864e-05,1.0702260876586728e-05,9.474280023642077e-06,8.341799435752253e-06,7.2996671450831036e-06,6.343865856709193e-06,5.4683455830062076e-06,4.669834967794803e-06,3.9449988703430465e-06,3.2891999760541793e-06,2.7059000238092146e-06
0,21.0,2.2468356241358243e-05,2.09827579422578e-05,1.9612115897079505e-05,1.8325411328608413e-05,1.7120543481309515e-05,1.5994240102725228e-05,1.4939162336929823e-05,1.3949787479841189e-05,1.3022343045591916e-05,1.2154271891995506e-05,1.134078989197388e-05,1.0577618580279171e-05,9.862429946357555e-06,9.19607974020539e-06
0,22.0,2.0834707472722964e-05,1.8423380860153253e-05,1.619720212327759e-05,1.4145079473896788e-05,1.2257942315459618e-05,1.0528709732231085e-05,8.951075190636018e-06,7.516100340939959e-06,6.223306678920325e-06,5.061599868432673e-06,4.0294521869125324e-06,3.1205795633319708e-06,2.334245215113327e-06,1.6742249042759681e-06
0,23.0,2.5947586532727027e-05,2.3568132697885722e-05,2.13658106758278e-05,1.9314490748850406e-05,1.740205128548504e-05,1.5628002549731517e-05,1.400421594273416e-05,1.2448859932550806e-05,1.1031643676688881e-05,9.72388021904323e-06,8.515413850944815e-06,7.403912601758716e-06,6.383693498810685e-06,5.4587224252218314e-06
0,24.0,2.474805996959655e-07,2.442575541853048e-07,2.6867030144756196e-07,2.950544259866264e-07,3.2409026197262224e-07,3.5515760910032964e-07,3.8892565542025417e-07,4.25454377719446e-07,4.645859467868399e-07,5.068441942912246e-07,5.570002547466677e-07,6.003486811912491e-07,6.521559757709361e-07,7.081514762391879e-07
0,25.0,5.684354040026035e-05,5.28315143445263e-05,4.912031434175532e-05,4.568423841696882e-05,4.2504885725760705e-05,3.9562206450340105e-05,3.683609439605201e-05,3.4306164034663395e-05,3.195945668599284e-05,2.9780121816321163e-05,2.7755135843757115e-05,2.5871852006758277e-05,2.4119455585050517e-05,2.2493085311093337e-05
0,26.0,1.3095651397345183e-05,1.2768486866564443e-05,1.2508013073175034e-05,1.2276853930458732e-05,1.2074771076659425e-05,1.1900456992528556e-05,1.175337863657565e-05,1.1630457322127101e-05,1.1533393968449697e-05,1.1461207106721327e-05,1.1413723140123456e-05,1.1391194325765243e-05,1.1392524039871273e-05,1.1417624517676579e-05
0,27.0,2.2960607764657414e-06,2.390285634764144e-06,2.527065957072472e-06,2.6708059945780274e-06,2.8234524515983684e-06,2.9858151042479062e-06,3.1589488106938676e-06,3.343127243995948e-06,3.5396642224450012e-06,3.7487163895397542e-06,3.972756988157628e-06,4.211966156998576e-06,4.466692334934026e-06,4.7367959549814245e-06
0,28.0,9.222403432630948e-06,9.242957583073383e-06,9.325152675050587e-06,9.427803249756566e-06,9.552326755274438e-06,9.695593331372455e-06,9.862249691053945e-06,1.0050190635076427e-05,1.0261246043500277e-05,1.0495608631972781e-05,1.0754666158262022e-05,1.1039149230901637e-05,1.1350457580291682e-05,1.1688043754458048e-05
0,29.0,0.0003707536302004915,0.0003333560084453291,0.00029855501568917597,0.0002663514698421017,0.0002365560552250278,0.0002090404007974631,0.00018367403044326075,0.00016035154698615115,0.00013894853037147386,0.00011937403256103771,0.00010153760263708188,8.535517013840839e-05,7.075362358951204e-05,5.7695735722953394e-05
