,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
16,82.0,8.916667,8.916667,8.916667,8.916667,8.916667,8.933333,9.033334,9.033334,8.983334,8.983334,8.983334,8.983334,8.983334,8.983334,8.983334,8.983334,8.983334,8.983334,8.95,8.95,9.016666,9.0,9.0,9.0,9.0,8.916667,8.862069
17,83.0,-8.5,-8.35,-8.15,-8.316667,-8.2,-8.15,-8.15,-8.15,-8.15,-8.15,-8.166667,-8.2,-8.266666,-8.316667,-8.316667,-8.15,-8.133333,-8.15,-8.183333,-8.266666,-8.283334,-8.316667,-8.316667,-8.283334,-8.316667,-7.5333333,-7.637931
18,84.0,-36.016666,-36.05,-36.116665,-36.05,-36.033333,-36.016666,-36.033333,-36.016666,-36.133335,-36.233334,-35.566666,-35.233334,-34.816666,-34.35,-33.8,-33.4,-33.25,-32.816666,-32.283333,-31.766666,-31.2,-30.633333,-30.816668,-30.6,-30.45,-30.366667,-30.293104
19,85.0,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.916667,9.916667,9.983334,10.1,10.183333,10.266666,10.35,10.433333,10.516666,10.6,10.683333,10.766666,10.833333,10.916667,10.983334,11.0,11.0,11.0,11.016666,11.0
20,87.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.983334,-17.35,-19.133333,-20.516666,-21.966667,-23.166666,-24.333334,-25.5,-26.666666,-27.516666,-28.2,-28.833334,-28.433332,-27.666666,-26.483334,-25.683332,-24.816668,-24.2,-23.616667,-23.068966
21,88.0,11.7,11.666667,11.866667,11.866667,11.833333,11.8,11.6,11.35,11.05,10.866667,10.616667,10.616667,10.516666,10.383333,10.05,9.983334,10.016666,10.05,10.2,10.266666,10.266666,10.316667,10.433333,10.75,11.183333,11.633333,12.034483
22,89.0,-44.466667,-44.633335,-44.75,-44.833332,-44.9,-44.966667,-44.983334,-45.016666,-45.033333,-45.066666,-45.066666,-45.066666,-45.1,-45.15,-45.183334,-45.166668,-45.233334,-45.233334,-45.266666,-45.283333,-45.3,-45.3,-45.366665,-45.45,-45.45,-45.433334,-45.46552
23,91.0,-22.75,-25.066668,-25.533333,-25.7,-25.766666,-25.783333,-25.85,-25.866667,-25.9,-25.983334,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-25.862068
24,92.0,-36.55,-36.583332,-36.583332,-36.583332,-36.583332,-36.65,-36.866665,-37.116665,-37.333332,-37.533333,-37.7,-37.6,-37.533333,-37.5,-37.5,-37.5,-37.566666,-37.5,-37.333332,-37.2,-37.133335,-37.1,-37.1,-37.1,-37.1,-37.1,-37.103447
25,93.0,-16.583334,-16.7,-16.766666,-16.85,-17.016666,-17.15,-17.233334,-17.416666,-17.583334,-17.7,-17.783333,-17.833334,-17.916666,-17.933332,-17.933332,-17.016666,-16.633333,-16.383333,-16.2,-16.033333,-15.833333,-15.583333,-15.35,-15.183333,-14.933333,-14.683333,-14.413794
