,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
10,32.0,,,,0.36549707602339176,0.42662116040955633,,,0.45787545787545786,0.2545824847250509,0.3008423586040914,0.27027027027027023,0.5630630630630631,0.2179598953792502,,0.5643340857787811,0.34199726402188785,0.6297229219143576,0.49603174603174605,,0.13333333333333333,0.34916201117318435,0.303030303030303,0.3401360544217687,,0.19470404984423675,0.9615384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,33.0,0.1,0.16666666666666666,0.13333333333333333,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,35.0,0.2333540759178594,0.3,0.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4.0,0.2,0.3089386241933269,0.13333333333333333,0.19174720049087282,0.13333333333333333,0.13333333333333333,0.5584512285927029,0.0,0.11904761904761904,0.16666666666666666,0.19295086184718294,0.3333333333333333,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.13333333333333333,0.23333333333333334,0.23333333333333334,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.3,0.3037667071688943,0.19561815336463223,0.3333333333333333,0.23333333333333334,0.1,0.1,0.23333333333333334,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.42571306939123027,0.23255813953488372,0.16666666666666666,0.1,0.13333333333333333,0.3333333333333333,0.20240183510997162,0.09792401096748923,0.13412017167381973,0.2378686964795433,0.13333333333333333,0.1701066001360853,0.13333333333333333,0.23333333333333334,0.26571515335560275,0.16666666666666666,0.18656716417910446,0.22999080036798528,0.1731301939058172,0.20781379883624274,0.22313459478757586,0.30463038180341184,0.1717032967032967,
14,42.0,0.29655990510083036,0.2771618625277162,0.3401360544217687,0.13931457230426303,0.11893434823977166,0.22482014388489208,0.3597122302158273,0.2,0.2147766323024055,0.40322580645161293,0.5841121495327103,0.2242152466367713,0.1603592046183451,0.22727272727272727,0.4604051565377532,0.4448398576512455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,45.0,0.22810218978102187,0.18518518518518517,0.13333333333333333,0.16666666666666666,,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.23333333333333334,0.13333333333333333,0.16666666666666666,0.309065934065934,0.13333333333333333,0.3537497473216091,0.13333333333333333,0.21222410865874364,0.23333333333333334,0.17952032170041649,0.15547263681592038,0.1761804087385483,0.1506931886678722,0.5102040816326531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,47.0,0.25942580421999306,0.19305019305019305,0.17959770114942528,0.20951183741881418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,48.0,0.2,0.26666666666666666,,,,,,0.2,0.26666666666666666,0.2,0.5868544600938967,0.16666666666666666,0.1,0.23333333333333334,0.23333333333333334,,0.26666666666666666,0.5102040816326531,0.2,0.2,0.78125,0.23333333333333334,0.6868131868131868,0.23333333333333334,,0.1924557351809084,0.1970055161544523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,49.0,0.2,0.13333333333333333,0.16666666666666666,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,54.0,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.23333333333333334,0.1,0.16666666666666666,0.2,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.23333333333333334,0.16666666666666666,0.2,0.13333333333333333,0.23333333333333334,0.16666666666666666,0.23333333333333334,0.13333333333333333,0.4666666666666667,0.1,0.2,0.34770514603616137,0.3486750348675035,0.09170946441672781,0.18877422602567331,0.16666666666666666,0.5154639175257733,,,,,,,,,,,,,,,,,,,,,,,
20,55.0,0.19054878048780488,0.17193947730398898,0.16666666666666666,0.13333333333333333,0.13248542660307366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,6.0,0.3561253561253561,0.7102272727272728,0.16666666666666666,,,0.25853154084798347,,,,,,,,0.4716981132075471,0.2799552071668533,,0.35868005738880915,0.7575757575757576,0.34153005464480873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,66.0,0.0830564784053156,0.23386342376052388,0.31272337383845605,0.3074085459575776,0.25262732417138234,0.2639358108108108,0.12496875781054735,0.1827930782354375,0.15432098765432098,0.33458244111349034,0.18975332068311193,0.14417531718569782,0.0,0.16239038648911983,0.08119519324455991,0.18081002892960463,0.0795671546785487,0.17713745866792632,0.11845534233593935,0.186706497386109,0.25912106135986734,0.1765952437014363,0.26932399676811203,0.0,0.3121098626716604,0.2573781743308168,0.304754164973588,0.08735150244584207,0.3168567807351077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,69.0,0.2790957298353335,0.2510460251046025,0.19263368777931886,0.13333333333333333,0.1,0.2107925801011804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,7.0,,0.23333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,8.0,0.1321353065539112,0.38308305240576157,0.18615040953090098,0.16332752613240417,0.16195206218959185,0.1358203549438609,0.13003901170351104,0.28604118993135014,0.15146925174189638,0.20395676116663267,0.14258555133079848,0.21312872975277067,0.15693659761456372,0.28968713789107764,0.11195700850873264,0.2638522427440633,,0.2997601918465228,0.26205450733752617,0.43252595155709345,0.07587253414264036,0.11348161597821153,0.2336448598130841,0.18825301204819275,0.4152823920265781,,,,,,,,,,,0.5668934240362812,,,,,,,,,,,,,,,,,,,,,,
