,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,10.0,4.881486415863037,4.90935754776001,4.930928707122803,4.933979511260986,4.987259387969971,5.036108493804932,5.063967227935791,5.0911431312561035,5.123174667358398,5.16220235824585,5.190828800201416,5.213137149810791,5.234663963317871,5.254862308502197,5.271634101867676,5.289661884307861,5.281095504760742,5.272134304046631,5.271844387054443,5.271839618682861,5.266615390777588,5.254990577697754,5.246392726898193,5.243892669677734,5.243958950042725,5.246355056762695,5.245950222015381,5.245777606964111,5.247161388397217,5.25271463394165,5.2542500495910645,5.220929145812988,5.16786003112793,5.120076656341553,
1,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15.0,4.334990978240967,4.298316478729248,4.254220485687256,4.196020126342773,4.16449499130249,4.152151584625244,4.140457630157471,4.129148483276367,4.123009204864502,4.114485740661621,4.104428768157959,4.10225772857666,4.102177619934082,4.112529754638672,4.118204116821289,4.122518539428711,4.130231857299805,4.13828706741333,4.145675182342529,4.154360294342041,4.162997722625732,4.171749591827393,4.182866096496582,4.186999320983887,4.190783500671387,4.194511413574219,4.197988033294678,4.20005989074707,4.254199504852295,4.295152187347412,4.3174214363098145,4.338536739349365,4.355279445648193,4.391073226928711,
3,16.0,4.002526760101318,4.004669666290283,4.005493640899658,4.007246971130371,4.007246494293213,4.0066728591918945,4.007901668548584,4.009979248046875,4.010899066925049,4.009626388549805,4.008654594421387,4.007334232330322,4.00579833984375,4.00383996963501,4.00399923324585,4.000590801239014,4.002819538116455,4.003138542175293,4.001898288726807,4.032626628875732,4.03839635848999,4.042760372161865,4.046933650970459,4.051154136657715,4.054459095001221,4.056996822357178,4.058319568634033,4.059420108795166,4.060709476470947,4.06143856048584,4.062766075134277,4.0314507484436035,4.027708053588867,4.027818202972412,
4,18.0,5.097432613372803,5.104600429534912,5.117333889007568,5.129951477050781,5.162418365478516,5.177630424499512,5.468173980712891,5.472888946533203,5.472720623016357,5.476373195648193,5.483236312866211,5.491074085235596,5.493815898895264,5.48151159286499,5.4577765464782715,5.483558177947998,5.539098739624023,5.573355197906494,5.332075595855713,5.336179256439209,5.327314376831055,5.316028594970703,5.30380392074585,5.290621280670166,5.276867389678955,5.288942813873291,5.327365398406982,5.322755813598633,5.228004455566406,5.098294734954834,5.030889511108398,4.936377048492432,4.864246368408203,4.79342794418335,
5,22.0,3.753909111022949,3.7350871562957764,3.7401087284088135,3.763321876525879,3.800185203552246,3.840402603149414,3.876910448074341,3.900808572769165,3.9077608585357666,3.911264419555664,3.914348602294922,3.913881301879883,3.907032012939453,3.907010078430176,3.878263473510742,3.8497869968414307,3.8053290843963623,3.752070188522339,3.6915855407714844,3.6986234188079834,3.786081314086914,3.8558921813964844,3.914138078689575,3.966383695602417,4.021697044372559,4.069910526275635,4.121030330657959,4.166921138763428,4.208530902862549,4.247425556182861,4.283959865570068,4.305360317230225,4.306132793426514,4.306603908538818,
6,26.0,5.5265116691589355,5.491042613983154,5.454304218292236,5.477331638336182,5.483823299407959,5.4614691734313965,5.488851547241211,5.500570297241211,5.494781970977783,5.490890979766846,5.5086283683776855,5.547140598297119,5.563012599945068,5.585689544677734,5.605810642242432,5.6208624839782715,5.6489386558532715,5.656805515289307,5.668907642364502,5.686470031738281,5.693567276000977,5.694676876068115,5.653035640716553,5.595755100250244,5.557889461517334,5.500833034515381,5.4299092292785645,5.355262756347656,5.250889301300049,5.129321098327637,4.987456798553467,4.835512161254883,4.842645645141602,4.880787372589111,
7,27.0,3.774240732192993,3.784804582595825,3.792226552963257,3.797313928604126,3.802337646484375,3.8072335720062256,3.8121402263641357,3.8152809143066406,3.810534715652466,3.8055388927459717,3.809858560562134,3.810938596725464,3.8099076747894287,3.8080129623413086,3.805025339126587,3.803133010864258,3.8010122776031494,3.797957181930542,3.7964165210723877,3.795149564743042,3.7962400913238525,3.7971384525299072,3.7979021072387695,3.7984094619750977,3.79740047454834,3.7952158451080322,3.794297218322754,3.794328451156616,3.789947748184204,3.7842304706573486,3.7793118953704834,3.774540901184082,3.7700250148773193,3.9966042041778564,
8,29.0,5.3482794761657715,5.349009037017822,5.32528018951416,5.30191707611084,5.287090301513672,5.274287700653076,5.287544250488281,5.2751240730285645,5.264168739318848,5.247533321380615,5.218145847320557,5.195382595062256,5.1735405921936035,5.152158737182617,5.140698432922363,5.13023567199707,5.115734577178955,5.110715389251709,5.63136625289917,5.609300136566162,5.595279693603516,5.745028018951416,5.87346887588501,5.943455219268799,5.974494457244873,5.972409725189209,5.946590900421143,5.896280765533447,5.823553562164307,5.710066318511963,5.191800117492676,4.968573093414307,4.658699035644531,4.55204439163208,
9,31.0,4.20452356338501,4.205174922943115,4.206282138824463,4.207775115966797,4.209048271179199,4.214513301849365,4.217222213745117,4.2259297370910645,4.230351448059082,4.257201671600342,4.2468719482421875,4.236215114593506,4.29271936416626,4.281088829040527,4.268928050994873,4.256080150604248,4.243556499481201,4.228109359741211,4.21506404876709,4.1980085372924805,4.185055255889893,4.145956039428711,4.145559787750244,4.14527702331543,4.076766014099121,4.0766167640686035,4.076713562011719,4.076779842376709,4.076918125152588,4.0768961906433105,4.077084064483643,4.077762126922607,4.0784478187561035,4.078929901123047,
