,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
10,71.0,0.010999997,0.010333331,0.010166665,0.010166665,0.010166665,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.010166665,0.010175438
11,72.0,0.014166665,0.0113333315,0.009999999,0.010166665,0.010333331,0.010833331,0.010833332,0.010833332,0.010833332,0.010833332,0.010833332,0.010833331,0.010833331,0.010833331,0.010833331,0.010666665,0.010499998,0.009999999,0.009999999,0.009999999,0.009999999
12,77.0,0.030166667,0.0295,0.030333333,0.031166665,0.031666663,0.031666666,0.031666666,0.028833333,0.027666667,0.027333332,0.025166666,0.025,0.014999999,0.013666664,0.013333331,0.012333332,0.011833332,0.011999998,0.012499998,0.012333332,0.012456139
13,78.0,0.014166665,0.013833332,0.013833332,0.011499998,0.010833332,0.015999999,0.016833333,0.016833331,0.017166667,0.017333332,0.017833332,0.019166665,0.019499997,0.019833332,0.019999998,0.020166665,0.020166667,0.014999999,0.013999998,0.013666665,0.015087717
14,79.0,0.027666667,0.024333334,0.023333333,0.021833332,0.017666666,0.014166665,0.014666664,0.014833331,0.014166665,0.014333332,0.014833331,0.0151666645,0.015999997,0.017666666,0.020666664,0.021833334,0.022333331,0.025999997,0.031166667,0.034666665,0.03719298
15,80.0,0.014333332,0.014166665,0.014166665,0.013999999,0.014833331,0.014999998,0.012666666,0.012666666,0.012499998,0.012666664,0.012666664,0.012499998,0.012499998,0.012499998,0.012499998,0.012499998,0.011833331,0.011833332,0.012166665,0.012166665,0.013157894
16,82.0,0.015999997,0.014999998,0.014833331,0.014999998,0.014833331,0.014499998,0.013999999,0.013999998,0.013833331,0.013833332,0.013833331,0.014499998,0.014166664,0.014833331,0.0151666645,0.0151666645,0.014833331,0.014666664,0.015999997,0.015999999,0.01614035
17,83.0,0.01733333,0.016999997,0.016666664,0.016499998,0.015999999,0.016499998,0.017166665,0.016999997,0.016999999,0.018999996,0.019499997,0.01983333,0.019833332,0.019666666,0.019833332,0.019666666,0.01933333,0.018666664,0.018999998,0.019166665,0.019298244
18,84.0,0.011333332,0.011666666,0.011999998,0.012166665,0.012166665,0.012499998,0.012499998,0.013166664,0.013166665,0.012999998,0.0129999975,0.0129999975,0.013166664,0.0129999975,0.012833331,0.013333331,0.014333332,0.013999999,0.013999999,0.013333333,0.013157893
19,85.0,0.014666664,0.014666666,0.014666665,0.014666664,0.014666664,0.014666665,0.014666664,0.014666664,0.013333332,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999
20,87.0,0.016166665,0.015499998,0.014999999,0.014833331,0.014333332,0.013999999,0.013333332,0.013166666,0.0129999975,0.012666664,0.011999998,0.0113333315,0.010333331,0.010333331,0.010333331,0.009999999,0.009999999,0.010166665,0.010166665,0.011666665,0.011754385
21,88.0,0.010999998,0.010999998,0.010833332,0.010833331,0.010833332,0.009666665,0.010999998,0.010999999,0.010999999,0.010999999,0.010999999,0.011999999,0.012999998,0.012999998,0.013166666,0.013166665,0.013166666,0.013333332,0.012499999,0.014333332,0.0147368405
22,89.0,0.020166667,0.030999996,0.0345,0.04116667,0.0415,0.049499996,0.051666666,0.051666666,0.051999997,0.051999997,0.05233333,0.052166663,0.052166663,0.0375,0.029666666,0.022999998,0.022666665,0.014833332,0.012666664,0.012666664,0.012456139
23,91.0,0.054166667,0.05183333,0.049,0.0425,0.036166664,0.033999998,0.031666663,0.032499995,0.026166666,0.024833329,0.026666664,0.029499996,0.03083333,0.030166665,0.031166665,0.031833332,0.031999998,0.03316666,0.036,0.045166664,0.04701754
24,92.0,0.018833332,0.013999999,0.011999998,0.011999998,0.012166665,0.012166665,0.012166665,0.012499998,0.012333332,0.0113333315,0.011166665,0.010833331,0.010666665,0.010666665,0.010666665,0.010666665,0.010499998,0.010499998,0.010499998,0.010166665,0.010350876
25,93.0,0.014666664,0.014166664,0.015166665,0.015999997,0.015833331,0.016166665,0.016499998,0.016666664,0.016999997,0.017499996,0.017999997,0.018333333,0.018666664,0.018666664,0.018166665,0.017499996,0.018166665,0.017666666,0.017166667,0.017166665,0.017017541
