,0,1,2,3,4,5
0,10.0,455.1297275832621,586.5258235211462,709.2790753975275,797.1439080865788,825.4340766393352
1,12.0,175.47814502015677,195.2278923323823,339.30293258955,633.8899472193029,879.7196694461268
2,15.0,315.6859605526889,391.51372363964947,512.8928926713115,653.3267978043275,796.326035460167
3,16.0,155.00488801707698,354.51737769367685,465.0806745506636,604.177990109581,710.0492471431447
4,18.0,659.7501100909153,665.7322578427929,633.9376989865532,626.2578455530358,633.778445187231
5,22.0,519.2380960545161,573.0607659277198,517.0771233375026,612.758240456852,713.3993868817863
6,26.0,519.8013689545905,560.3973503185302,465.1213141306672,582.8298960727961,817.3890154073722
7,27.0,415.98412009820606,364.1117202996724,230.4469865105751,89.66489128085843,63.312052135003455
8,29.0,382.87609513937,378.72795992925523,376.17052736404935,420.78633045502517,465.36771107957884
9,31.0,476.3596928471253,496.83731393891117,548.5724213841503,577.9072011118687,546.2978429620008
10,32.0,354.2579024596189,637.4238574256195,889.2683921459353,824.9425064123495,747.6191794271479
11,33.0,227.3358655177072,371.4107217627529,379.3944037584116,567.9555295409054,809.7206730271322
12,35.0,674.5014568168234,767.9295943014372,813.387768604475,474.6968378706989,491.678606571468
13,4.0,723.826965086994,409.62231557632447,493.0005649501762,590.3506895084768,667.6365885855134
14,42.0,75.50395160716118,124.72680984661687,275.0915100478351,248.2530377241375,186.67858859527584
15,45.0,236.17904077470928,330.4603519555259,486.6657586059465,789.0690962942114,904.3213946101872
16,47.0,326.25885664389875,556.6986101996401,572.6098031118345,420.85198799413513,672.770792976437
17,48.0,437.1823190536386,477.9363714005674,510.9893909581583,512.0001434924766,512.0005851928016
18,49.0,135.14412094165516,200.61934193355205,371.7510470744059,292.57140504395807,180.33969567791485
19,54.0,293.2989389670065,296.71820192444443,365.21115706675994,313.79412126386273,337.09664243850415
20,55.0,385.47946635369533,506.99281705234233,691.204293645708,855.0266210608264,936.402263820627
21,6.0,597.9244695010501,590.5903847098657,264.3953268413439,233.35633969645696,169.43964070572247
22,66.0,301.77790861382124,288.17741792109643,296.70762756247757,157.52109927152247,120.37035461817854
23,69.0,419.7308332008731,309.28442592913075,304.62426426922264,370.7042888592624,448.57638508785385
24,7.0,646.1171193930975,472.63704451404317,323.5094590462599,206.6694400684682,96.39426498825708
25,8.0,814.8227541078702,512.4553968210026,302.6047657588265,198.64204484024646,127.57361433294946
