,0,1,2,3,4,5
0,10,86.69000559253712,86.19152942032169,85.98129197864317,85.35015622288749,84.60660287266461
1,12,86.04735839554745,86.74313464037199,85.37859419771807,85.33301709072408,86.93477476254768
2,15,75.43578845533922,74.20604719834942,74.55868110668717,75.74092459516552,74.95348626102891
3,16,86.66677321569126,90.15940823146576,88.44827850770513,85.44388568944032,86.08124137007151
4,18,90.80547786844731,96.21091042720941,98.03003089461174,97.64318760367142,97.37570220681833
5,22,78.46069010504966,81.65488484887001,79.59874770175028,78.19717078399609,80.55710889167797
6,26,83.40518215146813,82.63837280617308,81.8227532303954,81.65046865194033,83.18863537855906
7,27,95.19770922221818,90.84532022242117,88.43034955923974,89.61402473082877,88.82130182535083
8,29,72.90409309984717,76.3468458988616,79.49102870314124,77.82003173273644,75.18898798366244
9,31,90.23130200789737,88.95871149186934,92.00980390546027,91.56417370219087,89.29438286213838
10,32,76.24194213993272,71.36742977345148,79.59111744562631,73.90408567077087,71.65818795913525
11,33,68.82600765780158,68.00210378553923,69.08341310797876,70.25029205097688,71.66042513815624
12,35,105.86642791403904,101.57587201195366,102.88954317215966,103.11258397356212,99.92591429795387
13,4,100.34028737448399,93.35700137865106,86.93238550215239,87.10632342828788,85.62051514092262
14,42,81.42528828863175,81.53266560776768,78.20188695191509,79.01895973196987,79.08687889179417
15,45,81.52677435154877,79.98043065191617,81.2524080201238,82.422198012453,83.47462581040935
16,47,102.12017365176236,100.04203708233108,102.60377222902564,102.62167819947292,101.74997219365432
17,48,74.83720379469247,70.49655243046317,70.62843033139545,75.41310757925417,68.50372796099916
18,49,71.66922118646184,70.32196555914861,75.65239645299076,74.95478769551372,74.14014039807354
19,54,85.33317643509201,78.59979296211105,75.11012460545217,73.30394863858646,72.01835165917835
20,55,76.86129413272403,75.9354756166006,76.97526676206213,79.04054892961256,80.35550422810867
21,6,63.16818810867883,65.73054792181146,67.55036049067914,69.50046772374937,65.33981165149184
22,66,97.06677077221606,96.8037982090386,98.6854794550808,98.02063773211914,96.31931902408445
23,69,116.72526176656413,114.93919772855689,109.02015221055593,105.70354159569811,107.94967112854036
24,7,75.23879039286061,76.11890837361118,74.46392705598106,75.69542614240804,75.41436991879543
25,8,104.7860313957272,100.62166110395604,99.40325813084964,98.57360884220112,97.68403333266157
