,0,1,2,3,4,5,6,7,8,9
0,14.0,788.9665533443342,850.8911916854161,918.056542072553,967.6224751076985,993.6045137122813,992.3332961676882,977.299993289979,,
1,21.0,680.1605526989663,758.1253027866825,834.2204897294938,918.4540672652987,962.4366038380966,,,,
2,23.0,791.7828123935963,825.1189710364437,816.6410572160779,814.9594372232174,873.1309005076299,932.5785526550437,913.6608890008705,,
3,25.0,724.6256545391149,746.7937682245722,780.354999137656,758.5736763218075,797.6417248736915,797.4553562681349,747.5925892473848,,
4,34.0,797.5763672040098,844.393189126504,837.3648114995246,813.3715387039549,847.2746361427105,931.7578914421571,981.83603656261,,
5,39.0,387.56142009561574,527.8033303937808,547.8782928717104,508.51688439362005,566.846973519182,602.1794042288819,609.7180734097619,,
6,43.0,299.6027913804082,402.87461477410056,529.6887637319207,594.0700839778954,625.9468654105758,667.4672507742246,670.1338301972711,,
7,46.0,915.4731991851913,926.545494933144,933.1615750879876,933.4521860685744,950.7692458175493,960.1884143321689,948.3794338465406,,
8,51.0,789.2059323180081,809.901662744837,830.1542455360922,883.9711943050712,927.4922905757602,782.9006472265544,566.6743149188262,618.6220356464371,644.7409867747978
9,57.0,823.1501160164643,865.1133604206964,862.6521913980165,800.5194169076262,752.2590037558604,734.9320809800038,724.1067935006222,709.5257727281912,717.823001758086
10,71.0,771.4721470807201,720.0336259953634,724.8213009229459,749.374736971845,773.19486198405,751.8506110192894,729.3694627309306,,
11,72.0,544.20351701151,520.036948399479,526.1372999991545,404.3087996172901,319.62174287112117,375.3105102874708,369.8336248960234,379.3395067219616,402.9262008150295
12,77.0,879.8051758794913,895.8963455701444,921.383288573368,924.528869613634,880.2477787196682,841.4667384315679,839.100707275284,,
13,78.0,607.4404225065022,664.4703580380387,740.119480192528,768.4044096083195,765.6927883259093,772.7373547046286,769.7890803321271,,
14,79.0,611.0249345867016,639.7714506450011,698.1718070735009,752.1377753870327,804.857988014422,800.1399793656185,747.7249991099362,,
15,80.0,514.1833301068788,564.8890276881425,657.8961241973226,690.6309205009485,661.2194355233507,670.4762611826583,678.9316933500505,,
16,82.0,809.588699774392,778.0653848497789,770.8747052007824,794.5288109313894,809.6999651956771,790.9786756876172,792.2779754065823,,
17,83.0,936.5824841588344,921.8356045355454,906.190871947797,897.245145905829,882.0780492770712,871.7699069891053,865.4032725342194,,
18,84.0,639.3457899259087,755.9284491122936,850.7974776046863,829.196112824612,840.6316576358615,870.9980513161934,865.4689140260087,,
19,85.0,652.3542759991925,620.6308296459338,640.2523938060268,744.5871118579707,691.2086560479684,615.676172133207,536.9979117398995,,
20,87.0,823.5658681973925,880.5453929367817,895.8459700777211,865.3270686346915,842.6522419900534,808.4235901645877,716.5462066404675,,
21,88.0,547.1652474945187,577.5387914623318,623.1480431839083,668.9013198353501,774.000329169029,834.2431973217675,680.2364051021618,,
22,89.0,537.168894811116,642.3483942768,653.5643855979814,632.6364595167713,668.3382229234111,713.3498658857372,722.2827126843365,,
23,91.0,945.9623889471101,925.5847133753141,916.6447309753595,900.1416265405186,839.0625541076337,766.1474291985458,722.0040149511465,,
24,92.0,900.950991232743,867.8945176218756,824.7438957215559,804.081787000391,800.6232897935355,795.4523242426701,785.5849373722842,,
25,93.0,751.6583773378294,799.9145713267261,879.6221861487614,896.2730697868855,899.3478362511742,937.6924227312157,936.7587903986093,,
