,0,1,2,3,4,5,6
0,14.0,347.01309773551776,330.3846376149015,335.9713637820244,368.9356312420908,321.9338114385757,315.70527953997185
1,21.0,347.01309773551776,330.3846376149015,335.9713637820244,368.9356312420908,321.9338114385757,315.70527953997185
2,23.0,347.01309773551776,330.3846376149015,335.9713637820244,368.9356312420908,321.9338114385757,315.70527953997185
3,25.0,20.636901909688564,23.797365542042108,31.65072341484357,31.754459198864428,41.85234817329904,24.38128501173655
4,34.0,92.27696210782547,110.35875382340335,97.86020994078835,89.94682337071586,92.67126650890036,122.13293800385932
5,39.0,40.029107056799376,39.64344094094954,33.364963348110834,36.7395498141709,37.85780412719858,37.20215047547655
6,43.0,5.500988053542508,5.627527409813429,4.552721463835969,5.020726272930273,4.595245267639959,4.7355249814982185
7,46.0,64.02615258068936,12.469612186037521,16.446752025062974,27.787887049336202,25.387257049803953,24.30486402130939
8,51.0,60.99437066657913,73.0057531979501,66.4218441940497,45.4066893955116,58.89102459439619,57.9812777664357
9,57.0,155.69521508382974,150.83714878817304,200.35930225472438,237.0137759709338,236.28938546665722,285.09715378581774
10,71.0,162.84364059444042,179.6587782318044,192.07777322673735,178.98054219036945,56.163544670898396,58.23386758007177
11,72.0,41.235683320970544,93.28980383728975,91.31638914690653,54.27786307283188,52.44866126952638,33.55713628051174
12,77.0,114.49193011673648,46.314689948767935,19.88377688803949,18.055758545867484,15.422948710891037,17.411681902293836
13,78.0,114.49193011673648,46.314689948767935,19.88377688803949,18.055758545867484,15.422948710891037,17.411681902293836
14,79.0,152.33627756845917,140.09354819973333,138.6875084497519,154.9092027967064,149.3195511586107,132.01915759091364
15,80.0,446.4788649103048,416.199159369334,270.15204645741295,212.70086305150983,212.29314704363432,203.38081708154473
16,82.0,165.32538326869584,170.28986626988956,122.8940785613959,272.3540710178572,187.3090331859184,110.06886864211808
17,83.0,211.66307676237756,145.83224430235197,198.8515778162195,182.7770097526427,210.17334551468502,167.38683622428758
18,84.0,211.66307676237756,145.83224430235197,198.8515778162195,182.7770097526427,210.17334551468502,167.38683622428758
19,85.0,36.397767353979695,33.35786017482293,31.45570756574295,31.159183828240835,23.778666909648237,21.28727667288956
20,87.0,36.397767353979695,33.35786017482293,31.45570756574295,31.159183828240835,23.778666909648237,21.28727667288956
21,88.0,36.397767353979695,33.35786017482293,31.45570756574295,31.159183828240835,23.778666909648237,21.28727667288956
22,89.0,159.17630396727037,156.1679498854633,19.31427547472082,39.65733911213088,46.82046394639681,30.18016078921976
23,91.0,102.22403380037277,88.30628516702534,138.1063019899912,143.7683615130669,116.22408114085925,160.30182375380258
24,92.0,112.96514949310695,102.03445208244472,49.47040631445664,51.40231622415032,21.483691945469783,20.868755365259556
25,93.0,17.2031368263659,19.071886170624634,17.962924780409974,18.759590140038302,17.070187589708148,97.52631451291445
