,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220
0,10.0,5.2799983,5.2750525,5.2678,5.2597027,5.250225,5.2449727,5.226175,5.2174473,5.214428,5.192541,5.193458,5.1917415,5.1910777,5.188044,5.1890464,5.187741,5.183139,5.177492,5.180598,5.178213,5.174093,5.1700215,5.142746,5.1198626,5.1181884,5.118453,5.097325,5.088372,5.0746746,5.0658174,5.0683265,5.0832486,5.0720367,5.0579715,5.0745897,5.1018357,5.103403568267822,5.09869909286499,5.11742639541626,5.127211570739746,5.1446051597595215,5.145473003387451,5.147948741912842,5.128209590911865,5.131254196166992,5.134994983673096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12.0,5.3103604,5.2853622,5.220476,4.9681897,4.8305607,4.8302407,4.8319793,4.8315434,4.8070455,4.9140534,4.903072,4.832907,4.733418,4.633328,4.428938,4.3038864,4.2786217,4.2515726,4.22587,4.2040753,4.1772966,3.807317,3.6331413,3.6413634,3.6448529,3.6444547,3.645339,3.6563227,3.6528847,3.6517296,3.691363,3.708728,3.7198315,3.7442226,3.749052,3.7546568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15.0,5.1891246,4.8227596,4.790686,4.756603,4.731625,4.702452,4.4805355,4.448793,4.3539257,4.23983,4.2390733,4.2365146,4.2350526,4.237947,4.2382607,4.2448754,4.2433414,4.2460284,4.250196,4.2534866,4.2602277,4.260515,4.2609396,4.273522,4.280154,4.292541,4.3351116,4.7896533,4.8177876,4.845267,4.861435,4.9319906,4.9893126,5.030451,5.048768,5.0456514,5.0446553230285645,5.040596961975098,5.022043704986572,4.65911340713501,4.642431259155273,4.619844913482666,4.624241828918457,4.627274990081787,4.565484523773193,4.522734642028809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16.0,5.445685,5.420654,5.3692727,5.29166,5.1758857,4.9882836,4.7179265,4.7236857,4.737709,5.3550897,5.355402,5.353288,5.3533835,5.352218,5.352711,5.355802,5.380694,5.3798885,5.3780866,5.3727202,5.3664246,4.773512,4.775118,4.7782674,4.7783375,4.7776127,4.77449,4.766668,4.677217,4.680268,4.687496,4.699326,4.7165866,4.732123,4.741113,4.750296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,18.0,5.2263837,5.197947,5.164245,5.1212296,5.0755515,5.018201,4.954223,4.916337,4.9202943,4.920607,4.91637,4.920925,4.911757,4.8994775,4.885961,4.883309,4.87129,4.871,4.8793874,4.8757377,4.8757763,4.8800044,4.8850465,4.870384,4.8678427,4.875662,4.8749204,4.882895,4.912511,5.1054363,5.351898,5.3722897,5.385095,5.3959737,5.40465,5.4215126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,22.0,5.031176,4.9984965,4.3800807,4.284167,4.142993,4.0789638,4.0531583,3.9968178,3.9978008,3.9851322,3.982188,3.9642198,3.9560616,3.9724407,3.9668782,3.948593,3.9321682,3.9285223,3.93359,3.9370196,3.9293163,3.912526,3.9775155,4.0361147,4.0925174,4.1219215,4.1362777,4.1555896,4.1624336,4.1690993,4.1784663,4.192475,4.2130527,4.2485704,4.425035,4.4687753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26.0,5.21456,5.1995087,5.1736717,5.1284785,4.9598126,4.827663,4.618717,4.9454975,5.1213307,5.1375155,5.135904,5.136782,5.143305,5.156379,5.3239427,5.395588,5.40346,5.401989,5.4049187,5.336942,5.2462754,5.240371,5.2419314,5.243954,5.244634,5.2357883,4.9856105,4.7191157,4.692552,4.6967816,4.6916976,4.694595,4.701595,4.7052407,4.7128043,4.7135754,4.731500148773193,4.7674384117126465,4.826408863067627,4.9713134765625,5.073760986328125,5.152279376983643,5.220966339111328,5.279252529144287,5.325939655303955,5.359851837158203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,27.0,5.365354,5.3092785,5.218294,5.0946026,4.9302325,4.6998506,4.611413,4.61884,4.572754,4.5214868,4.5039163,4.5066614,4.4995093,4.477422,4.4549046,4.4348655,4.413909,4.388107,4.378082,4.368831,4.357543,4.3464656,4.3454633,4.3205276,4.32521,4.34508,4.366156,4.3761883,4.3842688,4.3933787,4.391752,4.3930554,4.410972,4.6311107,4.85787,4.949476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,29.0,5.377546,5.3154197,5.2317805,5.1126714,5.03459,4.807647,4.6211543,4.6073413,4.59681,4.6099586,4.6058297,4.6204753,4.6340046,4.6449914,4.672491,4.6757827,4.67736,4.679789,4.7183967,4.737201,4.7530527,4.7519116,4.748879,4.737642,4.721692,4.714327,4.696194,4.700192,4.6502323,4.6262746,4.568801,4.5739684,4.706471,5.054993,5.081694,5.0955663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,31.0,4.314718,4.3791556,4.4448724,4.5024605,4.5485196,4.600252,4.646688,4.665268,4.6572146,4.6539226,4.628382,4.618056,4.6296372,4.6247573,4.612918,4.620501,4.650843,4.7187037,4.753945,4.7707014,4.7816987,4.7948914,4.8155217,4.8144584,4.809452,4.8151093,4.8239827,4.802465,4.761041,4.67508,4.6113553,4.576124,4.542904,4.500915,4.455533,4.4257436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
