,0,1,2,3,4,5,6
0,10.0,24671.3191729601,7844.7842674818085,8128.709771495755,15464.535978653708,3714.90648810608,8731.352397726894
1,12.0,19340.708895211872,7495.303538733516,516.3407757654161,1596.2724027055924,127547.8438296352,126078.47102658502
2,15.0,6219.855649965845,19766.960495746338,14553.482095464533,13156.33637957415,4140.87632984449,8775.061481871964
3,16.0,7060.085310567236,7931.946181453857,5532.26678909028,3665.6146994131414,9258.58709089534,12822.5120974085
4,18.0,28253.265205213356,26763.89540768657,24205.2648919746,20931.676264392263,49727.32883357501,31290.00524888331
5,22.0,39011.07439325768,1603.5674683269533,3066.2219657964242,3067.411574751888,921.3434448242095,7045.818982810366
6,26.0,45800.42271090279,20738.91502894174,3860.8286491268486,8803.562614596838,6559.172980059999,7471.749656369785
7,27.0,31424.685962323027,20135.64583460671,1149.8355890967123,1493.1799577973622,5832.411603696005,24642.540246092616
8,29.0,30685.893580443248,26697.162148561016,11277.609122506545,17099.584395039536,51679.59065404139,22815.937304143317
9,31.0,22915.147813419695,16055.069002839362,22423.705156733035,31862.684346741913,29917.3097476076,13030.520181027243
10,32.0,27214.113398690624,20724.48115668706,22197.892113850074,9426.379773652756,27196.94242257608,18181.384582146187
11,33.0,18940.88541649081,26643.74304301872,16865.378347175985,11747.501295680097,25239.42700674987,74036.15155142813
12,35.0,18779.036943627776,17143.002513270203,24878.45071129653,15779.653539277246,64819.724561074116,15629.195553209625
13,4.0,17565.584389430685,6929.697463560762,6628.645178424212,2507.9755542750677,2250.5438909821605,8341.430516074934
14,42.0,16338.025863005465,15126.725434547052,3659.933326602205,13800.543656378952,6450.708171820974,5618.497388827235
15,45.0,23466.894854464328,14757.661467045105,3059.404313863292,5252.623580140134,7650.962064742093,9891.515186799066
16,47.0,12115.682234511773,63319.90890665282,21412.01181854464,124045.87415745838,33070.50256832273,23691.793581666563
17,48.0,18376.263577352067,20933.68534568044,10578.763164536591,4883.564262027562,2177.176756656497,7756.300574467963
18,49.0,17912.804061781164,28361.228470504404,14403.702383868238,7768.103169624483,2816.638415287314,8236.695424070254
19,54.0,53091.85974209606,12625.47350595138,46700.30087968919,30283.44448211744,10706.951335081261,16679.416830935454
20,55.0,37944.7756666104,7594.715517140901,4073.8850156379726,748.4644533218035,911.9986567098064,8463.319713824394
21,6.0,22822.26104399045,20522.819110767236,1804.860784212642,8440.447145562117,8903.324556145095,13951.369489174307
22,66.0,2782.029470606083,2490.714659072815,330.9712829844097,616.9393923870233,3441.175673725683,2044.869676694216
23,69.0,20163.327246366076,5021.394950769814,9180.616968755157,15982.108588960109,2773.188085971153,7589.64140967051
24,7.0,10447.758709064883,15701.349248374194,5551.089422775388,5811.60582444751,7864.897403868561,4209.828993041607
25,8.0,16961.312676468868,20573.565396561113,7339.014910085384,751.7579121296542,2453.9493420533236,7076.143053123987
