,0,1,2,3,4,5
0,10.0,8714.525650478732,8637.079266993062,8668.465043083801,8495.89298209079,8165.535662208086
1,12.0,4947.288824490414,4828.731046502284,4587.349770246257,4695.898265778947,4928.7530848085335
2,15.0,3685.1694548922887,3953.5003666093567,4299.691289333961,4388.122825277575,4200.542827637378
3,16.0,3140.5517643488447,3682.446646009179,3836.034237625413,3628.6377237784973,3580.1026513203487
4,18.0,4703.891663357577,5005.764135409031,5077.257302368196,5047.0230515683625,4964.128201220288
5,22.0,1781.3046119953312,2107.9521672658298,2091.5890817265313,1865.1240172963726,1966.353776737471
6,26.0,7276.128597419582,7067.043481789328,7426.857840204657,8077.123490486484,8719.77042387815
7,27.0,10446.658835205004,10167.44945364542,10057.117193839562,10279.524825005741,9923.023179131682
8,29.0,3042.2850951385844,2986.6133322991654,2718.1533800351,2354.26982497344,2226.2043443592243
9,31.0,1480.6102673115768,1461.0497503921647,1581.652067847613,1554.2162458958928,1447.2580035222352
10,32.0,3111.4926498212476,2869.1382732091033,2989.5109385650544,3191.4714104760697,3238.560639846632
11,33.0,6912.443205715247,7087.775029638893,7384.24716303667,7661.0642586915355,7819.7540762001245
12,35.0,5373.455604883607,5756.3384050712875,5261.628674715093,5658.108535393552,6308.933548321211
13,4.0,1786.2578759187709,1607.6120681313157,1529.4127256671388,1561.5945346867666,1577.5379880252367
14,42.0,3743.72658350223,3677.0653597573496,3975.516454583359,3969.9391857240976,4036.714561352506
15,45.0,7590.693776185892,7437.596644061491,7240.943390086255,7191.160972485693,6942.419180266774
16,47.0,6054.289557835641,5605.566677815494,4576.231536559591,4215.46451281769,4428.134535705284
17,48.0,3960.9961770564364,3901.0216618840536,3887.3326314323813,3928.8040190573906,3990.114803770752
18,49.0,6771.347122770516,6464.2344328426925,7316.811797453826,7906.517474281399,7821.780129214713
19,54.0,2561.734170996515,2302.168536454887,2305.483475817313,2385.297457835441,2339.9229066205107
20,55.0,6082.269936854182,6055.386912211072,5883.219936199065,6220.426972871667,6398.234412820295
21,6.0,1632.204934950116,1865.1164573000779,1701.6778091816525,1839.3810403990576,2134.2440303462918
22,66.0,820.9294234263031,863.8478215857833,910.136242231212,880.5818740912033,841.4015417911507
23,69.0,5542.839350951115,4472.795415367812,3991.3400465245873,3926.6610417475003,4042.712907315213
24,7.0,9919.62565452159,10116.53688839946,9960.567036946859,9776.831562914185,9572.881609798162
25,8.0,6609.152805447048,6909.007542928477,7134.698618665123,6786.0649700144295,6576.405633648145
