,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,14.0,9.144462585449219,12.765180587768555,8.356678009033203,7.797868251800537,9.068730354309082,8.064117431640625,9.136940002441406,7.695187568664551,9.813838005065918,10.578763961791992,11.66794204711914,9.880218505859375,11.609756469726562,8.591724395751953,9.680033683776855,13.284455299377441,13.082561492919922,9.715034484863281,11.960613250732422,12.862529754638672,66.50897216796875,29.26103401184082,12.781959533691406,11.025117874145508,11.538960456848145,11.981294631958008,11.083662986755371,17.869861602783203,13.752338409423828,14.010499954223633,19.076950073242188,9.577044486999512,18.948097229003906,11.495664596557617,12.75911808013916,10.293374061584473,10.074653625488281,10.570887565612793,10.94372844696045,12.42783260345459,12.924739837646484,12.038422584533691,12.72321891784668
1,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,25.0,5.801259517669678,5.034395694732666,4.997795104980469,116.533203125,5.062342643737793,5.927425861358643,2.9893441200256348,2.660654306411743,3.7068748474121094,4.897506237030029,3.0630717277526855,4.560557842254639,3.0895142555236816,4.6149773597717285,4.341088771820068,1.5621905326843262,1.171190857887268,3.1487419605255127,15.12969970703125,6.406607627868652,6.516140937805176,6.3020524978637695,6.292012691497803,6.683100700378418,9.325581550598145,5.6310248374938965,5.656113147735596,6.920076847076416,8.464798927307129,12.712316513061523,10.727126121520996,16.943817138671875,156.35025024414062,8.002846717834473,8.448305130004883,8.526918411254883,9.5507230758667,9.107247352600098,4.992496013641357,7.896580696105957,8.81774616241455,7.162618160247803,7.355213165283203
4,34.0,9.832364082336426,9.715712547302246,9.730181694030762,9.752754211425781,9.734776496887207,9.751075744628906,9.7788667678833,9.773098945617676,9.801840782165527,9.821940422058105,9.896096229553223,9.839829444885254,9.78300952911377,9.705930709838867,9.868224143981934,10.248703002929688,10.090510368347168,10.268505096435547,9.998812675476074,10.063224792480469,8.62672233581543,8.405996322631836,9.877425193786621,9.717185974121094,9.754708290100098,9.879152297973633,10.132345199584961,9.918335914611816,9.586496353149414,9.480567932128906,9.539812088012695,9.39979362487793,9.4186372756958,9.462328910827637,9.800628662109375,9.782835960388184,9.867573738098145,10.389204025268555,9.962591171264648,9.876566886901855,9.73293399810791,11.354264259338379,9.358210563659668
5,39.0,5.303302764892578,4.124863147735596,4.966028690338135,5.468430995941162,5.827950954437256,10.361135482788086,10.662982940673828,7.56069803237915,10.050206184387207,9.506461143493652,9.542407989501953,11.715193748474121,24.62334632873535,16.656932830810547,11.040226936340332,22.989051818847656,9.476180076599121,9.5000581741333,9.439717292785645,9.566583633422852,9.778970718383789,9.626066207885742,10.096871376037598,9.580377578735352,9.560355186462402,9.546558380126953,9.545503616333008,9.541298866271973,9.8101224899292,9.427244186401367,13.591876029968262,9.778552055358887,9.793896675109863,13.551376342773438,12.533208847045898,11.53542709350586,21.33930015563965,9.702634811401367,9.693952560424805,9.860396385192871,9.877236366271973,9.724729537963867,9.655261039733887
6,43.0,4.354715824127197,2.7574501037597656,2.622545003890991,2.546067476272583,2.498222827911377,2.8897669315338135,14.074605941772461,12.90943431854248,12.228045463562012,10.12174129486084,13.646931648254395,12.227028846740723,8.491409301757812,11.107437133789062,8.570707321166992,9.159905433654785,8.850394248962402,8.967363357543945,9.003249168395996,13.205135345458984,9.808100700378418,7.324929714202881,7.069711685180664,7.180166244506836,7.221902370452881,7.310593128204346,7.476670265197754,7.625955581665039,7.564713001251221,7.67735481262207,7.837677955627441,7.949319839477539,7.973278045654297,7.796911239624023,8.451704025268555,7.880343437194824,7.343307971954346,7.816140651702881,7.781087875366211,7.819912910461426,7.646800994873047,7.529751777648926,7.488555431365967
7,46.0,5.288134574890137,5.105393886566162,9.317769050598145,7.651188373565674,11.095727920532227,10.511320114135742,6.190603733062744,8.636818885803223,8.015654563903809,4.627345085144043,5.110083103179932,8.42900276184082,9.206826210021973,5.700697898864746,9.689535140991211,8.596491813659668,3.9076008796691895,3.8856678009033203,3.8821656703948975,5.338077068328857,4.581424236297607,5.1378631591796875,8.724289894104004,7.1983513832092285,7.287497520446777,29.309593200683594,15.748309135437012,4.558046817779541,5.184197425842285,4.952378273010254,3.0119736194610596,2.728651285171509,3.9324843883514404,15.072121620178223,10.22460651397705,7.147083759307861,7.93021821975708,17.50471305847168,8.498213768005371,7.3685808181762695,4.655052185058594,8.543973922729492,7.225244998931885
8,51.0,7.51669454574585,5.331327438354492,5.359118938446045,5.5134053230285645,5.85415506362915,5.537269592285156,5.492652893066406,5.472480773925781,5.578896999359131,9.574564933776855,13.644411087036133,10.92641544342041,7.301598072052002,9.570716857910156,6.055363178253174,10.80731201171875,25.205543518066406,6.557782173156738,11.005695343017578,9.214300155639648,9.020417213439941,9.389330863952637,9.252095222473145,9.254935264587402,8.742136001586914,9.795256614685059,7.485158920288086,7.302194118499756,7.862786293029785,11.05075740814209,9.50670051574707,10.017247200012207,8.19038200378418,8.616641998291016,8.321392059326172,7.230854034423828,7.107450485229492,,,,,,
9,57.0,12.15855884552002,13.810345649719238,9.163399696350098,4.31068229675293,4.092184543609619,14.786833763122559,7.853934288024902,7.287095069885254,7.366483211517334,7.672720432281494,7.50562858581543,13.437376976013184,12.293475151062012,11.193405151367188,9.875516891479492,10.553067207336426,14.463687896728516,13.42496395111084,11.2089204788208,22.153423309326172,34.692909240722656,14.43181037902832,18.269804000854492,13.567079544067383,7.524487018585205,6.152620792388916,7.609992980957031,8.446456909179688,22.300397872924805,11.75999927520752,10.303894996643066,9.799046516418457,11.527876853942871,11.184426307678223,13.439970016479492,10.403380393981934,15.517267227172852,10.879297256469727,11.427901268005371,9.955513954162598,10.214933395385742,10.272262573242188,9.819711685180664
10,71.0,10.425257682800293,9.924383163452148,9.726293563842773,9.774242401123047,9.776275634765625,10.005440711975098,10.963184356689453,10.04350471496582,9.822948455810547,11.66598129272461,12.525633811950684,53.885562896728516,8.879316329956055,6.669209957122803,8.958120346069336,10.72691822052002,4.913924694061279,5.779963970184326,6.833631992340088,6.133995532989502,5.607357978820801,6.5390944480896,6.398399829864502,8.769640922546387,16.050125122070312,11.851442337036133,7.836965560913086,6.431534767150879,6.59544038772583,7.71592903137207,6.031394958496094,15.135343551635742,13.900091171264648,9.584102630615234,8.890495300292969,8.337995529174805,10.70948314666748,12.35472297668457,9.719510078430176,9.689610481262207,9.693126678466797,9.721477508544922,9.685583114624023
11,72.0,9.029772758483887,11.523670196533203,13.495650291442871,10.96592903137207,9.614675521850586,9.609813690185547,11.170077323913574,14.539349555969238,11.48672103881836,7.624464511871338,9.636168479919434,5.520378112792969,5.524509906768799,72.68609619140625,22.881973266601562,24.755956649780273,12.221303939819336,10.098618507385254,5.262371063232422,5.167181968688965,5.076579570770264,5.529372215270996,8.718534469604492,5.414615154266357,5.518803596496582,9.777039527893066,12.900870323181152,8.60372257232666,8.703463554382324,6.01716947555542,26.112180709838867,11.64318561553955,13.368895530700684,7.191274642944336,7.080203056335449,8.49440860748291,6.357534885406494,6.714407920837402,11.06934928894043,11.23408031463623,15.994978904724121,12.95720100402832,6.885525703430176
12,77.0,8.756135940551758,7.009476661682129,6.722890853881836,6.716131687164307,9.99460506439209,17.64661979675293,9.744661331176758,10.089279174804688,13.660122871398926,14.163549423217773,12.607263565063477,9.028499603271484,16.859949111938477,6.956679344177246,12.015295028686523,11.80649471282959,10.262953758239746,10.015729904174805,9.81764030456543,9.993932723999023,10.040596961975098,12.089606285095215,5.095888137817383,4.830081462860107,5.5776143074035645,5.608929634094238,3.090203285217285,11.178167343139648,13.10621452331543,8.958063125610352,11.407400131225586,9.59660530090332,9.435120582580566,8.173283576965332,8.799054145812988,8.188179016113281,9.390552520751953,8.365242004394531,9.347086906433105,8.188896179199219,9.51301097869873,12.900043487548828,9.613893508911133
13,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,79.0,23.15316390991211,9.455161094665527,8.358966827392578,9.288022994995117,9.163019180297852,11.122196197509766,11.290316581726074,12.721854209899902,32.94982147216797,17.255102157592773,10.82114315032959,11.977835655212402,12.789791107177734,13.990867614746094,14.849506378173828,12.78389835357666,9.527305603027344,15.683859825134277,12.42180347442627,16.102397918701172,10.695192337036133,12.614551544189453,12.061223030090332,9.587576866149902,8.923059463500977,17.236906051635742,7.398875713348389,14.297066688537598,11.598101615905762,9.324300765991211,10.310003280639648,9.30519962310791,9.877941131591797,7.336292266845703,18.83146858215332,10.200085639953613,12.955323219299316,10.9756441116333,21.16680145263672,10.213147163391113,10.954572677612305,9.663752555847168,9.43643569946289
15,80.0,11.868200302124023,9.212749481201172,9.789274215698242,4.959880828857422,8.73083782196045,11.428179740905762,11.377537727355957,10.561273574829102,8.180867195129395,18.51106071472168,12.188215255737305,8.825203895568848,14.042839050292969,10.96989631652832,10.7550048828125,10.247620582580566,9.61023235321045,8.745062828063965,23.08991813659668,9.199725151062012,9.040654182434082,8.89065170288086,8.884143829345703,9.14123821258545,8.949990272521973,9.199487686157227,8.866589546203613,8.886133193969727,9.840051651000977,10.173626899719238,10.596172332763672,9.269998550415039,9.441612243652344,9.776796340942383,9.41719913482666,9.736104965209961,9.491951942443848,9.073870658874512,9.035435676574707,9.358777046203613,15.2758150100708,9.87286376953125,9.797104835510254
16,82.0,5.0221734046936035,5.058577537536621,5.192412853240967,5.347255229949951,5.5388569831848145,5.622167587280273,10.82713794708252,10.058572769165039,4.042536735534668,4.724849700927734,3.4907541275024414,3.3255767822265625,3.608734369277954,12.647103309631348,11.117170333862305,11.538483619689941,8.539518356323242,3.69332218170166,4.087324619293213,7.139948844909668,4.54540491104126,119.37278747558594,13.757756233215332,7.661453723907471,11.57606315612793,6.7210259437561035,15.737296104431152,17.524763107299805,9.206640243530273,5.1634521484375,17.51023292541504,26.586292266845703,112.10355377197266,7.635443687438965,23.203351974487305,12.696253776550293,13.468585968017578,4.800448894500732,19.799762725830078,13.570436477661133,12.634567260742188,5.4655280113220215,2.5167601108551025
17,83.0,6.4902262687683105,3.780918598175049,3.4228856563568115,4.747516632080078,8.955144882202148,9.76533031463623,26.2893123626709,6.416140079498291,11.1765775680542,7.980839252471924,8.704252243041992,8.9104585647583,10.233794212341309,9.972112655639648,9.055595397949219,5.181254863739014,4.988442420959473,6.118791103363037,5.920415878295898,5.5485405921936035,5.277019023895264,11.759203910827637,7.413802146911621,5.564223289489746,6.945167541503906,6.871865749359131,6.530972003936768,3.7927911281585693,8.716753959655762,11.584178924560547,6.299221515655518,15.166830062866211,9.97627067565918,6.767570972442627,14.23155689239502,11.623700141906738,17.62821388244629,5.386857509613037,10.548203468322754,5.671928405761719,4.894213676452637,4.526537895202637,4.466140270233154
18,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,85.0,9.86788272857666,8.54266357421875,8.44282341003418,6.639662742614746,12.582780838012695,12.76266098022461,12.104694366455078,12.291748046875,12.631040573120117,11.6270170211792,10.93503189086914,8.771714210510254,10.100905418395996,8.539874076843262,9.566216468811035,9.282014846801758,6.434953212738037,12.02997875213623,7.072287559509277,10.085174560546875,7.769537448883057,7.807764053344727,8.405263900756836,10.128725051879883,8.32175350189209,7.3040771484375,7.096217632293701,7.14585542678833,7.269834995269775,7.353010177612305,7.409339904785156,10.855020523071289,10.166524887084961,11.65990924835205,17.208850860595703,9.797725677490234,9.267054557800293,8.15062141418457,8.698468208312988,10.658927917480469,9.959693908691406,9.73383617401123,9.293527603149414
20,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,89.0,8.53477954864502,8.148136138916016,8.110968589782715,9.232550621032715,15.012188911437988,5.134820461273193,6.213473320007324,20.359861373901367,12.031299591064453,17.211254119873047,11.97529125213623,10.926883697509766,11.695761680603027,11.076129913330078,21.29947280883789,15.963632583618164,8.757092475891113,9.065314292907715,10.090252876281738,9.870914459228516,10.190169334411621,11.279929161071777,11.17165470123291,10.844204902648926,11.993342399597168,14.303832054138184,6.4439921379089355,6.844367980957031,7.369417190551758,7.408857822418213,7.70639705657959,8.031177520751953,7.4938130378723145,6.866580963134766,8.253217697143555,8.215856552124023,8.032793998718262,10.716529846191406,9.92590045928955,12.515928268432617,9.813651084899902,9.873619079589844,9.600394248962402
23,91.0,11.592473983764648,12.024389266967773,10.362174034118652,9.897939682006836,8.670454978942871,33.97136306762695,16.413619995117188,10.899947166442871,13.110595703125,9.349153518676758,12.343300819396973,10.61556625366211,8.052383422851562,10.335587501525879,8.985684394836426,10.767678260803223,9.509483337402344,9.759020805358887,9.867643356323242,9.724703788757324,16.078126907348633,11.350617408752441,8.937684059143066,14.273148536682129,8.857358932495117,5.839320182800293,11.3672513961792,10.564824104309082,10.47945785522461,10.537615776062012,19.66522216796875,11.591629981994629,16.800806045532227,15.958409309387207,16.35655403137207,15.289168357849121,14.96762752532959,11.513171195983887,9.351901054382324,10.618826866149902,10.323728561401367,12.571663856506348,9.361237525939941
24,92.0,16.901714324951172,10.914945602416992,14.134112358093262,4.741903781890869,4.786421775817871,4.950953483581543,6.394023418426514,18.199399948120117,5.059168338775635,4.8790693283081055,4.921097755432129,4.891349792480469,4.813317775726318,5.054488658905029,11.723258018493652,8.359026908874512,9.980717658996582,13.419634819030762,9.63187313079834,14.379644393920898,14.254571914672852,8.918947219848633,14.530171394348145,11.46380615234375,12.450422286987305,17.490074157714844,15.324871063232422,5.786996841430664,6.713575839996338,16.092573165893555,13.334311485290527,12.414664268493652,10.470626831054688,9.876103401184082,9.877152442932129,9.932348251342773,10.396112442016602,10.43658447265625,10.108240127563477,15.773992538452148,8.383813858032227,8.254982948303223,8.155710220336914
25,93.0,7.6243414878845215,7.151951789855957,7.165090560913086,7.158768177032471,7.199694633483887,7.714318752288818,7.495418548583984,7.416374683380127,7.6296610832214355,7.141571521759033,9.972776412963867,6.677067756652832,7.362234592437744,130.1757354736328,7.181888580322266,7.174495697021484,6.710428714752197,6.341189861297607,6.365002632141113,6.33404541015625,6.485498905181885,6.471753120422363,6.39163064956665,6.421331882476807,6.4211201667785645,6.999039649963379,7.390623569488525,6.522411823272705,6.749765872955322,6.644225120544434,10.450615882873535,5.990688800811768,5.843539714813232,5.806541919708252,5.6920294761657715,5.617743015289307,5.6301589012146,5.654898643493652,5.674706935882568,5.740420818328857,6.824466228485107,8.281024932861328,5.589922904968262
