,0,1,2,3,4,5,6,7,8,9
0,14.0,3.5214882101539904,3.6629850700691113,3.7789753437904703,3.8698000648921327,3.935641874336792,3.976449425242532,3.9925860084726037,,
1,21.0,3.19185336852812,3.307497546313804,3.3854609805635465,3.4261511186469287,,,,,
2,23.0,7.429480880923371,7.726475842699901,7.969636967396202,8.158960380820565,8.294767883335307,8.37732619762808,8.408875614710933,,
3,25.0,5.988472786001958,6.227034393410364,6.422769274244069,6.575204730646446,6.684287788339047,6.750511541083121,6.775798337993881,,
4,34.0,3.0978566405904395,3.2210803487020057,3.3218687298828273,3.4004157360527167,3.4569171716717073,3.491367677271227,3.504608577677051,,
5,39.0,6.2075364279938805,6.4561944894266565,6.659675135656225,6.817729455353724,6.930871709757372,6.9995202489549655,7.025647559403175,,
6,43.0,7.083378551763989,7.367563444905644,7.60125133805894,7.783204181799401,7.913765207953089,7.99327243123839,8.023591938552878,,
7,46.0,7.777449083217207,8.088960131325758,8.344078638102578,8.542987335521525,8.686121414720795,8.773568014874158,8.807175979548077,,
8,51.0,6.103828214122937,6.357158328131493,6.573876746429185,6.75492312724372,6.900902321526593,7.011718733466538,7.087562428140673,7.1286337059720495,7.140729130238508
9,57.0,7.834502634247479,8.1574164356027,8.43432727260391,8.665732460540395,8.852544360841474,8.994864641544552,9.092551937830613,9.14568080905816,9.161432991683654
10,71.0,3.7916084617002523,3.9420160774582964,4.064350135203877,4.1587349629096,4.225566755678009,4.265118755685047,4.279424090837468,,
11,72.0,3.234261790453219,3.367585272551812,3.4823843509902286,3.578115195422721,3.654428015551111,3.711394952574868,3.7499848251228785,3.7708795574756135,3.7769432189824834
12,77.0,7.462312901989809,7.761592093270053,8.00669834627145,8.197730608783685,8.334889314994482,8.418408739560691,8.450352963337467,,
13,78.0,7.116842403946636,7.396387652342438,7.624819321941729,7.802507333104915,7.930060765679679,8.007674372843951,8.037337977383295,,
14,79.0,4.838996331095164,5.032291483563315,5.190586877681393,5.3138502185025125,5.402478407704306,5.4565882602643025,5.477296736050033,,
15,80.0,3.2263726616115647,3.3579396462833806,3.465565542428093,3.549490542226079,3.610112359422963,3.64742920967176,3.661911342920243,,
16,82.0,3.7320956140338115,3.8822369532349876,4.005487934675654,4.101635236806631,4.170611157678279,4.21241885745518,4.228170790502537,,
17,83.0,4.8967059336610905,5.0918894019740435,5.2514614564726045,5.375489109291375,5.4643145289372,5.518151086708345,5.538594919916466,,
18,84.0,4.659742724850643,4.842535430307832,4.992127620113741,5.109587759224324,5.194341217256957,5.245792849497815,5.265248956355466,,
19,85.0,6.655004406119088,6.922955648865498,7.142053614591735,7.312350958190777,7.434156363137206,7.50779779239552,7.535605001947602,,
20,87.0,4.975936574370459,5.166044834840455,5.319304962411601,5.437676606514713,5.522510030213617,5.574268223674431,5.594149033055778,,
21,88.0,5.999380178262326,6.245582310845057,6.446857865385955,6.603213536413259,6.715357153938139,6.783713103352349,6.809859627022166,,
22,89.0,7.013343461402605,7.292580010089218,7.521275998335647,7.698928383162076,7.8262598183669185,7.904032132974668,7.933959309668466,,
23,91.0,6.286550665536575,6.541090184972534,6.749568314972024,6.911825128561556,7.0287062230295545,7.100130703814531,7.127406934870589,,
24,92.0,5.47209230869018,5.692221099935021,5.8728904318842075,6.013797618752329,6.11489259957643,6.176327959718632,6.1997456025924365,,
25,93.0,1.9672233687076772,2.0461512218023072,2.1103376509785905,2.160024869224703,2.1956516117710434,2.2172732697441258,2.225466001970474,,
