,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,10.0,0.15203512591878887,0.13172731198384913,0.1133688590992521,0.09576644116507405,0.07425546018583518,0.05736128580415789,0.042627913772238735,0.025460639311035038,0.01809890298840955,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12.0,0.3767301665921057,0.31503689219235476,0.2566953724204488,0.192395942365577,0.13232373692063248,0.07256094515977196,0.019896878945298013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15.0,0.3006783270572795,0.2614014231064159,0.22253228091160437,0.18399020544638756,0.14609887180869308,0.10739845070873688,0.07057302080213823,0.03477115847205159,0.020758027851384142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16.0,0.13145086029287434,0.10842258143335526,0.08992236758356231,0.06916238021523746,0.05209148075650649,0.03488964097372271,0.02787659032494716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,18.0,0.1408675599362259,0.11875273538053177,0.09569453953751816,0.0736900671864813,0.05453577168516466,0.03599615072047735,0.021243949644063065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,22.0,0.17496010364325842,0.1501565170359962,0.11350905716447635,0.09298467513835806,0.07439730516297516,0.046336733589678936,0.029762185641419414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26.0,0.14752286504406342,0.13009790171012314,0.10957673972172532,0.09203110122993019,0.0746550754926445,0.058545306253888096,0.0434133385142097,0.03155545038808727,0.027093454583171805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,27.0,0.07349325905655557,0.060365667904614284,0.04854695185504165,0.03815236948383438,0.028403956823773058,0.021213632737606014,0.016406944165988424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,29.0,0.27964242523399196,0.23520188711139145,0.19366662400510215,0.14412639965995577,0.09799509070056,0.055695305141508555,0.014537957252496625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,31.0,0.20566037419185523,0.17305335082157125,0.14053790173590386,0.10666437253098238,0.07448496806280591,0.043342785518563964,0.02212973546775121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,32.0,0.22248104866845608,0.18736031857748703,0.15075173779287177,0.11522695914915015,0.07849712153130994,0.04621796192746608,0.023547579670282204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,33.0,0.274223376636618,0.22827432706801432,0.1829073114274724,0.1450684818621557,0.09318832302263313,0.05633287782455465,0.01980112843144166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,35.0,0.16500328301756628,0.1507196996145579,0.12405774659628932,0.1006603591135713,0.08845338430195238,0.06785107620816078,0.05902913366092122,0.053542486041498805,0.053139583149672376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4.0,0.5732638071137188,0.5384583730322579,0.5116767043822907,0.48913277954638623,0.46230096839808255,0.44022578614049657,0.41808231181509115,0.3942469955813763,0.3736346712076255,0.3529734286136659,0.33465760355865015,0.3163997182823337,0.2987182838702971,0.2816087526594764,0.2627815125250841,0.24738414359683603,0.23117387123651412,0.21730980236674924,0.20136070915971516,0.1898163495625944,0.17476437044596693,0.16155737741214793,0.150158782042368,0.1367005363279752,0.12352802120102169,0.11402503783944695,0.09972280644785414,0.09012751606564962,0.0809444932079657,0.0650387169715465,0.05772948023104263,0.04514122138267851,0.03561158371881845,0.02594137053759127,0.018271004194581053,0.014405986022428152,0.015577960873610408
