,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,10.0,0.035166666,0.036499992,0.03533333,0.03683333,0.038833328,0.038999997,0.038999997,0.04033333,0.040499996,0.041666664,0.04316666,0.042666666,0.042333327,0.041999996,0.04383333,0.04433333,0.043166663,0.042666666,0.041666664,0.041666664,0.042833332,0.042166665,0.041666664,0.040999997,0.040166665,0.04033333,0.037333332,0.035833333,0.03533333,0.035166666,0.03526316
1,12.0,0.034166668,0.035333328,0.036999997,0.039666664,0.04133333,0.042,0.042999998,0.042999998,0.03533333,0.0335,0.03283333,0.028166663,0.027499998,0.026666664,0.026833331,0.025833333,0.024999999,0.025333334,0.026333332,0.027833331,0.027166665,0.026666665,0.026166666,0.025999999,0.026166666,0.026333332,0.024999997,0.024499996,0.026166664,0.025666665,0.024210524
2,15.0,0.025166664,0.025833331,0.025333328,0.024166664,0.023999996,0.0235,0.022666665,0.021999998,0.021999996,0.022499997,0.02183333,0.022499999,0.022666665,0.021999998,0.021999998,0.021999998,0.022666665,0.02383333,0.02433333,0.025166662,0.024999999,0.024833329,0.024666665,0.024666663,0.024499996,0.025166664,0.024666663,0.026166666,0.026666665,0.026833331,0.027017543
3,16.0,0.021333333,0.021166665,0.021333331,0.018333333,0.016333332,0.016166665,0.015999999,0.015833331,0.015666664,0.01583333,0.015999999,0.015499998,0.0151666645,0.014666664,0.014833331,0.015166665,0.0165,0.0175,0.017833332,0.018333333,0.018833332,0.018499998,0.018166665,0.018166665,0.018333333,0.018,0.0175,0.016833331,0.017166667,0.017666664,0.01859649
4,18.0,0.014499998,0.014499998,0.015333331,0.015499998,0.015666666,0.01533333,0.01583333,0.016333332,0.016166665,0.016499998,0.016333332,0.016499998,0.016166665,0.016166665,0.015666666,0.015666666,0.015833331,0.015999997,0.015666664,0.015499998,0.015166665,0.014666664,0.014499998,0.013833332,0.0134999985,0.013333333,0.012666664,0.012499998,0.012333332,0.013499999,0.013508772
5,22.0,0.014499998,0.0151666645,0.015666666,0.015333331,0.016833333,0.016666664,0.017499996,0.017666666,0.017666664,0.017833332,0.018499998,0.018999998,0.019666664,0.01983333,0.019666664,0.019999998,0.018666664,0.01933333,0.019166665,0.021166664,0.021166664,0.020666663,0.02033333,0.02033333,0.020333331,0.019999998,0.020666664,0.019999998,0.019999998,0.019166665,0.018771928
6,26.0,0.016166665,0.016999997,0.017166665,0.01733333,0.017166665,0.01733333,0.017833332,0.018,0.018999998,0.018833332,0.018499998,0.018833332,0.018833332,0.018,0.018166665,0.018833332,0.01983333,0.019999998,0.019999998,0.01983333,0.01933333,0.019999998,0.020833332,0.020666663,0.021166664,0.021499999,0.021666665,0.020666663,0.019166665,0.018333333,0.018070174
7,27.0,0.013999999,0.014166666,0.014333332,0.014499998,0.014833332,0.014333332,0.0151666645,0.015666666,0.015499998,0.015999997,0.016166665,0.016166665,0.015999999,0.015833331,0.015833331,0.015999999,0.016166665,0.015833331,0.015333331,0.015166665,0.015833331,0.015499997,0.015666664,0.015999997,0.015833331,0.015666666,0.015499997,0.015999997,0.016166665,0.016999997,0.017719297
8,29.0,0.025499996,0.025833331,0.025833333,0.025666663,0.025666665,0.026499996,0.026833331,0.027166665,0.026666665,0.026666664,0.025999999,0.025833331,0.024999997,0.023166664,0.022166666,0.021666666,0.021499997,0.020999998,0.021166664,0.020499999,0.020166663,0.02033333,0.020499997,0.019999998,0.020166663,0.019999998,0.020666663,0.020999996,0.021666663,0.021666665,0.021754386
9,31.0,0.016999999,0.016666664,0.016999997,0.017166667,0.0175,0.017833332,0.0151666645,0.01533333,0.015999997,0.01633333,0.015333331,0.014999999,0.014833331,0.014833331,0.014833331,0.014833331,0.01583333,0.017166667,0.016833333,0.016499998,0.016333332,0.016833331,0.017666666,0.018333333,0.019666664,0.020666664,0.021333331,0.021666665,0.021333331,0.019666666,0.01964912
