,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,10.0,122.30623806115962,81.01998335516622,59.38396295448608,52.388469381514966,70.2731933845613,68.61942120556303,55.77915009473623,85.53320711816133,86.10207946871513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12.0,79.98574233124081,132.29464978446205,134.17776179647117,166.5400187565737,33.995660986663516,101.73230649539973,125.3668412093261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15.0,41.81884884756917,38.11546579007485,32.22375278472702,24.067645782072237,75.0418690149916,77.56465045366994,46.84982066350448,33.08932792749191,33.974549075992805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16.0,32.967096674882306,33.66420257708519,38.82286588851878,41.074992863781354,45.03113360611646,55.62300361602139,50.09799008344228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,18.0,118.32551369303938,111.83227576947573,90.93942699095534,79.09225680487954,107.6458847618385,163.35252156513835,137.29681244449569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,22.0,61.85068030089781,64.57877606864025,68.70416111405454,42.54266327109997,87.01612599337679,95.19667266499648,51.28725463971787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26.0,70.29062317138943,56.393730186764245,83.36365048157516,101.13580419017234,74.26711892913801,88.08117835751378,65.14816251737678,87.17403406969892,101.24379035153595,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,27.0,61.27987587230766,58.301271017424575,51.31370752564425,41.80453669933074,42.19421240584202,56.1835512544103,75.54386269088147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,29.0,219.73911788659174,94.36515358721387,126.0743037653989,111.69651533714712,75.14026566235658,61.184920818116005,86.37894649849605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,31.0,51.88656156158714,51.77055038958394,23.627357933144353,25.096307413972813,36.95328182032044,71.8457499202924,63.0997358684382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,32.0,79.07327825083094,95.54533458477623,45.9595760596086,47.703019507945605,92.74768247367622,130.27277412802857,125.74120893419064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,33.0,82.41124222378022,52.651717591970495,66.60226201384835,70.6065204404621,163.4371787675888,167.57861941253284,113.38698236316002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,35.0,88.7172068655502,66.463875416614,22.361775715669243,29.183525549423273,31.898400393108798,24.30775713339648,31.792408901875163,36.65395142699783,28.481256419145463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4.0,44.4140437577256,87.40815151986904,90.32984169673715,89.30239902151038,63.16758936694858,75.93668431640133,127.2715970895229,116.94703699842293,37.35366593178529,113.41241599863021,108.31103625464675,95.17583580930332,87.79911227595274,68.12264490766854,80.9405880129295,81.36139256554236,85.46274029432558,117.78705293042835,132.59083204937517,153.0048841168815,106.27569230084045,110.67802876099739,108.98654644065734,66.94326792477477,64.81283274083103,65.83483582516303,90.13270639398753,63.44273253486062,125.90317108551423,110.41520939876519,105.3315678898743,124.37148991072,113.81987251256139,116.45139799114689,75.60053240891048,69.92303111872569,56.36787983925635
14,42.0,204.6941352242787,124.71412309758665,148.98074715608652,126.85597333389869,115.47923628231042,161.63538452598863,159.2757705984945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,45.0,75.23396884652207,59.75625478826556,55.15008319143729,48.8894597628683,39.348207582114824,38.70153825849669,56.952611880404575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,47.0,74.08033644630788,71.84197113946902,33.35723539966662,30.859195525055547,28.656910364641245,30.563590582700368,66.68121619944806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,48.0,42.76080549389226,31.86987798544289,11.707720296888143,14.067359243138975,13.204735892152039,73.11831795831077,77.65851524513822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,49.0,56.39479162311558,57.11717458511776,40.33853218648073,64.02322896110392,84.6716388157988,91.11910141507457,100.54930542899028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,54.0,61.072816738619025,54.98323693323579,44.44768263057221,46.39246085073242,50.8297976748711,57.140103285772696,47.735759161269264,47.621510587933805,50.514197380213375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,55.0,76.54012660698086,98.51431248082565,90.70598150514138,43.34378139456613,48.68930295660873,53.068807487154565,50.743647959317805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,6.0,41.413852894152,126.64534695170735,149.94315910216932,42.03285210091869,53.25268479898503,53.75067136900754,57.60444331300252,76.05794877552644,72.54539659134957,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,66.0,19.39923768839399,19.864989573636024,19.284420885494303,19.983636870556307,13.706738653935014,24.732575037508372,23.553732672016345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,69.0,20.506997399380822,44.199854299655385,44.92663154333257,22.47235806705622,40.75025503897468,39.74132776793269,37.98809608598859,35.27734128418422,50.61278944098752,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,7.0,45.67736396095531,38.04526390055874,39.81891452621422,26.944313765687138,27.448913999406884,34.969904063322616,41.047199614027825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,8.0,41.11158654948599,56.97447899340122,57.12461967008978,13.190922240437345,21.80453929658825,22.527408090936753,28.46567133310656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
