,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,10.0,0.025166666,0.026166666,0.026166668,0.025,0.024333334,0.027833335,0.030666668,0.025833333,0.023666667,0.021999998,0.021999998,0.021999998,0.02,0.018499998,0.019499999,0.019833334,0.019833334,0.016166667,0.012833331,0.012666666,0.012666664,0.012333332,0.011999998,0.011999998,0.011999998,0.011833331,0.010862066
1,12.0,0.03833333,0.036999993,0.032166664,0.028666664,0.026499996,0.026499996,0.026999999,0.025666665,0.026999999,0.027833331,0.028666664,0.028666666,0.027166665,0.02483333,0.023166664,0.022333331,0.021666666,0.021166665,0.019833332,0.019833332,0.018833332,0.017333332,0.016333332,0.015666666,0.0151666645,0.01533333,0.016379308
2,15.0,0.0295,0.02733333,0.027333332,0.026999999,0.028,0.026333332,0.027666664,0.025833331,0.022333331,0.024166664,0.026166664,0.026666665,0.026166666,0.0255,0.024833333,0.024,0.022499999,0.025333334,0.030166667,0.03133333,0.032166664,0.031499997,0.03133333,0.03133333,0.031999998,0.033166666,0.03551724
3,16.0,0.023833333,0.023166664,0.02283333,0.02083333,0.020666663,0.021666665,0.022833329,0.024166664,0.024166664,0.026166666,0.025833333,0.026499998,0.026499998,0.027499998,0.026333332,0.027833333,0.028999995,0.029999996,0.029666664,0.027166665,0.026999999,0.024833333,0.024333332,0.023166666,0.023166666,0.022166666,0.022413792
4,18.0,0.033666667,0.027333332,0.0205,0.011999998,0.0113333315,0.011166664,0.011166665,0.011166665,0.011166666,0.012666664,0.0134999985,0.013666665,0.015333333,0.015333333,0.015499998,0.015499999,0.015499998,0.015166665,0.015333331,0.015833331,0.015833331,0.014333332,0.0134999985,0.013833331,0.012499998,0.012499998,0.012413791
5,22.0,0.011666665,0.011666666,0.010166665,0.010166665,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999
6,26.0,0.016666664,0.018666664,0.01933333,0.019499997,0.018833332,0.018999998,0.018999998,0.018666664,0.018499998,0.018499998,0.018,0.017833332,0.018,0.015999997,0.015666666,0.013833332,0.013333333,0.012999998,0.013166665,0.013166665,0.012999998,0.013333332,0.013499999,0.0134999985,0.013166664,0.012666664,0.011206895
7,27.0,0.012499998,0.011499998,0.011333332,0.010333331,0.010166665,0.010166665,0.010166665,0.009999999,0.010166665,0.009499999,0.009499999,0.010499999,0.010499999,0.010499999,0.010666666,0.010666666,0.011166665,0.011166666,0.011166665,0.0113333315,0.011333332,0.0113333315,0.011333332,0.010499998,0.010499998,0.010499998,0.01051724
8,29.0,0.046833333,0.045333333,0.030999998,0.030833328,0.031833332,0.031833332,0.031666663,0.031666663,0.031999998,0.032999996,0.033833332,0.033999998,0.038,0.036833335,0.035166666,0.03316666,0.031166665,0.03,0.028833332,0.028166663,0.026999999,0.024833333,0.023166666,0.021833332,0.017999997,0.018166665,0.019827584
9,31.0,0.017666666,0.011166665,0.011166665,0.022833334,0.023999996,0.023833333,0.023833333,0.02383333,0.023833333,0.023833333,0.023666663,0.025499998,0.038833328,0.03883333,0.03883333,0.027166665,0.025499998,0.025499998,0.025666663,0.025666665,0.025833333,0.025833333,0.025833331,0.023999996,0.010499998,0.010333331,0.010344826
