,0,1,2,3,4,5,6,7,8,9
0,14.0,394.9219708483874,233.60849243654243,294.8250644390255,439.6681604475242,599.0963404722289,724.8066770456677,753.9582067755166,,
1,21.0,431.6384954961316,529.6211629958837,577.5473754389661,631.3291162938665,819.8229791811036,822.5921267096593,706.5668479314263,,
2,23.0,561.577863659129,658.2529058469,844.2709003397938,839.5668038587303,792.508345316457,814.3086484352907,749.4334413910192,,
3,25.0,449.66251710503315,480.82675785894935,620.5901152436562,723.64329776681,658.3659134697189,549.5971894821396,517.7794526301572,,
4,34.0,526.1185453704708,194.21810360706343,283.8553430429895,414.71457768635076,468.68855688267183,431.9644519348796,389.35975540750167,436.2022090417238,481.68917084904143
5,39.0,456.6337678308723,317.7807063421767,394.19447410676077,424.7261937363349,399.9353663425494,401.34853017587426,341.93990459546563,299.4179185266132,353.40182462990913
6,43.0,168.2508639977406,163.13044771103716,176.82253698109852,174.61042895694663,172.6453081395262,189.53515835011927,165.15621326321175,,
7,46.0,140.44775154282826,169.1781009064032,173.00706360252704,185.25401627966087,232.7139893924154,299.7075274408117,294.0412678686783,,
8,51.0,683.8699138751119,439.8932980377447,489.72172029760145,588.892797405921,748.1751427133892,818.1790433117648,735.4529287097494,703.8391534995686,750.4037572640755
9,57.0,208.04990661855666,150.31388881053576,135.9084854290807,119.59686324673899,144.33535485143403,124.04083971478808,80.89964732096645,95.64493853186653,146.07160006756405
10,71.0,638.7892799306718,340.02959800133004,262.9252308758202,223.18467608758573,264.4429083700876,347.6336508709611,299.5226310216529,199.3965086860574,197.83592578147537
11,72.0,928.6357339115355,859.8627164012238,816.2014949700745,784.957423056667,726.1810110186252,630.3280747124926,460.74962181449246,,
12,77.0,316.70457396294927,281.3018019961989,348.51704357348535,446.22005222793837,474.4331557731885,401.46738650538015,293.40333908710693,,
13,78.0,524.506104455126,614.9831117518398,654.1090310081191,717.7334030683373,711.2832040995949,631.3293595808298,539.9136243389125,,
14,79.0,681.9877316094309,611.3033276191998,633.727359390928,577.8238210353438,410.73225899134945,275.72900464318286,294.43114461333175,,
15,80.0,600.8239724461804,548.8875686841515,558.1776584321155,538.6797964205093,468.4113710201176,364.9353817566311,275.6862327237505,,
16,82.0,690.0884275022149,632.5085921640764,418.5802664233008,342.0186700859996,372.0753277534253,353.9473945640281,282.44879482586714,269.8486239184294,247.70651928618688
17,83.0,798.2583581219686,702.6668461146747,454.7809875645776,295.7911451345913,261.97871197647777,284.9400228221136,399.55056976953676,,
18,84.0,535.8182915349034,533.5606298309739,401.628006621221,370.65390271397126,493.2213620129816,453.75169222481804,323.0173616299016,,
19,85.0,521.3584371330641,599.6057685776576,665.3748117297101,675.6167943263188,620.913062178194,495.0309676487557,353.4101858412391,,
20,87.0,293.12058569481843,272.7465029820289,378.57008824745157,484.3650119748068,581.175639485406,647.5799253887759,682.4846847798781,,
21,88.0,667.3834681019366,678.4773930801142,689.9451876433234,680.9027639023018,666.6713558615511,550.0995136530096,353.2375951385739,,
22,89.0,498.1325056894801,232.5125705084085,264.36605524294373,301.65947782326236,305.0100647718225,467.93091990630427,571.6725903669333,,
23,91.0,635.9060359155544,504.8792425876517,569.9930399732542,724.6112036462415,850.0895815753438,800.1042463618581,591.6332244765227,,
24,92.0,681.2869307138857,399.37594582261113,262.44165752848295,221.63773656616465,189.7758351774582,151.07608264898803,96.56934647825817,,
25,93.0,387.69986412792804,641.2318852265048,708.6167203180343,736.2086486732742,712.9644103845471,563.7350694939106,534.6424068259988,,
