,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
10,32.0,5.1062,5.105638,5.1053843,5.104728,5.10416,5.1043744,5.1056943,5.107342,5.1106133,5.1128316,5.1158333,5.1200137,5.1237216,5.1262546,5.12891,5.132278,5.135319,5.1373563,5.139335,5.1410484,5.142203,5.143416
11,33.0,4.3934517,4.393322,4.392267,4.3877273,4.3870754,4.3839583,4.380427,4.3742037,4.3673224,4.358452,4.3484554,4.335669,4.3253646,4.314585,4.305385,4.2914743,4.2763352,4.2788486,4.2833157,4.286835,4.314159,4.3248124
12,35.0,5.4311175,5.426785,5.42218,5.4189076,5.4187016,5.414503,5.411394,5.406811,5.4019375,5.397175,5.400932,5.155899,5.1569767,5.1593184,5.162906,5.164749,5.1631713,5.1610928,5.158569,5.152785,5.1525574,5.1529765
13,4.0,5.2953925,4.61278,4.61767,4.6180773,4.5801964,4.5766487,4.574734,4.572914,4.5735183,4.5744267,4.5738406,4.572738,4.5768175,4.5789104,4.579145,4.579763,4.5819974,4.584232,4.582996,4.584637,4.5851097,4.586438
14,42.0,5.049355,5.0548415,5.0586123,5.0632796,5.065516,5.067243,5.0691895,5.070966,5.073044,5.073597,5.0746064,5.0755353,4.2900987,4.2922273,4.294522,4.293919,4.294974,4.297212,4.2993464,4.3012624,4.3026805,4.304364
15,45.0,5.3686905,5.365026,5.3460793,5.3402863,5.337519,5.3382316,5.333341,5.319377,5.313657,5.2985306,5.309255,5.3137193,5.3196616,5.323698,5.324652,5.330599,5.342726,5.3273873,5.3139606,5.3160863,5.310749,5.315764
16,47.0,4.184982,4.200693,4.2077184,4.213328,4.2163935,4.2177687,4.215764,4.2362423,4.2649913,4.29096,4.3209968,4.3499365,4.3757424,4.3870215,4.4036145,4.418996,4.4379935,4.458205,4.474376,4.464639,4.446097,4.4345307
17,48.0,4.7986183,4.7985835,4.8090377,5.081181,5.073466,5.064939,5.055792,5.045426,5.0336127,5.0207148,5.0068054,4.991631,4.9748554,4.959092,4.936217,4.6714787,4.6817155,4.6752057,4.665975,4.659195,4.653046,4.6487045
18,49.0,4.238095,4.230371,4.2216344,4.2184753,4.2195992,4.2183104,4.2173657,4.2191043,4.22226,4.2274613,4.2357535,4.246536,4.269193,4.293165,4.3166757,4.3384814,4.358275,4.375707,4.3906684,4.403534,4.413322,4.4244018
19,54.0,5.1055627,5.12214,5.129866,5.1418347,5.15583,5.1604447,5.1695266,5.1683083,5.171041,5.16944,5.162835,5.1666374,5.155779,5.152287,5.156367,5.162216,5.1644263,5.167706,5.160809,5.1642365,5.1687922,5.166392
20,55.0,4.3795123,4.3825164,4.385868,4.388387,4.3870144,4.385281,4.385797,4.3854747,4.38425,4.3834786,4.38218,4.3822303,4.381125,4.379701,4.3778324,4.3748975,4.3773766,4.382963,4.387818,4.3930216,4.398908,4.403801
21,6.0,5.3856883,5.364218,5.3406625,5.3138237,5.2306404,5.040081,4.7973647,4.5633707,4.5247045,4.5256205,4.5117364,4.4833174,4.4502244,4.415507,4.378905,4.3403583,4.291862,4.24142,4.200519,4.142214,4.0629983,3.9495842
22,66.0,4.339303,4.340118,4.333963,4.334001,4.3420854,4.350787,4.3589864,4.362529,4.3684926,4.3710895,4.37331,4.3754086,4.3795896,4.383318,4.3887105,4.3985696,4.4095774,4.416654,4.421241,4.4259944,4.427558,4.430547
23,69.0,5.3411064,5.3458314,5.343538,5.341184,5.339613,5.3383193,5.3382707,5.3364463,5.335263,5.3342547,5.333366,5.333268,5.333112,5.3351607,5.343825,5.348272,5.351229,5.3538585,5.3569164,5.3613877,5.364782,5.3676524
24,7.0,3.6694505,3.6824133,4.347902,4.347404,4.346884,4.3470597,4.347264,4.347717,4.348056,4.3476944,4.346076,4.3450503,4.344888,4.3452706,3.6749737,3.6756852,3.6761885,3.6754673,3.674758,3.6741314,3.6725025,3.6758854
25,8.0,4.6872993,4.7111564,4.72648,4.7372603,4.776317,4.8828206,5.0160847,5.0823693,5.1312447,5.151199,5.1430264,5.1224036,5.0798793,5.0005207,4.8691134,4.6750064,4.8276668,4.950662,5.0328116,5.0926113,5.1226244,5.1339355
