,0,1,2,3,4,5,6,7,8,9
0,14.0,42.90735339149319,78.7544365785933,51.24831809657928,46.94864403109068,9.610683191934072,22.572254827876804,18.74792191681388,,
1,21.0,101.15519607876956,92.99382092580117,78.49465436988226,91.24607888306707,71.32609161224309,,,,
2,23.0,49.82550657769855,67.01222866389378,71.02189254870143,65.76386617240121,101.5414928229468,104.36834913353698,153.3167145521445,,
3,25.0,206.74158203975617,225.93648061521537,119.70702955001832,149.85651732640588,118.2300643218565,101.66306710288359,128.4217615591051,,
4,34.0,77.3164410333917,56.61071076173562,59.60666905679932,28.844809999417294,75.6776659965193,95.48261434795472,34.14754459884739,,
5,39.0,73.61151521099072,240.52197021207832,157.74013674005477,156.98965251829588,113.53133361199968,85.82102774495502,105.63966413529977,,
6,43.0,101.75907316081418,172.9855133020426,130.23573829443473,98.71790427168037,73.45245141550049,58.968460833271024,66.42712772890184,,
7,46.0,15.603991114365272,20.551488108981516,19.12106462181555,15.55563385426467,34.581566816188,19.488187916092215,12.146531700106948,,
8,51.0,114.8198890687363,77.48786837336445,95.13721883880612,77.89516120387702,97.96382782932426,432.761755255803,98.75129633697816,71.25518390773175,49.643293706312534
9,57.0,103.37603249656206,127.83904948894497,202.13012065106273,154.0775041866027,72.58517105144563,55.301869903087436,50.99032711653251,25.313114003081523,16.51291346108178
10,71.0,106.91657194163986,39.24718211098593,44.48498456024333,77.24620848290033,59.80066402917373,46.915119754035686,28.772344692207867,,
11,72.0,151.22641521617834,99.49096721013689,123.87995353764262,339.9842033412808,123.06031800781116,73.64607684576566,74.31627014600411,64.60839441168218,42.195612896380396
12,77.0,42.76680180673782,43.96438597503629,37.31250263238803,100.89420302535041,140.14932728947724,56.34214019020317,59.5455981268384,,
13,78.0,96.21941509418502,111.32968406390455,132.78015978554242,156.44511814647421,137.3436454239121,118.9042109752047,109.62554852213259,,
14,79.0,28.799086359882608,55.4444064454749,64.74761361091157,60.86487041766475,66.78490028066881,82.88305071597392,88.8552910471875,,
15,80.0,272.85364385337755,165.48672666182813,219.75207912280143,181.3624672063039,153.09439830979693,87.23551096588312,74.7203502682039,,
16,82.0,112.16360527361644,77.03942621088208,59.999335404873705,66.39149529052042,63.45482901656135,32.645186289860476,31.761799380937646,,
17,83.0,13.521880110750317,28.015886875863316,20.0548390289988,24.111906861439365,31.537295522200907,13.984415152687689,18.10572333906225,,
18,84.0,144.1270456968548,147.20036597880403,128.43635906031955,131.93197263926936,119.9606163724842,106.54504056733106,100.9505726970026,,
19,85.0,184.3953268218345,283.86826628697384,341.6430212560242,185.31389447690765,187.43280626676847,225.88261573061232,282.5647097104153,,
20,87.0,151.3476368166214,73.82678757931853,61.62719533830784,101.82257006624855,87.92498426102145,120.28311369559492,158.3195977054737,,
21,88.0,108.74631462573359,93.51992308272906,103.77168479352281,104.03524242823892,115.92094457259725,75.00705106485395,658.6066740345829,,
22,89.0,248.56562719354395,198.35804345150268,128.35889589151282,132.86897841788175,106.19163031600249,184.64187028545632,238.4537743021873,,
23,91.0,22.963378412478505,40.440983066826334,33.72360320734447,52.56051451904352,65.64517469080863,90.90275550704882,59.67769399029373,,
24,92.0,34.38864441894134,54.76597678140172,29.646145504339415,6.307962283734923,7.326872665299447,15.669807065678356,16.91493340308034,,
25,93.0,85.1405915615511,145.92587701395428,49.20527751420775,56.19514601591868,51.00835672533174,71.87586821369166,107.29933556889023,,
