,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,14.0,9.385401725769043,9.380805969238281,9.378280639648438,9.380997657775879,9.382735252380371,6.169222354888916,4.738570213317871,4.740149021148682,4.738455295562744,4.735029220581055,4.737863540649414,4.883054256439209,5.025798797607422,5.130096912384033,5.230050563812256,5.309113025665283,5.376796722412109,5.436555862426758,5.4783549308776855,5.528717517852783,5.575557708740234,5.618337154388428,5.653126239776611,5.6476311683654785,5.642252445220947,5.640192031860352,5.635372161865234,5.630307674407959,5.630538463592529,5.623340129852295,5.62701940536499
1,21.0,5.608612537384033,5.584521770477295,5.569097518920898,5.5372700691223145,5.506388187408447,5.488603115081787,5.4629693031311035,5.427801609039307,5.389638900756836,5.3450398445129395,5.2940778732299805,5.2749714851379395,5.215213775634766,5.187782287597656,5.213551998138428,5.256235599517822,5.295252323150635,5.317291736602783,5.337762355804443,5.371178150177002,5.362895488739014,5.3446946144104,5.3297553062438965,5.315422534942627,5.31464147567749,5.305267810821533,5.278448581695557,5.250633239746094,5.225107192993164,5.196291446685791,5.167022228240967
2,23.0,5.023401260375977,5.022932529449463,5.0224199295043945,5.021389007568359,5.020019054412842,5.018407344818115,5.01599645614624,5.014094829559326,5.012962341308594,5.011977672576904,5.010874271392822,5.013101577758789,5.0132670402526855,5.014244556427002,5.015497207641602,5.016244411468506,5.017797946929932,5.019489765167236,5.021012783050537,5.0233845710754395,5.025180816650391,5.029740810394287,5.03319787979126,5.033592224121094,5.034402370452881,5.0345025062561035,5.0350751876831055,5.0360565185546875,5.036301136016846,5.036352157592773,5.037196636199951
3,25.0,4.825250625610352,4.833779811859131,4.891829967498779,4.9260663986206055,4.959248065948486,4.9933695793151855,5.077748775482178,5.127268314361572,5.153090000152588,5.153200626373291,5.146500110626221,5.145277500152588,5.156064987182617,5.172013759613037,5.201651096343994,5.243381023406982,5.272945404052734,5.296459674835205,5.277934551239014,5.282363414764404,5.285664081573486,5.301241874694824,5.312283992767334,5.3100905418396,5.291700839996338,5.266241073608398,5.244234561920166,5.219134330749512,5.1844706535339355,5.137199878692627,5.1150994300842285
4,34.0,5.1191582679748535,5.162882328033447,5.2011189460754395,5.234245777130127,5.263966083526611,5.276085376739502,5.262394428253174,5.247112274169922,5.234955310821533,5.229680061340332,5.2242865562438965,5.217648983001709,5.220556259155273,5.220735549926758,5.221543788909912,5.22922945022583,5.238150119781494,5.246250629425049,5.254358768463135,5.260913372039795,5.26932954788208,5.267827987670898,5.261361598968506,5.255580902099609,5.254970073699951,5.252943515777588,5.241352081298828,5.211203098297119,5.174980640411377,5.135181427001953,5.110020160675049
5,39.0,5.332834720611572,5.317054748535156,5.296653747558594,5.278849124908447,5.263055801391602,5.248475551605225,5.227725982666016,5.214336395263672,5.192981719970703,5.200318813323975,5.2060089111328125,5.214484214782715,5.224785327911377,5.2353386878967285,5.239542484283447,5.244769096374512,5.24726676940918,5.246255874633789,5.234647274017334,5.227557182312012,5.223268985748291,5.22076940536499,5.21449613571167,5.210937976837158,5.212400913238525,5.212189197540283,5.232787609100342,5.233829498291016,5.23167610168457,5.238096714019775,5.253289222717285
6,43.0,5.313587188720703,5.3663716316223145,5.345335483551025,5.33386754989624,5.31627082824707,5.3112263679504395,5.301817417144775,5.296638011932373,5.28525972366333,5.271442413330078,5.267405986785889,5.285241603851318,5.294617652893066,5.319429397583008,5.336353302001953,5.353370666503906,5.368710994720459,5.365777969360352,5.374032497406006,5.379543304443359,5.38796854019165,5.4056267738342285,5.411893844604492,5.410935878753662,5.411473751068115,5.396694660186768,5.397787094116211,5.396669864654541,5.394578456878662,5.396373748779297,5.393387317657471
7,46.0,5.477142810821533,5.519502639770508,5.433200359344482,5.431896209716797,5.405553340911865,5.366479396820068,5.371662616729736,5.303823947906494,5.2310662269592285,5.1335530281066895,5.1065497398376465,4.9922614097595215,4.855406761169434,4.6994404792785645,4.516983509063721,4.44598388671875,4.423076152801514,4.464524745941162,4.5502848625183105,4.5818657875061035,4.625172138214111,4.6620001792907715,4.699329853057861,4.737617015838623,4.7314982414245605,4.679781436920166,4.662168979644775,4.622859954833984,4.609628200531006,4.579407215118408,4.504105091094971
8,51.0,3.827699661254883,3.831907272338867,3.8358399868011475,3.834315061569214,3.829341173171997,3.824869155883789,3.8291819095611572,3.8372230529785156,3.8444464206695557,3.8394076824188232,3.8358137607574463,3.8377745151519775,3.8217735290527344,3.805497884750366,3.792280435562134,3.781144857406616,3.768962860107422,3.7564499378204346,3.7395737171173096,3.7219974994659424,3.6964378356933594,3.698071241378784,3.7121832370758057,3.74023699760437,3.7820146083831787,3.783536672592163,3.7878401279449463,3.790806770324707,3.7931439876556396,3.7951927185058594,3.8034486770629883
9,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
