,0,1,2,3,4,5
0,14.0,940.9721365759167,952.3555804607885,960.9643070624119,980.1075609698034,991.5032561099887
1,21.0,918.9880596243937,925.7242916333744,944.7037448934459,961.571677905864,934.5582154358162
2,23.0,849.7862954553153,895.5619224920323,939.7097646067684,977.3750840052162,994.6814333459372
3,25.0,820.7702409471935,842.076476809016,855.594510527315,890.854932654257,897.2180635890014
4,34.0,832.5352845858317,873.1826780290612,913.3849661493331,960.3058896496044,991.1281382851353
5,39.0,660.0988348736461,720.0696213086978,740.37561102659,761.3214877341786,775.0356624058331
6,43.0,749.5748079135666,818.9550153892841,713.6537336132349,764.1178211510179,790.9588524448343
7,46.0,913.3077944264539,908.6024287671889,904.9199598487231,900.7337424719288,887.626458285306
8,51.0,693.2077692912426,763.4202139554361,847.079710734846,914.6764723023034,928.395187493363
9,57.0,776.3601967309111,786.555513161536,834.6673782052584,854.8725978276821,851.5378010465143
10,71.0,895.0946141080517,926.8963838677685,947.7636629767819,976.0827398884081,997.7119705347505
11,72.0,960.6390752347538,984.7569623937461,993.2520720478767,1000.150009117678,1010.7790489055152
12,77.0,934.1476108218839,952.9329105760144,959.929591054346,953.910893164792,947.0910978615091
13,78.0,791.4853463402039,862.4977303288615,915.7056735395188,956.3720614682162,971.6314666774077
14,79.0,843.8496368572969,862.2824065909264,952.5370175887334,994.2020377117328,1000.4885572490638
15,80.0,844.9789645701039,864.6914214943301,848.6087958396112,817.2232063557536,795.2572392118515
16,82.0,899.2681030741521,921.0846398589108,951.2728133296271,980.3710231477152,994.3658022271143
17,83.0,938.6244588071595,939.0735674655128,931.5589683765189,918.1177306502733,909.6557200149448
18,84.0,943.7869260945585,988.6224324271668,978.0717292877636,948.406185953527,927.9438310518836
19,85.0,735.9855163554363,751.0173355018924,787.1516059349068,867.5915601864367,934.260663217166
20,87.0,757.3332131161898,784.5543623457376,813.7136621086701,887.3377453799446,956.334216392279
21,88.0,772.8293140017538,901.1609029165205,884.8978854607709,743.4365307789335,706.1275541278746
22,89.0,941.47547224458,891.9167664360763,784.5020899747002,745.9310541641904,732.5991358577833
23,91.0,939.5184847258422,900.153348799695,870.8471986682972,853.1304521918626,833.2609095993428
24,92.0,928.9582022494062,939.31277345316,959.2971374040393,988.5201000405787,1004.7095806393813
25,93.0,951.97107334335,975.4738088185768,968.3518314343572,939.82942955591,897.751824635272
