,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,14.0,0.024166667833924294,0.019333330914378166,0.020999997854232788,0.024666663259267807,0.029499998316168785,0.030666662380099297,0.031999994069337845,0.03199999779462814,0.04700000211596489,0.07283332943916321,0.07566667348146439,0.07883333414793015,0.08749999850988388,0.09050000458955765,0.09350000321865082,0.1003333330154419,0.096333347260952,0.10266666859388351,0.10266666859388351,0.10566666722297668,0.09749998897314072,0.07500001043081284,0.07600001245737076,0.07450000196695328,0.06700000166893005,0.06533332914113998,0.06083332747220993,0.04883332923054695,0.0481666661798954,0.048499997705221176,0.04966101795434952
1,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,25.0,0.03449999913573265,0.03500000014901161,0.03533333167433739,0.03983332961797714,0.05000000447034836,0.050333332270383835,0.04716666415333748,0.04099999740719795,0.03433333337306976,0.032999999821186066,0.031333331018686295,0.029000001028180122,0.028833331540226936,0.02916666679084301,0.028666667640209198,0.023666666820645332,0.01283333171159029,0.012666665948927402,0.012499998323619366,0.012499998323619366,0.012499998323619366,0.011999998241662979,0.013166665099561214,0.013499998487532139,0.013166665099561214,0.012499998323619366,0.012499998323619366,0.013499999418854713,0.013499999418854713,0.014166665263473988,0.018135592341423035
4,34.0,0.015333333052694798,0.015333331190049648,0.014999998733401299,0.016333332285284996,0.017666663974523544,0.018999997526407242,0.02266666479408741,0.023499997332692146,0.02449999563395977,0.02449999935925007,0.025166664272546768,0.02616666443645954,0.02683333121240139,0.027666663751006126,0.028333330526947975,0.02916666492819786,0.03033333085477352,0.02916666492819786,0.02566666342318058,0.024833329021930695,0.02449999563395977,0.02449999935925007,0.02499999664723873,0.022999998182058334,0.02266666479408741,0.025999998673796654,0.02866666577756405,0.02816666290163994,0.026499995961785316,0.026499997824430466,0.02847457490861416
5,39.0,0.04733332619071007,0.050499994307756424,0.055166665464639664,0.06350000202655792,0.06283333152532578,0.06016666069626808,0.05583333224058151,0.0494999960064888,0.04333333298563957,0.04766666516661644,0.049166664481163025,0.046666666865348816,0.039666660130023956,0.03633332997560501,0.030833330005407333,0.02133333310484886,0.025833334773778915,0.029666664078831673,0.03500000014901161,0.03633332997560501,0.041999999433755875,0.036000002175569534,0.03749999776482582,0.04349999874830246,0.045499999076128006,0.04566666856408119,0.04566666856408119,0.045666661113500595,0.04116666316986084,0.037333328276872635,0.03237288072705269
6,43.0,0.03350000083446503,0.03583333268761635,0.03916666656732559,0.03916666656732559,0.03949999809265137,0.03999999910593033,0.040333330631256104,0.03733333200216293,0.035999998450279236,0.03500000014901161,0.03099999763071537,0.025166664272546768,0.020166665315628052,0.017500000074505806,0.014499997720122337,0.014499997720122337,0.015999997034668922,0.01549999788403511,0.01549999788403511,0.015833331272006035,0.0146666644141078,0.015166664496064186,0.015499996952712536,0.01599999889731407,0.016333330422639847,0.016499998047947884,0.016333332285284996,0.016999997198581696,0.015666663646697998,0.016333330422639847,0.016610167920589447
7,46.0,0.046833332628011703,0.04833333566784859,0.04516666755080223,0.037999995052814484,0.03566666319966316,0.03333332762122154,0.03333333134651184,0.03399999812245369,0.029999997466802597,0.030833330005407333,0.032499995082616806,0.03216666728258133,0.03183332830667496,0.043166663497686386,0.04933333396911621,0.049833331257104874,0.05199999362230301,0.05366666242480278,0.05366666615009308,0.051666662096977234,0.05533333122730255,0.061166662722826004,0.060499999672174454,0.06350000202655792,0.06399999558925629,0.05533332750201225,0.050499994307756424,0.04800000041723251,0.04633333161473274,0.050499990582466125,0.052881352603435516
8,51.0,0.03299999609589577,0.03216666728258133,0.03566666319966316,0.04399999603629112,0.04899999126791954,0.04983333498239517,0.050999995321035385,0.04766666516661644,0.044499993324279785,0.04466666281223297,0.045499999076128006,0.04216666519641876,0.04266666620969772,0.04466666281223297,0.042500000447034836,0.035999998450279236,0.03233332931995392,0.03266666457056999,0.031833332031965256,0.029999997466802597,0.03049999475479126,0.028999995440244675,0.028499996289610863,0.028333330526947975,0.029666664078831673,0.02931034378707409,,,,,
9,57.0,0.032999999821186066,0.03449999913573265,0.03566666319966316,0.03699999675154686,0.03733333200216293,0.03933333232998848,0.040333330631256104,0.0416666679084301,0.0429999940097332,0.04416666552424431,0.05583333224058151,0.05316666513681412,0.05616666004061699,0.06666666269302368,0.07216666638851166,0.07366666942834854,0.08266665786504745,0.08500000834465027,0.08766666799783707,0.093666672706604,0.09216666966676712,0.08316667377948761,0.07000000774860382,0.07183334231376648,0.06833333522081375,0.05616666376590729,0.04966666176915169,0.046666666865348816,0.03799999877810478,0.04066666215658188,0.043050847947597504
10,71.0,0.040166664868593216,0.04266666620969772,0.04450000077486038,0.044999998062849045,0.04500000178813934,0.042166661471128464,0.043833330273628235,0.044333331286907196,0.04633333161473274,0.046833332628011703,0.05183332785964012,0.04983333498239517,0.05883333832025528,0.05949999392032623,0.058000002056360245,0.057499997317790985,0.05783332884311676,0.056999996304512024,0.056833330541849136,0.061166662722826004,0.06449999660253525,0.06616666167974472,0.058000002056360245,0.04766666889190674,0.03500000014901161,0.03166666626930237,0.03133333474397659,0.031333331018686295,0.030666666105389595,0.029999999329447746,0.0316949188709259
11,72.0,0.025333331897854805,0.02566666342318058,0.04083333536982536,0.06549999862909317,0.0808333307504654,0.08566667884588242,0.08699999749660492,0.08416666090488434,0.08150000125169754,0.07883333414793015,0.07816667854785919,0.07766667008399963,0.07750000804662704,0.07716666907072067,0.06733333319425583,0.044499997049570084,0.029999999329447746,0.02983333356678486,0.03350000083446503,0.035999998450279236,0.03683333098888397,0.03833333030343056,0.03933333232998848,0.04050000011920929,0.042166661471128464,0.042500000447034836,0.03766666352748871,0.0364999957382679,0.0416666641831398,0.04233332723379135,0.039491523057222366
12,77.0,0.053166668862104416,0.055666666477918625,0.0559999980032444,0.05633333697915077,0.05633333697915077,0.046666670590639114,0.044333335012197495,0.042500000447034836,0.04100000113248825,0.04183333367109299,0.04566666856408119,0.04266666620969772,0.027499999850988388,0.029999997466802597,0.03216666728258133,0.035499997437000275,0.04333333298563957,0.046833332628011703,0.04899999871850014,0.053333330899477005,0.05666666105389595,0.04899999871850014,0.04483332857489586,0.04599999636411667,0.04633333161473274,0.04216666519641876,0.04100000113248825,0.03799999877810478,0.03099999763071537,0.030666667968034744,0.029491523280739784
13,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,79.0,0.06316666305065155,0.07749999314546585,0.0885000005364418,0.09216666221618652,0.09583333134651184,0.10183334350585938,0.10683333873748779,0.10733332484960556,0.10066667199134827,0.1014999970793724,0.10633333027362823,0.10783333331346512,0.10866666585206985,0.09450001269578934,0.08333335071802139,0.08783332258462906,0.0860000029206276,0.08016666769981384,0.07066667079925537,0.06216665729880333,0.05849999561905861,0.049666665494441986,0.06183333322405815,0.05799999460577965,0.04966666176915169,0.05066666752099991,0.05299999564886093,0.04666666314005852,0.04583333432674408,0.04666666314005852,0.04694915562868118
15,80.0,0.04283332824707031,0.03966666758060455,0.037833333015441895,0.03633332997560501,0.03433333337306976,0.03533333167433739,0.0338333323597908,0.03233333304524422,0.028666667640209198,0.024666665121912956,0.021166665479540825,0.018833331763744354,0.016333332285284996,0.016333332285284996,0.016499998047947884,0.016499999910593033,0.016499999910593033,0.012999997474253178,0.012333331629633904,0.012333331629633904,0.013833330944180489,0.012833330780267715,0.012999997474253178,0.013166665099561214,0.01283333171159029,0.012999998405575752,0.013333331793546677,0.013999998569488525,0.014499997720122337,0.0146666644141078,0.01525423489511013
16,82.0,0.02083333022892475,0.020999999716877937,0.022833330556750298,0.024833330884575844,0.024833329021930695,0.023999998345971107,0.022333331406116486,0.021833332255482674,0.030166666954755783,0.04733332619071007,0.0481666661798954,0.04983333498239517,0.05249999463558197,0.05483333021402359,0.055166665464639664,0.053333330899477005,0.05199999734759331,0.053999997675418854,0.060999996960163116,0.06533332914113998,0.0573333315551281,0.04633333161473274,0.04899999126791954,0.04899999871850014,0.046333327889442444,0.044333331286907196,0.04216666519641876,0.0456666573882103,0.04966666176915169,0.047999996691942215,0.04389829933643341
17,83.0,0.05900000035762787,0.06299999356269836,0.061500001698732376,0.06033333018422127,0.06816665828227997,0.06933333724737167,0.061000000685453415,0.05433333292603493,0.050499994307756424,0.05383332818746567,0.054666660726070404,0.061166662722826004,0.06016666442155838,0.05966666713356972,0.06133333593606949,0.06016666442155838,0.059333331882953644,0.060499999672174454,0.06183332949876785,0.06366666406393051,0.06716667115688324,0.06199999526143074,0.06199999526143074,0.0573333315551281,0.055166665464639664,0.05166666582226753,0.04983333498239517,0.047999996691942215,0.038333337754011154,0.03216666728258133,0.04491525515913963
18,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,85.0,0.05400000140070915,0.06466666609048843,0.059833332896232605,0.05833333358168602,0.05883333459496498,0.05350000038743019,0.05199999734759331,0.05066666379570961,0.04933333396911621,0.049666665494441986,0.04366666451096535,0.04149999842047691,0.029000001028180122,0.017666665837168694,0.018333332613110542,0.017500000074505806,0.015833331272006035,0.016999999061226845,0.01916666515171528,0.022833330556750298,0.029500002041459084,0.03166666626930237,0.031333331018686295,0.03133333474397659,0.031166665256023407,0.031333331018686295,0.030500000342726707,0.0351666696369648,0.0364999994635582,0.034833330661058426,0.03423728793859482
20,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,89.0,0.09183334559202194,0.10383333265781403,0.11016666889190674,0.125,0.1250000149011612,0.132666677236557,0.14366666972637177,0.13116666674613953,0.1366666853427887,0.13599999248981476,0.14533331990242004,0.1353333294391632,0.1290000081062317,0.13500000536441803,0.13333334028720856,0.12183333933353424,0.11816667765378952,0.10583333671092987,0.09283333271741867,0.09599999338388443,0.08633331954479218,0.08016668260097504,0.06316666305065155,0.06199999526143074,0.060333333909511566,0.0546666719019413,0.06199999526143074,0.06816665828227997,0.08233332633972168,0.09233332425355911,0.09372882544994354
23,91.0,0.05666666477918625,0.057500001043081284,0.06083332747220993,0.06083333492279053,0.06533332914113998,0.06566666066646576,0.05616666376590729,0.047333333641290665,0.05616666376590729,0.05766666308045387,0.056999992579221725,0.0559999942779541,0.04833333194255829,0.046833328902721405,0.04400000348687172,0.04399999603629112,0.03983332961797714,0.03949999809265137,0.05049999803304672,0.06849999725818634,0.06949999928474426,0.07983333617448807,0.08083333820104599,0.07616665959358215,0.09133332222700119,0.09400000423192978,0.09449999779462814,0.09466666728258133,0.09583332389593124,0.09800000488758087,0.1047457605600357
