,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,10.0,0.011666665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.011833331,0.014333331,0.015499999,0.018166667,0.02033333,0.020499999,0.020833334,0.020666666,0.020666666,0.020666664,0.020666666,0.020666666,0.019,0.016499998,0.01533333,0.012666664,0.010499998,0.010333331,0.010333331,0.010344826
1,12.0,0.012333332,0.011333332,0.011333332,0.011166666,0.0113333315,0.0113333315,0.011499999,0.011499999,0.011333332,0.011333332,0.011333332,0.011166665,0.014333332,0.018166665,0.018999998,0.019666664,0.019999998,0.020166665,0.020833332,0.021333331,0.021499997,0.021999996,0.022666665,0.022999998,0.02,0.016333332,0.01637931
2,15.0,0.015666666,0.0151666645,0.014999998,0.014666664,0.013333332,0.013833331,0.013166665,0.013166666,0.013333332,0.012499998,0.012333332,0.012333332,0.012666664,0.013166664,0.013166665,0.013166664,0.013333332,0.012833331,0.013166665,0.012999998,0.0129999975,0.013333331,0.013166665,0.0134999985,0.013333333,0.012833332,0.012586205
3,16.0,0.020999998,0.020666664,0.017666666,0.017333332,0.016833331,0.017166667,0.016833331,0.015999999,0.0151666645,0.014833331,0.014333332,0.014166665,0.013833331,0.014166665,0.013833332,0.013499999,0.013499997,0.012833331,0.012833331,0.0129999975,0.013666664,0.013333331,0.013166665,0.013166665,0.0129999975,0.012833331,0.012931032
4,18.0,0.011333332,0.010999998,0.010833331,0.010833331,0.010833331,0.010833331,0.010999997,0.010999997,0.011166664,0.010833331,0.011333331,0.011499999,0.011666666,0.011833332,0.011833332,0.012333332,0.012833331,0.012999998,0.012499998,0.012666664,0.017166667,0.018333333,0.019666664,0.019666664,0.019499997,0.019833332,0.02034483
5,22.0,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.010166665,0.010166665,0.010333331,0.010333331,0.010333331,0.010333331,0.010333331,0.010333331,0.010333331,0.010333331,0.010333331,0.010344826
6,26.0,0.012166664,0.011666666,0.011999998,0.011999998,0.011833332,0.011666666,0.011833332,0.011499999,0.011666666,0.011499999,0.011333332,0.011333332,0.011166665,0.010999997,0.010833331,0.010833331,0.010666665,0.010666666,0.010666666,0.010666666,0.010666665,0.010666665,0.010833331,0.010833331,0.011166665,0.011166665,0.011379308
7,27.0,0.011833332,0.011666666,0.011666666,0.011499998,0.011666666,0.011666666,0.0113333315,0.009999999,0.010166665,0.010333331,0.010666665,0.010333331,0.009999999,0.009999999,0.009999999,0.009999999,0.009833332,0.009833332,0.009833332,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.010833331,0.010499999,0.0105172405
8,29.0,0.030499998,0.022499999,0.023999996,0.023999998,0.023166666,0.023166664,0.019,0.016666664,0.015833331,0.018166665,0.019333333,0.018833332,0.0175,0.016666666,0.0151666645,0.015499998,0.015499998,0.015499999,0.015499998,0.014499998,0.014499998,0.012166665,0.010999998,0.010999997,0.010833332,0.011666665,0.013620688
9,31.0,0.016166665,0.013666665,0.013999999,0.013499999,0.013166665,0.013166664,0.013166664,0.011833331,0.010666665,0.010666665,0.010666665,0.010666665,0.010666665,0.010666665,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.012499999,0.012499999,0.012499998,0.012833331,0.012999999,0.013103447
10,32.0,0.012166665,0.011999998,0.011999998,0.011999998,0.011999998,0.011833332,0.011666666,0.011666666,0.011833332,0.011666666,0.011833332,0.011833332,0.011833332,0.011833332,0.011833332,0.011833332,0.011999998,0.012166665,0.012166665,0.014333333,0.014666664,0.014666665,0.014333332,0.014166665,0.013999999,0.0139999995,0.013965516
11,33.0,0.012999998,0.012666664,0.010499998,0.010333331,0.010499998,0.013166665,0.012999998,0.012999998,0.012999998,0.012999999,0.012999999,0.013166666,0.013166664,0.0134999985,0.0134999985,0.013499999,0.013333332,0.010499998,0.010499998,0.010499998,0.010666665,0.010833331,0.010833331,0.010833331,0.010999997,0.010666666,0.010689653
12,35.0,0.011499998,0.010833331,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.010499999,0.014333332,0.014666665,0.014666665,0.014827587
13,4.0,0.011833332,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999
14,42.0,0.009999999,0.011333332,0.011333332,0.0113333315,0.0113333315,0.0113333315,0.011333332,0.0113333315,0.0113333315,0.0113333315,0.0113333315,0.0113333315,0.0113333315,0.009999999,0.009999999,0.009999999,0.011833332,0.024166666,0.02633333,0.026833331,0.026999999,0.02733333,0.027499998,0.027833333,0.028333332,0.028333332,0.029137932
15,45.0,0.010666665,0.010166665,0.009499999,0.009499999,0.009666665,0.009666665,0.009666665,0.009666665,0.009666665,0.009666665,0.009666665,0.009666665,0.009833332,0.009999999,0.010166665,0.010166665,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999
16,47.0,0.016999999,0.015499999,0.015166665,0.011666665,0.0113333315,0.010999998,0.010833331,0.010666665,0.010666665,0.010499998,0.009999999,0.009999999,0.009999999,0.010166665,0.011166665,0.011499998,0.011666666,0.011666666,0.011666666,0.011666666,0.011833332,0.011833332,0.011833332,0.011833331,0.012166665,0.018499998,0.02310345
17,48.0,0.010333331,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999
18,49.0,0.015666666,0.015833331,0.01583333,0.015833331,0.015499999,0.015499998,0.014999999,0.0151666645,0.015333331,0.014999998,0.014666664,0.014999998,0.014999999,0.014499998,0.013833332,0.013666664,0.013999998,0.013833332,0.013666665,0.013166665,0.012833331,0.012833331,0.012666664,0.011999997,0.011833332,0.011999998,0.012413791
19,54.0,0.0205,0.015499999,0.010666665,0.009833332,0.009833332,0.009999999,0.009999999,0.009999999,0.009999999,0.010499998,0.010499998,0.010499998,0.010499998,0.010499998,0.010499998,0.010499998,0.010499998,0.010499998,0.010499998,0.010499998,0.010499998,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999
20,55.0,0.013166664,0.0134999985,0.013666663,0.013333331,0.012666664,0.012833331,0.012666666,0.012666664,0.012499998,0.012666664,0.0129999975,0.013333332,0.013166665,0.013333332,0.015333333,0.016166665,0.016499998,0.016333332,0.016666664,0.016333332,0.016999997,0.017166665,0.018833332,0.019166665,0.022999998,0.02683333,0.025
21,6.0,0.010833331,0.010166665,0.012333333,0.012499999,0.012499998,0.012333332,0.012833331,0.012833331,0.0129999975,0.012999998,0.0129999975,0.014166664,0.014333332,0.014499998,0.012333332,0.012166665,0.012166665,0.012499998,0.012666664,0.012666664,0.012499998,0.012499998,0.012499999,0.011333332,0.011333332,0.011166665,0.011206894
22,66.0,0.011999998,0.011833332,0.011499998,0.011333331,0.011166665,0.010999997,0.010999997,0.010833331,0.010499999,0.010499998,0.010499998,0.010499998,0.010833331,0.010833331,0.010833332,0.010666665,0.010666665,0.010666665,0.010499998,0.010333331,0.010333331,0.010333331,0.010333331,0.010333331,0.010166665,0.010166665,0.010689653
23,69.0,0.014666664,0.014999998,0.014999998,0.016833331,0.02,0.020499999,0.020166665,0.02,0.019666666,0.019499999,0.018999998,0.018333333,0.018166665,0.017833332,0.0175,0.015166665,0.011833331,0.010833332,0.010999997,0.011499998,0.011833332,0.011666665,0.011666666,0.011666666,0.011499998,0.0113333315,0.011551722
24,7.0,0.014833332,0.011666665,0.0113333315,0.012166664,0.012166665,0.011499999,0.011333331,0.011166665,0.011333332,0.011499999,0.011666666,0.011833332,0.011999998,0.012166665,0.012333332,0.011999998,0.012333332,0.012666664,0.012833331,0.013499997,0.013333332,0.013333332,0.013333332,0.0134999985,0.013666663,0.013999999,0.014310343
25,8.0,0.016333332,0.015499998,0.016499998,0.016166665,0.015833331,0.015833331,0.015499998,0.014833332,0.014499998,0.013999999,0.0134999985,0.013333332,0.012999998,0.011999998,0.010833331,0.010499998,0.010333331,0.010333331,0.010499998,0.010499998,0.010499998,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010172413
