,0,1,2,3,4,5
0,10.0,13.302182020034628,8.522963413770063,10.567740559273354,5.584720325900649,8.139970240309804
1,12.0,3.3502966084666186,4.320460623583892,9.725124425645033,11.894737397543832,6.571502275523616
2,15.0,4.46420956509721,4.432246421904024,2.780890258898016,4.499427164292853,3.4573795751011986
3,16.0,13.219792424797665,10.576249639060126,7.823444105219293,14.660638599723335,12.67528394148672
4,18.0,3.984881227610814,4.112570266874917,4.410275784711517,3.6441824515360115,3.2257570209447137
5,22.0,1.6707893072632594,0.9403016987655887,0.8046495825507951,1.1277213907032066,0.8128178786448533
6,26.0,6.295761420525767,6.198884461934709,8.773664049031272,10.18763453724134,5.254131841272701
7,27.0,6.532140961960367,4.2615503789981775,4.027926714593542,2.981261866463444,1.246181181410192
8,29.0,22.91850828832555,18.908173900956136,22.331743181685095,21.83862795432687,13.747248026218154
9,31.0,18.305493829861117,12.54956157701835,12.341257537774965,14.555406904908786,13.788909431630417
10,32.0,10.909820742838148,13.303924428336904,5.811890332793272,8.03934114798726,5.6309460942511205
11,33.0,19.108902296775508,14.110139102034019,18.533522206571334,32.53330856719589,20.481067665996587
12,35.0,7.859658176270123,9.150975810778098,16.765305090801746,17.114438518494296,9.602625992622935
13,4.0,11.543976897598931,7.158975549202027,5.960330569178805,2.9761152934637267,3.1735675000039274
14,42.0,7.393475116553685,8.413520284605772,7.6615707932114585,5.493045338105548,0.5017003906030463
15,45.0,7.26748941938428,5.121753921667165,11.166572265808671,8.691269120558843,3.8669422837039495
16,47.0,20.517637013637017,36.7187882611196,51.8768109371029,36.92427973766736,16.870121299503563
17,48.0,0.07322479087120262,0.10611649849725774,0.09725463230102503,0.021775955164820313,0.018686648465234355
18,49.0,24.760251984875747,9.512412694377762,9.610732520616287,14.782909082503764,6.447791310744154
19,54.0,59.147526488350515,33.216542161587405,37.502094462383766,28.544133412300756,9.08359954274625
20,55.0,13.820720579501813,9.37660382125625,10.543000114903375,9.205909525233926,3.566956826306659
21,6.0,1.001640351309851,1.777566040478656,1.8839232939702473,1.4711210164030197,1.9690756535197178
22,66.0,15.631221291691547,5.721806548012572,16.285569849105393,28.14011192844306,9.766970645842312
23,69.0,20.494126992086695,20.097367016480103,4.955061474658555,6.090966128207195,3.7419577939715003
24,7.0,2.704404256257556,1.6934947260257354,1.4830395952888262,1.8050309327212384,0.7737911462544677
25,8.0,4.537311207434009,7.742569782607975,3.662315528708277,3.4374184370307557,2.455878501379958
