,0,1,2,3,4,5
0,14.0,359.8866309141502,480.3039742157115,576.1334832627314,788.3043829298838,915.2528163207432
1,21.0,520.7050447630298,556.4340948579973,626.3716628751285,712.150161815073,625.2301221699174
2,23.0,263.8517536813649,459.66000563360325,650.5128446967502,819.8325214354643,895.7461886780062
3,25.0,433.98521562323515,516.8037590333171,551.7222701911544,642.4570132577893,658.3050689441692
4,34.0,271.397103363412,428.9379902559204,583.8716014159811,766.3269936069312,885.1029383584813
5,39.0,329.86383514249883,446.13980273507855,490.5477501112963,530.7251676381577,555.7319550295599
6,43.0,650.3026576851184,775.1728738457849,658.3964890101676,713.0898928258762,745.8609444536448
7,46.0,721.584415973592,678.5381729902061,643.004425589655,593.8869418373513,454.5552573474135
8,51.0,256.7916259921397,424.86409520116456,613.9240781647229,771.913750744591,797.1596167137602
9,57.0,166.87076309139243,200.96137285496786,368.8886245159315,440.88237761360904,433.8241163880771
10,71.0,353.47064624940947,523.095945259185,629.2977701098685,774.9325470768756,884.8581814014673
11,72.0,271.85223337971405,553.0422635871232,660.4430551287942,743.5044314049977,875.2743625562623
12,77.0,496.65840202416473,603.0739175133415,644.5974154189316,610.8216984216614,572.8930112249138
13,78.0,520.775133888841,671.7668907937342,790.5561791743044,882.4072564988503,913.8342473408717
14,79.0,293.3290499624203,361.9829757466687,729.7361321164941,903.5452714863358,926.1523368560906
15,80.0,542.9020237947697,642.7013128462071,574.0239323111869,441.9419089748676,344.93227880593645
16,82.0,179.08098780746894,326.143749457042,526.530982559378,735.2707290859994,837.5748141863606
17,83.0,933.1990113721394,929.3228255258367,734.6503718343448,380.4422918907172,158.4325749492881
18,84.0,701.9787048451283,909.4834155058833,868.7129900461358,730.9694232131264,645.8975441953683
19,85.0,305.1728253787263,353.2399734885364,441.0146865453773,628.4390187246861,791.2610516115101
20,87.0,325.3645610383961,404.68554276071177,479.6613022012701,663.3263990555419,844.4026400171026
21,88.0,518.9005884223477,777.4408708189201,729.4672822496975,454.05850297852527,396.9875687790758
22,89.0,773.4057773229566,630.1858236728607,334.2264896125966,226.0678236980831,184.89562774357518
23,91.0,720.3408102036901,598.0471335190272,499.15662467744926,437.83054154276664,372.6253102680727
24,92.0,190.27493995385652,275.1131665917998,466.0227352558399,749.4390822992643,906.1017540438664
25,93.0,825.3005177572705,950.1407295737736,917.9508276461819,778.2346816816199,560.2265848655869
