,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,10.0,4.673240661621094,4.614950180053711,4.586241245269775,4.543798923492432,4.480041027069092,4.380311489105225,4.206733226776123,4.178384304046631,4.2410807609558105,4.288883686065674,4.3270263671875,4.360812187194824,4.3825483322143555,4.399892330169678,4.415623188018799,4.428198337554932,4.44630765914917,4.469489097595215,4.498165607452393,4.508407115936279,4.522281646728516,4.534696578979492,4.545577526092529,4.560533046722412,4.560361385345459,4.699925899505615,4.796387195587158,4.875458717346191,4.952526569366455,5.013853073120117,5.0666890144348145,5.094343662261963
1,12.0,5.384893417358398,5.378762722015381,5.370689392089844,5.362024784088135,5.348591327667236,5.330051422119141,5.309367656707764,5.315179824829102,5.317393779754639,5.320950508117676,5.325338840484619,5.324530124664307,5.306487560272217,5.283337116241455,5.251692771911621,5.213079929351807,5.1687140464782715,5.11771821975708,5.055820941925049,4.98746395111084,4.99755334854126,5.073524475097656,5.135934829711914,5.127880573272705,5.115926742553711,5.1075944900512695,5.0967116355896,5.086570739746094,5.074947834014893,5.06324577331543,5.053609371185303,5.046538352966309
2,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,18.0,4.880865097045898,4.854900360107422,4.8281450271606445,4.799601078033447,4.769412517547607,4.737263202667236,4.675458908081055,4.539266109466553,4.487326145172119,4.4267497062683105,4.359925746917725,4.345701217651367,4.3420634269714355,4.337275981903076,4.331569194793701,4.328380584716797,4.31393575668335,4.3191914558410645,4.292350769042969,4.264244079589844,4.265197277069092,4.37713623046875,4.4937334060668945,4.569087505340576,4.6356987953186035,4.6541972160339355,4.850348472595215,4.991540431976318,5.120646953582764,5.181804656982422,5.200547695159912,5.242401599884033
5,22.0,4.461688995361328,4.511464595794678,4.558170318603516,4.605515480041504,4.648639678955078,4.682380199432373,4.716451168060303,4.71431303024292,4.70512056350708,4.6882405281066895,4.661135196685791,4.628250598907471,4.593730449676514,4.570023059844971,4.523738384246826,4.446863651275635,4.374057292938232,4.3224639892578125,4.263930797576904,4.199024200439453,4.127159595489502,4.5135064125061035,4.466764450073242,4.417990207672119,4.367685794830322,4.290915012359619,4.249701023101807,4.249430179595947,4.249528884887695,4.276910305023193,4.2833356857299805,4.316288471221924
6,26.0,4.486217498779297,4.4848198890686035,4.482547283172607,5.416210174560547,5.416459560394287,5.418323516845703,5.422599792480469,5.4254984855651855,5.428334712982178,5.433206081390381,5.436594486236572,5.440914154052734,5.4449381828308105,5.44749116897583,5.459779262542725,4.551615238189697,4.550624370574951,4.551154613494873,4.552417755126953,4.5598015785217285,4.549011707305908,4.558136463165283,4.687499046325684,4.70426607131958,4.729531764984131,4.759221076965332,4.890603542327881,5.0321125984191895,5.153229236602783,5.2103729248046875,5.265098571777344,5.303827285766602
7,27.0,4.9894232749938965,4.984150409698486,4.981899738311768,4.982849597930908,4.983470916748047,4.984222888946533,4.98446798324585,4.98039436340332,4.972421646118164,4.959508895874023,4.9441399574279785,4.926406383514404,4.905984401702881,4.882232189178467,4.855871200561523,4.825440883636475,4.790365219116211,4.746913909912109,4.696396350860596,4.632503509521484,4.628706932067871,4.637472629547119,4.644887924194336,4.651765823364258,4.658336162567139,4.664708137512207,4.671043395996094,4.678720474243164,4.685970306396484,4.693973064422607,4.70359468460083,4.709075927734375
8,29.0,4.727792263031006,4.734042167663574,4.769485950469971,4.778520584106445,4.807258129119873,4.8058319091796875,4.8021979331970215,4.809393405914307,4.831505298614502,4.851866245269775,4.755730628967285,4.7695536613464355,4.825412273406982,5.074818134307861,5.209320545196533,5.3132524490356445,5.37434720993042,5.4302849769592285,5.439770221710205,5.472986698150635,5.458151340484619,5.723111629486084,5.710415363311768,5.717217922210693,5.704526901245117,5.617186069488525,5.501274108886719,5.341192722320557,5.0983476638793945,5.038093566894531,5.056924819946289,5.006587505340576
9,31.0,4.653980731964111,4.729241847991943,4.8126959800720215,4.908121109008789,4.98706579208374,5.053558826446533,5.114497661590576,5.246515274047852,5.277954578399658,5.278740882873535,5.270594120025635,5.2941460609436035,5.28016471862793,5.277477741241455,5.274216175079346,5.204960346221924,5.221769332885742,5.193382740020752,5.159083843231201,5.0169596672058105,4.986465930938721,4.987798690795898,4.960276126861572,4.899133205413818,4.895505905151367,4.8946852684021,4.871214389801025,4.9201154708862305,4.864862442016602,4.859139919281006,4.839641571044922,4.850928783416748
