,0,1,2,3,4,5,6
0,10.0,65.65750242058576,65.36253177639546,62.05984319121152,67.00568104467447,67.04340932672694,63.15816530112403
1,12.0,41.285477154074194,40.45662568164605,40.27926819017306,40.40829015495498,40.72293682844007,41.218456810807034
2,15.0,52.04446942850365,48.83099182888642,49.35821710442826,49.070556762019955,46.773232834684165,47.922540951463255
3,16.0,72.5680325026355,68.58885436285723,64.96121486261204,65.12672648135992,66.2706764639638,68.37157149083328
4,18.0,36.793921790763065,35.207901059934066,34.806724209709074,38.52381781526226,39.97388952906848,37.219101389597604
5,22.0,60.76100504678844,62.22981527434278,64.39197304396623,66.43170933835786,68.45844339965609,69.35608214401746
6,26.0,53.50644634124955,52.51870917116675,53.118874703356184,54.45635028490032,51.90100322984779,49.97248483045748
7,27.0,107.9342106121788,109.50445783728989,107.16044328693103,102.10528476699119,103.21413970334181,105.45430764454119
8,29.0,52.516137728272156,46.98891032595018,44.91391904477257,46.03203687336305,45.309991666328884,44.307594632748334
9,31.0,72.56190989356696,66.04093929007122,59.88032161758594,63.239175933699684,64.14919434504806,60.9175355141055
10,32.0,42.70147820476232,43.89320816497437,44.74303310724974,44.685787415480135,42.532876713341516,41.36583540005824
11,33.0,50.94542905089035,50.10160551849042,51.088073008518215,54.74626414894864,56.01908914784664,55.268089628350126
12,35.0,74.70818086273867,72.4250755096696,72.76322534598373,75.90724107909001,78.25134566560084,78.57706253276702
13,4.0,57.18538286367997,58.92961303720202,59.193714251511025,58.106946743206954,58.45657397839856,59.647248127474576
14,42.0,35.30423154868307,34.926125133930725,35.002914030759534,35.98823033021809,36.50730819710714,36.09613195731271
15,45.0,74.40219020084182,75.41112004298196,75.15276735399263,77.87679111843518,75.6165075006249,70.5360215334218
16,47.0,73.74069835778609,70.2259717167463,68.31825291008828,66.71442259073002,73.27021364354489,78.50098592463205
17,48.0,78.36045641282313,76.82003626006193,76.80892097621529,76.96208975332549,76.74271099537604,76.66513190633843
18,49.0,61.89672867534834,60.4997294473607,61.77938052917667,61.59757082346337,59.87265296115385,58.991200849010845
19,54.0,101.71060717601965,101.70911839411063,100.84522360227152,100.35325891315267,99.09112999505004,97.83471808027181
20,55.0,67.44171546805373,65.46385033714324,66.2757557635666,67.72558057067414,69.75066793242746,71.36231971158416
21,6.0,63.79739187920851,59.68220227537288,59.37739307961227,59.179590756857685,59.98282711083905,61.234461738938236
22,66.0,74.81335404200391,74.02424939405078,74.87970861172002,75.3584727206177,73.3681177866376,71.32550845761615
23,69.0,66.58675840415725,72.26217090603026,66.71680914301919,60.38921799945367,62.331976934967095,61.64347784193288
24,7.0,78.18062419088902,70.95243446909123,79.99212064273429,81.59706641599018,72.24634514673892,68.97438338148874
25,8.0,91.22634948664488,91.52937811102053,91.5503383283031,91.43160575575928,91.47199767806813,92.58962637998516
