,0,1,2,3,4,5
0,14.0,368.1589156167396,479.78764953443954,575.1579071071867,787.9229664614699,905.996771368882
1,21.0,528.069272826914,555.8040364003953,640.6391237628958,722.2266465051196,589.8707985543736
2,23.0,266.20312765415656,460.25489691938753,651.5747838076801,819.3654483309994,885.712221316435
3,25.0,439.225668697422,506.2399626287466,546.0485780587403,643.4933264865886,654.4628204023284
4,34.0,275.66597311401887,429.40243419960854,583.9007428489881,765.8029687828647,876.4560777201523
5,39.0,330.09605633788345,451.9036619040183,491.46086738839017,530.7074606992613,548.1665845860997
6,43.0,651.8122481838043,774.3963012697478,658.2448448516809,716.5070350829476,738.4496889823777
7,46.0,739.9135579064243,679.0250757570392,638.9629294233263,598.0271282898125,455.99589008662304
8,51.0,264.96423002495095,423.5570201206406,614.1036936037315,770.5680446909778,793.0502279210169
9,57.0,178.03171507874427,202.00310423059025,367.13319444100745,441.37772225543375,424.0573330635827
10,71.0,362.1567438777315,522.0947545369188,629.3268991901568,774.68179799032,876.5546009031841
11,72.0,272.55094629158157,552.9478636493719,660.429258259953,743.9063429312771,866.7388042497831
12,77.0,496.7550981236107,603.4785904912434,645.8795792540798,610.9049158446824,564.5603499245013
13,78.0,523.302192572395,677.6833882772128,792.4648161197844,879.11495058664,901.7634780659946
14,79.0,297.39797666536845,362.5474143828866,729.1818645092935,903.0942840925057,917.6508458967796
15,80.0,560.9594981535578,645.7599910865484,574.1325945004664,440.10455407202835,342.0688583941177
16,82.0,188.8134262073844,326.2240394823056,533.4066149412715,734.2958277349376,819.9002142853055
17,83.0,949.9817211184583,928.7237567749049,734.5177311669914,381.1998027425279,155.9273593434759
18,84.0,713.6335236882951,909.2213151896818,861.69059765935,731.4608124975365,638.1720052366242
19,85.0,315.86832858660205,352.277770890168,435.52666810604586,628.6663418737998,783.1857250825549
20,87.0,334.39672626087054,404.5823094150805,480.0489356170473,662.4576791757958,834.8626627769124
21,88.0,521.9027850810429,777.0456782741657,728.4711350074252,453.7165306602022,395.4610513028292
22,89.0,783.946281218193,632.0074408515063,334.6236100847983,224.21030430333997,184.93197601599462
23,91.0,734.3820693979663,598.6884090912365,497.9697221108799,439.1737100215323,363.0481330864746
24,92.0,193.87505298621346,275.8508800308738,466.58502062005863,749.2559897495156,897.153534582625
25,93.0,837.213678259219,949.3592083737592,917.0755424442962,781.5690187471729,563.9325884344141
