,0,1,2,3,4
0,14.0,0.37064492216456635,0.19201228878648233,0.5434782608695652,0.3633720930232558
1,21.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.16666666666666666
2,23.0,0.16666666666666666,0.1,0.16666666666666666,0.13333333333333333
3,25.0,0.286697247706422,0.3,0.23333333333333334,0.1073729420186113
4,34.0,0.13333333333333333,0.2,0.1924557351809084,0.26666666666666666
5,39.0,,,0.2,0.26972353337828725
6,43.0,0.16666666666666666,0.17476406850751483,0.13333333333333333,0.2012477359629704
7,46.0,0.12368073878627968,0.0,0.16636167027116952,0.36534446764091855
8,51.0,,0.13333333333333333,0.13333333333333333,0.1
9,57.0,0.4826254826254826,0.2544529262086514,0.27332361516034986,0.47438330170777987
10,71.0,0.49933422103861524,0.2,0.3,0.3
11,72.0,0.18436578171091444,0.2642706131078224,,
12,77.0,0.16666666666666666,0.26666666666666666,0.16666666666666666,0.36666666666666664
13,78.0,0.16233766233766234,0.2680246582685607,0.19440124416796267,0.2752293577981651
14,79.0,0.2692514808831449,0.15852885225110971,0.18281535648994515,0.0
15,80.0,0.17692852087756547,0.3176620076238882,,
16,82.0,0.14916467780429596,0.2604166666666667,0.19896538002387584,0.22114108801415303
17,83.0,,0.13491635186184567,0.24390243902439027,0.303030303030303
18,84.0,,0.4244482173174873,0.589622641509434,0.18135654697134565
19,85.0,0.25641025641025644,0.2,0.2,0.13704262025489927
20,87.0,0.1918649270913277,0.36549707602339176,0.23969319271332695,0.0865650969529086
21,88.0,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.2
22,89.0,0.21353833013025839,0.19833399444664818,0.23333333333333334,0.23333333333333334
23,91.0,0.4098360655737705,0.28686173264486514,0.26690391459074736,0.35878300803673935
24,92.0,0.16666666666666666,0.2198768689533861,0.13333333333333333,0.16414970453053185
25,93.0,0.16666666666666666,0.17580872011251758,0.16494391906751704,0.1906068923452272
