,0,1,2,3,4,5
0,10.0,19399350.62760113,13555926.551880363,20220446.378205076,24260480.188172057,6097221.0347418655
1,12.0,78125513.18699454,41572361.492948845,9783607.320937598,8207702.188718486,4397529.776961611
2,15.0,546888902.5866472,151166058.85615396,61294431.67283933,54174662.84926389,1446971.2993630408
3,16.0,155285086.55850896,133068557.31704292,314429116.5115528,215023676.277786,12101245.569138017
4,18.0,2267431.311585817,9080000.234535705,9388595.632499442,1350438.347398404,945311.3818716996
5,22.0,10589101.410222523,75887672.11202344,84317864.20035675,19064964.968740463,9720682.612103105
6,26.0,2803903.940553798,1995776.1919834642,2688185.020834258,3108623.1361277457,538198.0068022708
7,27.0,1978150.5792926112,2056215.6305197813,1409693.4371547946,753944.7362089437,971584.9633169757
8,29.0,8142564.334276181,8403981.371959526,5815863.913047524,7439025.910041757,2442364.0073912353
9,31.0,74898589.22938126,17396315.117157415,63206344.24531985,64872129.81257843,2644652.9651235845
10,32.0,39006636.341239765,16182281.44649767,14161896.898506623,12995002.965577975,6733383.186268733
11,33.0,4471084.15038035,11134522.938503511,12260781.889202017,9901859.195612954,3522792.296921548
12,35.0,6709498.4249367025,1996211.8392372206,4001023.6825778126,3330284.61619154,643264.7953188447
13,4.0,625677475.5924712,417104971.62838024,69599787.62337244,73540208.55508761,99466750.65512985
14,42.0,69926580.87973553,2913194.7401392274,2853699.3576236777,1595389.7040921268,18195635.675112665
15,45.0,26117568.880451873,13916084.339694824,9337013.475266859,8894007.584351217,1056051.8142446375
16,47.0,96767316.58149275,192238389.291678,185183876.40786004,28375821.47511652,3790390.8119553784
17,48.0,40704744.985545516,39218394.77653308,37475310.12157291,36510471.52167611,15163137.631360676
18,49.0,16463560.781373646,11043949.910659503,4430120.196147346,5849275.954506451,3046059.528677389
19,54.0,1340172889.355305,323916736.5625073,46952000.17501444,12581339.950608702,6858118.166390985
20,55.0,11406548.158241134,10692190.006391106,9818146.93373253,12078794.375891153,4974158.895515806
21,6.0,16383876.96464818,17582203.751983948,68738562.33892915,188042395.85422692,119314934.8009376
22,66.0,348339344.6885507,1859629665.181435,1517778510.7017436,18398125.207213912,29571596.720152956
23,69.0,38779563.05856905,11236660.436216783,5994369.918395567,5681468.6343529895,2004612.5545422656
24,7.0,41013387.29914323,39911397.93401797,1301933.5983078526,2661226.89063425,1991580.7634613782
25,8.0,4037676.676192286,5075027.871228155,6973580.162332459,5890140.59331594,952248.9515598011
