,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,14.0,14.566409,106.60139,8.712424,8.665296,8.663856,8.661931,8.665848,8.659082,8.686017,8.68867,8.658158,8.649737,8.650229,8.711876,8.647243,8.662262,8.649098,8.640282,8.642529,8.644268,8.639958,8.650082,8.626899,8.633071,8.628874,8.626495,8.618175,8.665189,8.613986,8.629118,8.640998,8.645574,8.647704,8.687315,8.755394,8.69107,8.697288,8.693259,
1,21.0,7.2140307,6.953884,6.899633,6.6686144,6.7003617,6.7964315,6.7390175,6.679314,6.7106013,6.7196546,6.743352,6.716541,6.4886436,6.505877,6.726793,6.639516,6.5826173,6.744409,6.668257,6.608862,6.8706746,6.868771,6.6545286,6.618288,6.606871,6.6412487,6.6174006,6.5973163,6.7529545,6.7843747,6.6194625,6.595065,6.6268053,6.6400337,6.616852,6.550157,6.5476766,6.6614943,
2,23.0,10.154389,14.5065565,10.176088,10.467553,10.362738,10.2549925,10.168498,10.111053,10.115861,10.106305,10.11104,10.149389,10.173315,10.106617,10.106363,10.115956,10.115956,10.120616,10.111108,10.192573,10.1159115,10.115933,10.111488,10.25081,10.657642,10.292899,10.10654,10.11129,10.101792,10.1309395,10.111257,10.106703,10.111362,10.115983,10.121204,10.111198,10.111325,10.111362,
3,25.0,6.5710773,6.5626125,6.4651833,6.2257237,6.2159085,6.2978544,6.2433453,6.17445,6.164901,6.1484175,6.437321,6.12486,6.08308,6.0923324,106.56868,6.22682,6.0420933,6.005743,6.034378,6.0308614,6.061645,6.0318522,6.0528765,6.0313396,6.0250745,6.03364,6.064415,6.452158,6.3260417,6.721334,6.2380123,6.069482,5.994861,6.0124874,6.1313744,5.9518,5.960855,5.975166,5.856424808502197
4,34.0,7.7864256,7.3072658,7.123388,6.94675,6.892428,6.892434,6.8454986,6.8011904,6.784172,6.7639923,6.781176,6.764094,6.7503567,6.7063823,6.7168546,6.6894107,6.655595,6.6285257,6.614971,6.601478,6.6183677,6.5879226,6.6184406,6.5541363,6.5743747,6.567621,6.5507374,6.5169716,6.4999347,6.523669,6.5270176,6.5067377,6.709712,6.980408,6.771429,6.748886,6.7282767,6.7009273,
5,39.0,9.246902,9.260211,9.252679,9.257836,9.244449,9.297061,9.307227,9.257836,9.249086,9.249231,9.249231,9.306202,9.2496805,9.2589445,9.308545,9.255097,9.260726,9.246558,9.250479,9.246206,9.252071,9.380079,9.266991,9.257626,9.256483,9.247291,9.251339,9.251163,9.255598,9.241956,9.245211,9.245865,9.2979145,9.290749,9.274898,9.2445965,9.235967,9.241956,
6,43.0,5.8234563,6.7045574,6.008876,6.0846887,5.9951134,5.8555555,5.82734,5.8065305,6.1492662,5.931967,6.07403,5.9402313,5.9220076,5.92493,5.9366803,6.020297,6.0238123,6.1016517,6.391459,5.935702,5.982969,6.604209,6.100136,6.0483637,6.125,6.2613783,6.064834,6.1175785,6.0988693,6.040274,6.22843,6.05146,6.1538615,6.1333103,6.202096,6.412945,6.3464327,6.0686383,
7,46.0,6.0187793,11.180989,4.872504,4.9139247,4.9523015,4.9620132,4.9627976,5.0123158,5.011475,4.9913397,5.044063,4.994715,5.035087,5.0443377,5.022447,6.983674,4.7671423,4.669567,4.9428535,4.6021886,4.5679274,4.5753326,4.5830555,4.601022,4.642522,4.6168456,4.6087413,4.8732066,4.7642856,5.2484355,4.051321,3.681552,3.9005804,4.7848716,4.3871765,4.168069,3.986713,9.930314,
8,51.0,6.5027723,6.0873075,6.619118,5.9674025,5.927918,6.012065,6.057307,6.0164466,5.9961386,5.9088445,5.9795637,5.9408073,5.926879,5.998557,5.9837036,5.9090633,5.9546304,6.0345907,5.9279146,5.9534574,5.9062343,5.8947864,5.928112,5.9844785,5.9603076,5.936021,5.9439516,5.972442,5.9410233,5.944422,5.883684,6.1906276,5.9105687,5.892317,5.9045067,5.9063735,5.9291544,5.940931,
9,57.0,10.675181,6.484593,6.380537,6.831402,6.960093,6.9278574,8.691817,8.206442,7.8943725,8.402672,8.536833,8.691278,8.306293,9.793965,8.963711,8.353311,8.535738,8.33253,8.525516,9.291247,8.991168,9.050161,8.594942,8.229753,8.317821,8.638389,8.24587,8.499216,8.32502,10.687139,8.575466,8.5509615,9.143061,9.367655,8.447096,8.423229,9.355187,8.23719,
10,71.0,8.124313,8.139386,8.088145,8.090353,8.086756,8.085964,8.092259,8.084294,8.080453,8.078535,8.079913,8.078535,8.073608,8.088676,8.088676,8.081839,8.088145,8.087127,8.087629,8.083766,8.092006,8.0925255,8.0906,8.0925255,8.088145,8.083483,8.083483,8.088676,8.080453,8.07799,8.084837,8.096079,8.080453,8.088676,8.088676,8.0925255,8.100252,8.089563,
11,72.0,8.781049,7.508929,7.61782,7.5124726,7.490498,7.4221783,7.4096503,7.3900075,7.3900194,7.4040146,7.38675,7.4099593,7.450242,7.4049487,7.4049487,7.394398,7.4158945,7.405989,7.4158945,7.417957,7.4313493,7.4313493,7.4271007,7.4202285,7.4204936,7.414227,7.418548,7.412542,7.444247,7.412542,7.4991107,7.432013,7.445079,7.2790546,7.2737923,7.2506046,7.2620354,7.2875166,
12,77.0,7.840516,8.4753065,7.1742945,7.009189,7.155319,7.8930335,6.729646,6.791504,6.662857,6.638835,6.652861,6.850534,6.648306,6.6114182,6.654121,6.659521,6.6226025,6.605946,6.642707,6.624504,6.626011,6.5883956,172.93738,6.5922313,6.741893,6.625318,6.631215,6.603254,6.6100054,6.6041985,6.5974445,6.5985985,6.579117,6.581136,6.592627,6.6423244,7.084057,7.101599,
13,78.0,15.155829,10.296874,9.658662,9.653606,9.647741,9.703733,9.823175,169.40839,10.437112,9.636047,9.745567,9.731033,9.869262,9.685421,10.252526,9.878609,10.224523,9.801759,9.601253,9.543268,9.646482,9.898975,9.623325,10.6879835,9.657225,9.789398,10.305907,9.854402,9.681549,9.664112,9.900617,9.732574,9.6569195,9.497386,9.431314,9.4346,9.696862,9.353072,
14,79.0,10.053135,9.472252,9.256954,9.042792,9.102655,9.200712,9.095801,9.366417,9.555065,9.218483,9.069155,9.017852,9.069284,9.055167,9.030433,9.038962,9.2870035,9.027251,9.042488,9.120688,9.104969,9.173883,9.022793,8.999938,8.999577,9.000171,8.9922495,9.039131,8.992369,8.98281,8.987503,8.980255,8.980041,8.98844,9.360069,8.989495,8.983783,8.990411,
15,80.0,10.873496,9.618071,9.555238,9.485751,9.471739,9.528496,9.524382,9.537316,9.490234,9.520658,9.647337,9.624245,10.075919,9.49134,9.3640995,9.631202,9.611621,9.883573,9.577722,9.547275,9.63406,9.573626,9.5067005,9.518113,9.5525055,9.5199375,9.560785,9.516291,9.553023,9.590085,9.622621,9.622483,9.578035,9.816196,9.691282,9.508847,9.571462,9.798678,
16,82.0,9.91925,9.041441,8.985259,8.948274,8.983135,8.988806,9.156069,9.1286,9.032216,8.96033,8.969294,8.955932,9.016479,9.057755,9.136628,9.042059,9.120895,9.062434,9.063531,9.068907,9.172998,10.898576,8.330633,7.9625125,8.423682,8.055215,8.036776,7.9496355,7.934874,7.930812,8.168667,7.955057,7.9295106,7.9983826,8.251155,9.1619005,8.959625,9.010359,
17,83.0,7.318386,7.9878936,12.637642,9.823088,7.505963,7.5215974,7.513753,7.553822,7.547308,7.522541,7.5244966,7.5225945,7.5189557,7.5295386,7.534146,7.5160184,7.64314,7.70075,8.249077,7.6162148,7.5761657,7.59669,7.954664,7.6493626,7.54215,7.5547013,7.5436482,7.54724,7.651962,7.697698,7.573513,7.5815015,7.7153053,7.58437,7.570187,7.54639,7.5575857,7.543234,
