,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,14.0,5.0642805,5.0782228,5.0766654,5.119965,5.1149507,5.090312957763672,5.0744757652282715,5.069294452667236,5.085986614227295,5.097003936767578,5.101764678955078,5.115211486816406,5.128478527069092,5.131051063537598,5.124520778656006,5.048903465270996,5.047950267791748,5.043301105499268,5.040182113647461,5.038153171539307,5.017960548400879,4.995032787322998,4.972738742828369,4.954896450042725,4.935851573944092,4.91679048538208,4.896153926849365
1,21.0,3.7932997,3.711279,3.616228,4.3190627,4.4071965,4.4311628341674805,4.44967794418335,4.466796398162842,4.483898639678955,4.500851154327393,4.516982555389404,4.532272815704346,4.543491363525391,4.556860446929932,4.566981792449951,4.008235931396484,3.9443161487579346,3.9362306594848633,3.9306209087371826,3.9297335147857666,3.9245975017547607,3.924816131591797,3.928279161453247,3.930508852005005,3.9324424266815186,3.9492557048797607,3.938277006149292
2,23.0,4.597153,4.584629,4.5302377,4.4808917,4.4820275,4.462911128997803,4.473207950592041,4.4787421226501465,4.545430660247803,4.558116912841797,4.527142524719238,4.496092796325684,4.467976093292236,4.429681301116943,4.385396480560303,4.337107181549072,4.295735836029053,4.3440375328063965,4.4098615646362305,4.406164646148682,4.3079729080200195,4.263259410858154,4.281086444854736,4.293645858764648,4.304502010345459,4.425202369689941,4.435149669647217
3,25.0,4.9003005,4.999885,5.083857,5.151448,5.2030845,5.214676380157471,5.219455242156982,5.188167572021484,5.186716556549072,5.180576324462891,5.1739044189453125,5.210666656494141,5.255804061889648,5.230496883392334,5.201373100280762,5.203943252563477,5.21799898147583,5.314548969268799,5.35932731628418,5.409121036529541,5.440097332000732,5.454566955566406,5.471408843994141,5.435018062591553,5.406822204589844,5.409856796264648,5.4144062995910645
4,34.0,5.677685,5.666188,5.6617465,5.6556497,5.650135,5.646237850189209,5.644075393676758,5.642879486083984,5.6343865394592285,5.627891540527344,5.6251349449157715,5.622137546539307,5.618396759033203,5.613678455352783,5.608389377593994,5.604355335235596,5.600870609283447,5.5958251953125,5.591257572174072,5.58760404586792,5.594054698944092,5.598524570465088,5.597564697265625,5.5973029136657715,5.597530364990234,5.599120616912842,5.6009063720703125
5,39.0,5.464001,5.4633775,5.4627967,5.461764,5.460247,5.458484649658203,5.457211971282959,5.456052780151367,5.456289291381836,5.457433700561523,5.458789348602295,5.460331439971924,5.461392879486084,5.461797714233398,5.462802886962891,5.463649272918701,5.464521884918213,5.465181827545166,5.4659247398376465,5.466508388519287,5.466916561126709,5.467121124267578,5.468958377838135,5.469322204589844,5.468827724456787,5.469542980194092,5.476903438568115
6,43.0,5.546402,5.53146,5.514092,5.501265,5.4885597,5.488723278045654,5.502288818359375,5.496030330657959,5.473262786865234,5.43353271484375,5.399075031280518,5.399524688720703,5.399026393890381,5.400476455688477,5.401167392730713,5.401097774505615,5.400999546051025,5.400783538818359,5.403539180755615,5.410938262939453,5.460137844085693,5.4925055503845215,5.50267219543457,5.4948296546936035,5.470285892486572,5.429433822631836,5.376364231109619
7,46.0,5.248014,5.194747,5.133131,5.0062447,4.960263,4.976395606994629,4.939324855804443,4.837766647338867,4.665214538574219,4.645714282989502,4.7480034828186035,4.919732570648193,4.958619594573975,4.984485626220703,5.008558750152588,5.052879810333252,5.087702751159668,5.107950210571289,5.131556987762451,5.1560444831848145,5.174412250518799,5.186602592468262,5.139232158660889,5.022982597351074,5.017026901245117,5.011234760284424,5.011114597320557
8,51.0,4.9530754,4.949821,4.928557,4.8894963,4.843306,4.785027503967285,4.715620517730713,4.630995750427246,4.4822235107421875,4.469363689422607,4.464354991912842,4.466579914093018,4.465986728668213,4.467676162719727,4.468959808349609,4.469050884246826,4.46807336807251,4.468490123748779,4.468708515167236,4.4684224128723145,4.468617916107178,4.468961238861084,4.470357894897461,4.468379974365234,4.4855265617370605,4.484350681304932,4.483700752258301
9,57.0,5.2326903,5.2504897,5.3048844,5.3405995,5.365595,,,,,,,,,,,,,,,,,,,,,,
