,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,14.0,4.853826999664307,4.86203145980835,4.896028518676758,4.9263916015625,4.953036308288574,4.974998474121094,4.993525981903076,5.006730556488037,5.017498016357422,5.019817352294922,5.019473552703857,5.015450477600098,5.013399600982666,5.006746292114258,5.003420352935791,4.995057582855225,4.983872890472412,4.975772857666016,4.962688446044922,4.9514875411987305,4.93474006652832
1,21.0,5.242752552032471,5.294126033782959,5.338294982910156,5.363037109375,5.377048015594482,5.38026237487793,5.371669769287109,5.351781845092773,5.324225902557373,5.312139987945557,5.316163063049316,5.318088531494141,5.329685688018799,5.329311847686768,5.324680328369141,5.312122344970703,5.299680233001709,5.291860103607178,5.285388946533203,5.274514675140381,5.259885311126709
2,23.0,4.691821098327637,4.6858344078063965,4.67727518081665,4.622781753540039,4.609786510467529,4.606699466705322,4.6029510498046875,4.597278118133545,4.591269493103027,4.586388111114502,4.584911823272705,4.585653781890869,4.586847305297852,4.5878376960754395,4.5878472328186035,4.58617639541626,4.585514545440674,4.583871841430664,4.580504894256592,4.579809188842773,5.306731700897217
3,25.0,4.6486358642578125,4.720437526702881,4.765915393829346,4.801197528839111,4.8390021324157715,4.865955829620361,4.886668682098389,4.906320095062256,4.924658298492432,4.938833713531494,4.955565452575684,4.971476078033447,4.964863300323486,4.935220241546631,4.915658473968506,4.8981032371521,4.878078937530518,4.870542526245117,4.87261962890625,4.874999523162842,4.877197742462158
4,34.0,5.261836528778076,5.707443714141846,5.707561492919922,5.707622528076172,5.707685947418213,5.707708835601807,5.707705020904541,5.707643032073975,5.707561492919922,5.707613468170166,5.7078118324279785,5.708031177520752,5.708240509033203,5.263858795166016,5.264120578765869,5.264332294464111,5.264475345611572,5.264743328094482,5.264894008636475,5.265016078948975,5.265120983123779
5,39.0,4.183672904968262,4.184274196624756,4.18651819229126,4.1877760887146,4.189253330230713,4.187464237213135,4.190122127532959,4.1907477378845215,4.185191631317139,4.185196399688721,4.18607759475708,4.1875152587890625,4.1891255378723145,4.190551280975342,4.192323684692383,4.19441556930542,4.196591854095459,4.198817729949951,4.201104640960693,4.203492164611816,4.205451488494873
6,43.0,5.206583023071289,5.203903675079346,5.199387073516846,5.198493480682373,5.1977949142456055,5.197113037109375,5.196321964263916,5.195679664611816,5.194851398468018,5.193912506103516,5.1930060386657715,5.192469120025635,5.192165374755859,5.191898822784424,5.191551685333252,5.1913161277771,5.191234111785889,5.190753936767578,5.1911396980285645,5.191511631011963,5.19105863571167
7,46.0,5.17606258392334,5.171714782714844,5.183957576751709,5.201154708862305,5.2393903732299805,5.282897472381592,5.322124004364014,5.3577117919921875,5.3897705078125,5.419040203094482,5.445959091186523,5.470919132232666,5.494150161743164,5.510270595550537,5.5287628173828125,5.541300296783447,5.54525899887085,5.546384334564209,5.548631191253662,5.551310062408447,5.55359411239624
8,51.0,4.0537261962890625,4.006852626800537,3.8865435123443604,3.746135711669922,3.756516456604004,3.7769181728363037,3.794219970703125,3.808300256729126,3.8197543621063232,3.8287229537963867,3.838665723800659,3.8469085693359375,3.852499008178711,3.8624989986419678,3.873565435409546,3.885990858078003,3.8905813694000244,3.883265733718872,3.8779971599578857,3.873382568359375,3.871480941772461
9,57.0,5.0894083976745605,4.551816940307617,4.553769588470459,4.550663471221924,4.5474162101745605,4.543944835662842,4.541886806488037,4.541767597198486,4.541513442993164,4.540252208709717,4.5382609367370605,4.5398783683776855,4.542564392089844,4.5516438484191895,4.575410842895508,4.571728229522705,4.562864303588867,4.55421781539917,4.544488430023193,4.53217887878418,4.522223949432373
10,71.0,4.844171047210693,4.839968204498291,4.827342987060547,4.81496524810791,4.81915283203125,4.8209147453308105,4.822164535522461,4.823363780975342,4.82444429397583,4.825440883636475,4.8266706466674805,4.827881336212158,4.829123020172119,4.830671310424805,4.832075595855713,4.833628177642822,4.835001468658447,4.836394786834717,4.837763786315918,4.839083194732666,4.840198993682861
11,72.0,,,,,,,,,,,,,,,,,,,,,
12,77.0,3.762427568435669,3.755509376525879,3.754317045211792,3.755067825317383,3.7568471431732178,3.7564589977264404,3.755983591079712,3.7553606033325195,3.753606081008911,3.74918270111084,3.7442169189453125,3.7386372089385986,3.732701063156128,3.7289745807647705,3.7283270359039307,3.73227596282959,3.7530152797698975,3.9571034908294678,3.961110830307007,3.9646806716918945,3.9717512130737305
13,78.0,3.852292776107788,3.8524389266967773,3.8513851165771484,3.85028338432312,3.5926246643066406,3.5928401947021484,3.599635124206543,3.617586135864258,3.6336677074432373,3.6489322185516357,3.663356065750122,3.677088737487793,3.695225477218628,3.710301160812378,3.71826171875,3.7224624156951904,3.72434401512146,3.724454879760742,3.7209980487823486,3.7072877883911133,3.6883394718170166
