,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,14.0,5.335134983062744,5.330527305603027,5.278593063354492,5.263225078582764,5.268653869628906,5.278862953186035,5.267757415771484,5.227741241455078,5.171048641204834,5.299220561981201,5.340552806854248,5.337860584259033,5.340128421783447,5.371829986572266,5.3822407722473145,5.461862087249756,5.520971775054932,5.4626078605651855,5.423379421234131,5.434230804443359,5.439329147338867,5.308793544769287,5.257436275482178,5.252111911773682,5.234104156494141,5.198678493499756,5.182621002197266,5.040342330932617,4.913060188293457,4.8907647132873535,4.854618072509766,4.839923858642578
1,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,25.0,5.102318286895752,5.032982349395752,4.959457874298096,4.892477512359619,4.293192386627197,4.095474720001221,4.041259765625,4.4182209968566895,4.586192607879639,4.724396228790283,4.8247761726379395,4.935051441192627,5.02839994430542,5.09695291519165,5.155428886413574,5.204347610473633,5.260461807250977,5.291296482086182,5.319629192352295,5.28661584854126,5.3029913902282715,5.6299519538879395,5.635955810546875,5.63788366317749,5.635526657104492,5.629941940307617,5.6179280281066895,5.595900058746338,5.570681095123291,5.573135852813721,5.57474946975708,5.589179515838623
4,34.0,4.897518634796143,4.90560245513916,4.914116382598877,4.908944606781006,4.899296760559082,4.8906145095825195,4.885313510894775,4.883718013763428,4.959720611572266,5.13177490234375,5.255191326141357,5.288894176483154,5.295451641082764,5.299768447875977,5.300253868103027,5.30560302734375,5.3261542320251465,5.346067428588867,5.358945369720459,5.380870819091797,5.379638671875,5.344211578369141,5.298178195953369,5.290260314941406,5.295888900756836,5.310431957244873,5.315659046173096,5.311229705810547,5.2905354499816895,5.266162872314453,5.234992980957031,5.217723369598389
5,39.0,5.240148067474365,5.323173522949219,5.395683765411377,5.439889430999756,5.453178882598877,5.427119731903076,5.333187103271484,5.2638163566589355,5.220220565795898,5.202953815460205,5.2124152183532715,5.180971622467041,5.054838180541992,4.924510955810547,4.938056468963623,4.931315898895264,4.897006988525391,4.894494533538818,4.899320602416992,4.8864617347717285,4.834800720214844,4.77716588973999,4.742652893066406,4.763210296630859,4.781623840332031,4.7693305015563965,4.753482341766357,4.735790252685547,4.7175493240356445,4.696519374847412,4.666224479675293,4.660342693328857
6,43.0,5.149814128875732,5.238964557647705,5.346889495849609,5.444100856781006,5.519012451171875,5.564659595489502,5.588232517242432,5.597856044769287,5.614799499511719,5.614129543304443,5.609006881713867,5.6040191650390625,5.583948135375977,5.559861660003662,5.534128665924072,5.506815433502197,5.477532863616943,5.441370487213135,5.389334201812744,5.322751045227051,5.262594699859619,5.263147354125977,5.268908977508545,5.269418239593506,5.276609897613525,5.287580966949463,5.301222324371338,5.3155131340026855,5.323214530944824,5.324774742126465,5.3249592781066895,5.325902462005615
7,46.0,5.1860198974609375,5.17496919631958,5.125644207000732,5.077765941619873,5.081909656524658,4.96710205078125,4.942470073699951,4.952727794647217,4.95541524887085,4.972797393798828,4.976699352264404,5.008563995361328,5.012292385101318,5.0295515060424805,5.194654941558838,5.250080585479736,5.2229533195495605,5.199490070343018,5.170974254608154,5.1372456550598145,5.093075275421143,5.035000801086426,5.011904239654541,4.990667343139648,4.983668327331543,4.968250751495361,4.835058689117432,4.739459991455078,4.779333114624023,4.8167500495910645,4.870068073272705,4.916302680969238
8,51.0,5.196509838104248,5.17074728012085,5.1723551750183105,5.16143798828125,5.173184871673584,5.253546237945557,5.237883567810059,5.275571346282959,5.3143768310546875,5.31464147567749,5.301778793334961,5.3324127197265625,5.379112243652344,5.418468475341797,5.4578399658203125,5.492605686187744,5.509662628173828,5.468564510345459,5.476722717285156,5.484196186065674,5.4935736656188965,5.507102966308594,5.518956661224365,5.518080234527588,5.510125637054443,5.498069763183594,,,,,,
9,57.0,5.07036828994751,5.076448917388916,5.0409064292907715,5.058081150054932,5.085299491882324,5.10224723815918,5.1213812828063965,5.153761386871338,5.226637363433838,5.314785480499268,5.321866989135742,5.327700138092041,5.335899829864502,5.33662223815918,5.3327131271362305,5.333083152770996,5.309814453125,5.465677738189697,5.578603744506836,5.643208980560303,5.65362024307251,5.628225326538086,5.616636276245117,5.576930999755859,5.4930901527404785,5.46740198135376,5.469168186187744,5.43209981918335,5.3214592933654785,5.28518009185791,5.296968936920166,5.297536373138428
10,71.0,5.217451572418213,5.374090671539307,5.484432220458984,5.5456695556640625,5.568029403686523,5.560403347015381,5.529886245727539,5.4926438331604,5.446930408477783,5.364491939544678,5.260544300079346,5.081748962402344,4.65125036239624,4.9254326820373535,5.043212890625,5.090973377227783,5.125566005706787,5.167479991912842,5.1886725425720215,5.196585178375244,5.289608955383301,5.371067047119141,5.398147106170654,5.416475772857666,5.424781799316406,5.377777576446533,5.375128269195557,5.3720550537109375,5.35527229309082,5.323763847351074,5.26831579208374,5.199309825897217
11,72.0,5.194852352142334,5.280852794647217,5.670059680938721,5.713829517364502,5.775638103485107,5.79606819152832,5.8175177574157715,5.812406539916992,5.782935619354248,5.751279354095459,5.732690811157227,5.72874116897583,5.726879596710205,5.7296881675720215,5.388113021850586,5.347784519195557,5.252537727355957,5.2177934646606445,5.211259365081787,5.239156246185303,5.243844985961914,5.298363208770752,5.309965133666992,5.303321361541748,5.305866241455078,5.3007941246032715,5.297271728515625,5.240510940551758,5.24822998046875,5.309360027313232,5.356709957122803,5.342661380767822
12,77.0,5.450089931488037,5.445808410644531,5.444737911224365,5.454437255859375,5.468212604522705,5.470694065093994,5.411192417144775,5.406085968017578,5.370481014251709,5.311060428619385,5.316214084625244,5.3180623054504395,5.297312259674072,5.275880813598633,5.247849464416504,5.220615386962891,5.208898067474365,5.174838542938232,5.12727689743042,5.066221237182617,4.998281002044678,4.91192626953125,4.867071151733398,4.87188196182251,4.868960857391357,4.835346221923828,4.793118953704834,4.752589702606201,4.6393961906433105,4.661073207855225,5.065402984619141,5.087531566619873
13,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,79.0,5.565977573394775,5.585860729217529,5.625579357147217,5.67304801940918,5.675772190093994,5.667677402496338,5.685703277587891,5.686819076538086,5.6760735511779785,5.545614719390869,5.479633331298828,5.431457042694092,5.420280933380127,5.43771505355835,5.392360210418701,5.2447590827941895,5.245290756225586,5.3148369789123535,5.368749618530273,5.4334330558776855,5.481571674346924,5.510956287384033,5.501683712005615,5.527693271636963,5.536604404449463,5.531917095184326,5.509391784667969,5.552285671234131,5.543450832366943,5.507780075073242,5.447385787963867,5.405249118804932
15,80.0,4.963582992553711,4.950775146484375,4.941629409790039,4.929371356964111,4.889459609985352,4.844391345977783,4.849132061004639,4.977567195892334,5.099832057952881,5.164885997772217,5.219066143035889,5.222173690795898,5.258522987365723,5.309689998626709,5.360786437988281,5.402742862701416,5.434924602508545,5.444856643676758,5.4471659660339355,5.43487548828125,5.428857326507568,5.425603866577148,5.442627429962158,5.443048000335693,5.445313930511475,5.446109771728516,5.446113586425781,5.445191860198975,5.4389567375183105,5.441776275634766,5.430647373199463,5.426466464996338
