,0,1,2,3,4,5
0,10.0,309.5041863783236,321.24194248546485,333.073266530019,342.266526023641,346.4522082565222
1,12.0,567.671026289248,569.8228344417885,579.1569165741679,597.7653202918855,610.0864858221058
2,15.0,599.1558956664019,601.8672940825181,606.0734132264636,610.7193763467377,615.8153847237111
3,16.0,434.41212875959457,453.03054430196363,465.68262143153726,483.139489921249,499.3895047321676
4,18.0,206.61267439764137,205.41196766800493,204.77540594371976,204.28775157870763,205.20411021137497
5,22.0,37.8820029973982,38.47922826732842,38.0663697682713,38.964587608177595,39.80828621426276
6,26.0,577.3958971104154,578.6748338747838,575.364763755355,578.8639876512108,589.2519394500425
7,27.0,618.7886468974291,614.1508962344673,607.995306797434,602.9805444022429,600.5421988682177
8,29.0,376.50915048168207,378.0082066791917,376.94130260249807,385.34058976496755,394.1868479407145
9,31.0,462.40229531170763,459.8526984772592,465.76451984025795,464.3740139457234,466.69737402324006
10,32.0,366.6303206150717,386.30015214366017,400.0937048168404,395.927356922528,390.9233338065751
11,33.0,287.9675676813034,298.8769847897338,305.3932956300525,334.77980778085487,365.4463722160034
12,35.0,212.78295626181892,219.1405226336609,218.42694015463132,204.91342720617962,200.75823713529584
13,4.0,125.85959744804833,113.63752367532462,116.10991883718839,122.1763180033241,124.38105953732531
14,42.0,601.0147459869374,601.7491433039323,608.1481602774343,605.444882126836,601.5460734005495
15,45.0,439.22434988362335,444.34134320385783,453.391527260263,470.10864045760235,478.7648193518422
16,47.0,182.13996190471528,230.8851736830409,219.38068218007786,200.9752499299605,233.9202130295165
17,48.0,657.6754713603303,657.7780030835751,657.9241218820797,657.9998409906848,658.0061359479924
18,49.0,190.82235185680383,186.05189926885677,201.16667852891402,195.34178874696045,183.74516408985872
19,54.0,383.51489956007487,359.50451080715726,371.6704120438048,366.60911605080355,365.25483651460036
20,55.0,518.7348857700703,533.6784880932412,546.6786869750306,562.9387568281347,571.6016006393183
21,6.0,572.3476597699122,571.5906831345959,569.0515074833814,567.8368989240768,567.52640413745
22,66.0,259.3552000247005,252.6454001090682,254.60355289610894,236.21840860615944,214.61411068608805
23,69.0,580.9811150675307,576.0954409451222,565.9801242555966,574.0063714545696,579.9883701308297
24,7.0,583.3814630493413,579.9034237716088,577.2681901436346,574.3049562980677,572.7491255972428
25,8.0,275.8337006417622,265.56084834551035,256.9575535634581,252.85500460917606,249.53677302275645
