,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,10.0,68.2013595693214,71.67566658590175,73.65280356632837,73.44290994114421,72.65733448212347,71.46009118973247,71.66415132125182,72.59772325392254,72.92000301373119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12.0,41.91859776196631,42.17202453110789,41.55741168570952,41.26187872426377,41.43281284820775,41.690203683085066,41.67769226952928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15.0,52.476743515475114,54.173507285909864,54.36310907840409,54.49794411869354,56.92727859495316,56.4628217094116,53.84658884166483,53.56855148475658,53.13048541731777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16.0,85.79247576809492,88.09438967622498,85.89752886981185,82.11309361077736,78.93964925300756,78.03885465927996,78.91266470817187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,18.0,45.09335861936499,44.959668253748276,43.98184250011785,45.006929154879316,46.27776132091213,43.79525497093979,40.96862441609422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,22.0,82.72858495842792,82.19608056692101,82.80352352285128,83.65666580335933,83.12780989851979,79.74438104074132,75.86412054864387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26.0,96.4353873284844,97.36120245778075,95.07152443684721,94.97821806464555,94.99830235301194,92.09959879335781,89.5367306299091,81.27430602431653,77.07278497570265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,27.0,101.92983130775333,103.27325040256078,101.31011214195306,102.28745866108196,103.9471578128565,102.49095252882003,98.84725619604214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,29.0,39.8713374890589,33.49957401360459,33.897857524352204,33.97783481373294,34.595739607841836,34.81006260388161,34.32919208519008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,31.0,62.49476045714938,62.03424804086723,61.99147574159725,61.57233716443651,61.12448599184214,59.20887523957018,57.43905695745324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,32.0,48.904535189219594,52.24615476213039,53.2643657450343,53.0756405700572,50.262605416450846,49.61961019533531,51.320778347938216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,33.0,66.37429087318291,66.94527187281801,68.3080578787528,68.70653069253362,69.46169557713938,61.798586103938035,56.28588416376605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,35.0,77.67136208975995,79.41057986463491,80.08229838604043,79.82083322918466,80.90396253166922,79.34056407459278,78.66431202629285,78.11954579161676,77.48454093578401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4.0,38.88966495878342,39.282384542881914,39.417251555783025,39.40080007105859,39.25045822384284,39.370200959050045,39.232025665663365,38.70371702256505,38.57218176143516,38.515521378068506,38.56397397128814,38.75531598158465,38.78134320890712,38.94770742588925,39.32700097271638,39.32115504237462,38.61988850324642,38.490306922459474,38.81623664977758,38.90734847958988,38.80625348886241,38.692116608321555,38.79977318138925,38.85502049284461,38.937276696625524,38.945953337175204,38.77166353122789,38.83782563108839,38.68638020100578,38.21291624384134,38.23395251252601,38.926078517560214,39.40166696949745,39.52572406708105,39.80113457046611,40.17940301016971,39.246201538599756
14,42.0,83.65592131872293,83.6086548507946,85.10316204054907,86.23900316660878,85.4257427511624,83.71877759719735,82.64271058186819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,45.0,91.03133045279326,93.86745520391798,93.34742327254104,95.63709704372377,96.13184131316555,100.37749876768095,98.29868008461168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,47.0,69.6988639233745,74.64293567201275,75.30999297940072,71.94974669700177,72.4222125643931,76.58295970378006,77.06096337800733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,48.0,64.98241621904975,66.23947523130144,64.62511712779674,64.48340594030962,63.47804561818351,63.81168275167959,64.26132812152193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,49.0,86.39948704796988,84.48453061674157,85.26405380693359,86.06453195746381,86.06544783338073,85.91275018057739,87.76365223530469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,54.0,91.17807947496276,92.79771960076266,92.27806954031611,90.86941293699353,89.88808696355639,89.53492716114036,90.64625060760271,90.42716537701153,89.53385817349165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,55.0,54.267565333945434,54.25391612268938,54.02599314818669,52.69044876646679,50.384778836310225,52.035459513292025,52.65169614320033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,6.0,57.72033960368079,60.10677221085851,57.382080034861445,53.090760415509806,54.716747612623465,53.59377957369582,53.15539204662792,55.657862740781745,56.700460645684394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,66.0,94.77301310843968,97.90394149049838,98.13918060135788,98.66224248974763,99.08134165405531,94.70728906474729,89.78143230024375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,69.0,80.99442129825644,82.643523694401,79.123942969301,77.78745225517633,77.36889540849056,76.07060410387523,75.33738596451867,74.87348750647881,75.93068220609905,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,7.0,92.98397627950892,99.5200611631574,101.08093221141255,102.06278887463723,101.56486706001272,101.9511497434621,98.81821816718607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,8.0,82.09359512896955,81.77839293960497,81.99170872049079,82.84714004173422,83.45376231551647,82.41079712450141,83.272622783868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
