,0,1,2,3,4,5
0,10.0,,2.4254707349747915,2.462161715832601,2.497043377597373,2.512706692880394
1,12.0,,2.6727423886132304,2.726129993011569,2.7639378257118867,2.7760388370404336
2,15.0,,2.6811845234635237,2.7360791433703495,2.773315226690276,2.7853367368656743
3,16.0,,2.59032846019067,2.6352053227907115,2.6649286757706645,2.668976449968542
4,18.0,,2.248964272420298,2.2527521200241507,2.267066558348585,2.282537466027704
5,22.0,1.3620999877481539,1.540714569318386,1.5332883164784856,1.5467198632441335,1.5567207453234173
6,26.0,,2.665826967857001,2.7141593591452664,2.750014443833675,2.7670824939692684
7,27.0,,2.673505207395704,2.725443473773579,2.7614544237250387,2.7724098647321442
8,29.0,,2.3365136110096705,2.2578173178526364,2.354075111061394,2.5339137231447295
9,31.0,,2.557884506218668,2.5913930421510747,2.6246922238040926,2.650318590157915
10,32.0,,2.5667643695596283,2.5857959563389485,2.5830240172914545,2.5812556304061225
11,33.0,,2.3306689740898894,2.3396642074840317,2.45244284847784,2.5414715532576655
12,35.0,,2.2588705189861047,2.217723274598997,2.17455690483063,2.2215106452877147
13,4.0,,1.9240667862434984,2.0189693303603398,2.0652152121321787,2.0765103764418944
14,42.0,,2.674838673222362,2.726808233523308,2.763182186968587,2.7742043460221244
15,45.0,,2.612986136999718,2.6484046192259783,2.669265323045203,2.6780813403088506
16,47.0,,2.301339148666437,2.2281767022480023,2.2260521858487685,2.346891944207777
17,48.0,,2.6963138089006105,2.7538267016676916,2.7966928521140133,2.8122293729994583
18,49.0,,2.2556962256201976,2.2887808890950794,2.268353821467124,2.2455908915952367
19,54.0,,2.372253830788761,2.419881947277818,2.4777855031226337,2.5135583045122014
20,55.0,,2.6580964482323073,2.708895820728859,2.741943191153959,2.7512233693803636
21,6.0,,2.6582090902671807,2.70721479871275,2.7379040263944154,2.745148741213186
22,66.0,,,,,2.1109698267207877
23,69.0,,2.6551964709734888,2.6998799173537695,2.7316664124090884,2.7509463413592443
24,7.0,,2.662353549763944,2.7116538515804938,2.7443745149923555,2.753430237464247
25,8.0,,2.419746576014359,2.4049617141771913,2.3971353424585633,2.394024817307122
