,0,1,2,3,4,5,6,7,8,9
0,14.0,204.8543828718785,209.41961924107522,245.9298806018486,273.35321359267624,247.90146599426407,209.5202160418716,219.4962146263441,,
1,21.0,20.10921268430489,19.38775534896354,18.402014735932134,19.450578397569572,,,,,
2,23.0,31.75680056338283,39.84658078179356,43.90407613462067,36.963833675634895,31.383951009271936,36.86732971073441,40.162171256046406,,
3,25.0,22.059858626867097,28.313326269522705,29.34046962634949,26.176526246157824,28.341665441536776,28.850122104673066,23.617600317901044,,
4,34.0,76.05105940329587,85.66178364049273,103.50809594387255,132.2695281241127,135.70286606090107,107.61565699111644,97.81798901203692,,
5,39.0,33.69031072930371,25.0803360386968,28.525051646378685,37.484468328277764,33.92849624051819,32.5388656498314,34.15064665078345,,
6,43.0,8.047359815492284,22.283626275810676,24.35619017826885,26.891610776573614,25.062441705707137,7.188135456332377,8.751541217649066,,
7,46.0,10.499373414888298,13.768398866224407,18.870040576865463,79.75587752636166,78.40905431121969,16.710351553950137,14.737954982736605,,
8,51.0,111.0616127119619,93.12979058677648,43.92140580218772,62.74475884011956,179.3487149060777,181.12492054409648,56.223081414317114,53.032645968889184,61.31750757078991
9,57.0,109.2212310447212,119.82580747873571,149.3930493223855,96.48360334422485,92.37125417645275,154.04928914551516,202.7923815137048,221.09892774289207,216.41355684477554
10,71.0,138.05622673074342,202.4758399252233,163.31645320937167,175.92504991730368,201.72495106543698,150.3796176739544,109.76132752298436,,
11,72.0,125.76907002263702,128.71926565456064,143.0171182197995,218.50042539417606,151.58114033501383,43.96131506475008,41.13022796160888,88.02132608722643,249.27478144944118
12,77.0,17.85972275735816,27.62595787275252,26.744854347005766,23.486426822698235,26.210484041394782,30.35141402526962,31.37430831464213,,
13,78.0,120.35507503226238,93.22438799398971,82.96287772528007,128.90777434163653,95.3283798246881,71.0134364980692,117.9702105967235,,
14,79.0,236.0637272715428,213.57207507068895,201.57857186447333,202.83248424911298,161.34088321629744,189.61675529575146,223.37359894553865,,
15,80.0,289.8363454483532,342.35804032880225,582.4639903032632,310.4080972094427,307.28361663556285,250.4915395051026,184.1110624958026,,
16,82.0,150.74768938082778,151.71761456041034,128.42394964870647,116.43363215872988,119.49732112519327,68.63526790215072,148.66922910454497,,
17,83.0,189.95619081877734,99.11990767530494,85.7676953227473,79.08985477420684,66.45129795572093,55.42573073859267,90.48673098774475,,
18,84.0,23.734914237177133,31.153071901321205,30.94337630759502,30.67769893784754,29.514702218704894,22.921789866941573,18.335448705861634,,
19,85.0,157.62943557926914,32.80063381929332,69.54163841673713,28.430366059650275,30.426356303289698,33.486912866571224,30.901340701381503,,
20,87.0,25.95459066714459,64.89492775519246,76.88450606414321,97.6923174507028,93.79383033385326,27.892079253909756,25.77530207743643,,
21,88.0,10.516042790104212,12.860793132618221,13.46362621173177,12.849766723733506,13.939884804025985,15.917566775070709,18.678413125400052,,
22,89.0,12.940813207238813,14.264984960327414,21.12409223439608,26.77573078435292,30.946389326473597,27.966661337053864,26.843633233250863,,
23,91.0,41.019538808993985,50.27624984723203,127.47610715242618,89.60113635643042,116.80225269131685,110.20533194847434,110.21973430610544,,
24,92.0,26.710823370056996,26.27393361544605,28.389038377514655,22.75727613360783,20.15526466900276,18.48895843898233,19.501686836622216,,
25,93.0,23.820025546192777,92.84581005325143,94.60668732894267,24.85169494366599,91.35722662790754,185.4427135263071,86.36988562489326,,
