,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
11,33.0,11.45413,9.647568,9.899836,9.738199,18.594679,9.774819,9.856876,9.946231,9.859524,9.864668,9.810537,9.898139,9.99632,9.845359,9.788919,19.3427,10.565748,12.464068,15.562188,16.3882,10.093496,10.090061,10.072727,10.212233,9.881609,10.345106,10.19978,10.053504,9.990871,10.264593,10.101849,9.7730055,9.883409,11.898731,18.35261,14.183254,11.348789,11.875105,10.931895,13.956077,10.768558,11.482405,
12,35.0,10.374645,8.61184,7.5115933,8.181987,110.282196,12.595717,13.638565,13.250555,15.571938,14.651209,12.059897,10.491417,12.153077,12.389981,12.366241,14.293604,14.724175,12.441208,12.553832,11.674426,12.346439,11.704516,11.748393,13.463138,10.77287,13.561131,9.837137,13.8207445,11.660184,11.948451,10.456897,11.593608,12.003608,12.106016,12.242178,14.966757,13.759794,14.89196,10.384333,13.093549,13.276898,11.671357,
13,4.0,9.447283,9.518335,9.520927,10.046131,10.917425,10.031085,10.189827,9.659225,10.497243,10.29223,10.648239,10.255351,10.080471,9.763578,9.622121,9.678899,9.6118355,9.709949,9.653837,10.523176,124.55535,10.308431,9.8818865,9.703567,9.635452,9.782892,9.528442,10.883311,9.871906,11.558347,9.621139,9.679845,9.5557995,9.59742,9.697615,9.553984,9.654318,9.532658,9.770633,9.813012,9.716222,9.677259,
14,42.0,9.784515,9.778971,20.30258,11.111434,10.462624,10.832107,10.680165,10.548431,10.925686,12.524911,10.863013,11.209196,11.606593,10.288109,11.087058,9.9872265,11.543012,11.100187,10.861049,10.822163,10.692169,10.796494,13.58158,11.885669,12.93837,11.648655,10.8133745,10.78292,11.030392,13.136483,10.9347315,11.142398,10.319877,10.878987,9.94264,10.559604,10.669068,10.26872,10.453208,10.992083,10.382498,10.064962,
15,45.0,7.5066886,7.609223,9.422988,9.325135,7.4003973,6.9311037,7.189829,6.8587384,7.288886,7.4199934,8.5317135,7.61009,7.3432713,7.68392,8.1320915,8.188421,7.8339567,7.78309,8.322234,8.231585,7.957949,8.453497,8.475075,8.120465,7.496448,10.096659,8.619873,8.58679,7.3662972,8.988406,10.32312,7.4052763,11.667588,7.420858,7.750807,7.275817,7.4458785,7.596929,7.277486,7.4243946,7.850191,7.4014177,
16,47.0,8.973271,12.55334,9.873117,10.034823,9.830057,10.484242,10.128637,9.860232,9.905639,9.848778,9.702373,11.2146435,10.032392,10.334185,10.503096,11.664206,9.958447,11.962168,10.345548,10.312845,11.181604,11.299216,9.805849,11.420783,9.8212595,9.709715,9.682102,9.955854,9.951383,9.781816,14.795079,10.369046,9.99436,10.023751,9.982034,10.677305,10.96863,11.482893,10.776598,10.395277,9.723368,9.676269,
17,48.0,8.421936,8.354523,8.453335,8.2984295,8.280253,8.293945,8.297005,8.280253,8.283262,9.15593,15.367112,10.223408,9.597937,9.392405,9.329489,9.678527,9.505407,9.30638,9.484548,10.202291,10.853226,10.176034,10.860025,10.4698515,8.735093,9.05597,10.42504,9.061449,117.423706,11.595383,10.169998,9.706,10.189975,9.646934,9.913303,9.907826,9.538547,10.844735,9.241862,9.189905,9.416639,9.290642,
18,49.0,9.707034,9.581101,9.396907,9.46813,10.220397,9.854184,9.249362,9.514537,14.9567,10.117452,10.147796,9.890288,9.297401,9.274233,9.568208,9.833041,12.149104,9.485434,9.628973,9.479289,9.961424,10.019314,9.290642,9.115909,9.417081,9.2811165,9.347295,9.325482,9.519427,8.981203,9.700199,9.527196,8.901581,8.961947,9.035815,8.842877,9.027245,9.104131,9.076453,10.274675,9.095016,9.97135,
19,54.0,10.036782,1.7608985,1.2504741,1.1954561,1.627122,1.5431665,1.4189017,1.5609075,1.766144,1.5865157,1.5430255,1.7481545,1.8527888,1.8792753,1.939075,1.7915729,2.000865,1.9152644,1.9739277,1.9318346,2.1963658,2.0529826,2.2150726,2.3238375,2.4758687,2.8759704,2.7954857,2.84115,3.0901775,3.0717945,3.3406355,3.1386576,3.3828719,112.3592,3.2044473,3.1118126,3.1644793,3.5641222,4.9648156,3.167253,3.0565314,3.1496835,
20,55.0,9.855658,8.295758,8.236355,8.165862,8.131514,14.701823,10.591863,9.753934,11.155546,4.9218307,4.9782395,6.1986227,7.1884656,5.510115,6.572074,6.8337827,11.664709,11.227052,6.3163376,10.9088335,15.80929,9.974481,10.148363,11.395803,5.968586,9.5391035,10.398769,12.413349,7.137673,7.1217675,7.2361817,9.022247,11.436593,11.681352,14.950404,22.987535,11.455709,11.284622,9.409055,10.847435,14.855716,19.980463,
21,6.0,9.63549,9.572227,9.983511,9.599754,9.752618,9.64961,9.743373,9.680382,140.94742,9.696409,9.743228,11.2399645,10.740049,9.845746,10.276516,10.173463,10.029706,9.743003,9.790126,9.667911,9.712618,9.674002,9.585657,9.737803,9.831069,9.705016,9.724296,9.76407,9.8572645,9.743435,9.627792,9.714791,9.694785,9.610406,9.586342,9.644345,9.826285,9.685199,9.637387,9.695407,9.953585,9.820055,
22,66.0,9.123487,17.958784,12.264055,9.684074,9.311143,9.532908,9.47322,10.78529,12.264918,9.957212,9.498733,9.311093,9.463897,9.402181,9.502094,9.418338,9.221772,9.279199,152.21533,9.2522745,11.005374,9.443532,9.7485485,9.336881,9.10246,9.11902,9.102899,9.475795,9.284058,9.167623,9.683441,9.361206,9.4839735,9.251639,9.305165,9.15633,9.103619,9.031071,9.127415,9.665519,9.502892,9.2661295,
23,69.0,5.157646,16.315203,15.316945,7.1514506,6.907807,7.181845,6.8763633,6.823876,6.8949184,6.9787283,7.968769,8.374499,8.453988,8.2105875,8.639785,8.374918,8.239959,8.31407,8.288057,8.144119,8.469778,8.35967,8.223892,8.221274,8.574711,8.497146,8.490067,8.41711,8.38143,9.055083,8.512945,8.157855,8.555078,8.844073,8.195487,8.192139,8.831029,8.273224,8.634353,8.664761,8.334343,8.703927,
24,7.0,9.674224,11.024107,9.683085,9.686994,9.7439,9.727351,9.795001,9.957041,9.700571,9.725445,9.714335,9.75823,9.76322,9.761655,10.184846,9.385632,9.330708,9.345356,9.442802,9.3225355,9.331954,9.362884,9.312354,9.091011,9.273079,9.389478,9.355304,9.533129,9.510113,9.498666,9.462219,9.589703,9.49754,9.031292,9.137424,9.360139,9.309913,9.534026,9.676464,9.553933,9.454638,9.46383,9.065446853637695
25,8.0,15.786973,14.950958,13.404269,7.369403,6.906574,6.569592,7.0392833,7.178578,18.504105,10.365671,10.367542,10.915605,10.014778,9.842583,12.420933,9.983285,10.495772,12.005991,11.767535,8.282192,28.274904,9.832176,9.671067,10.1447935,13.134626,18.771229,11.644586,12.188225,17.580921,9.896888,10.945577,13.999738,13.063363,10.1346035,10.486933,14.353727,12.728645,17.093645,10.794111,11.292568,10.250525,10.640463,
