,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,10.0,0.029999999329447746,0.029999999329447746,0.030166665092110634,0.03033333271741867,0.030833331868052483,0.030666666105389595,0.026333332061767578,0.022999998182058334,0.02149999886751175,0.020999999716877937,0.01666666567325592,0.01666666381061077,0.01549999788403511,0.014999998733401299,0.02449999935925007,0.02816666103899479,0.03666665777564049,0.04066665843129158,0.04533332586288452,0.04600000008940697,0.04766666516661644,0.050333328545093536,0.0546666719019413,0.06316666305065155,0.06950000673532486,0.07366666942834854,0.06966666132211685,0.0690000057220459,0.06916666775941849,0.0703333392739296,0.06694915145635605
1,12.0,0.04133332893252373,0.04316665977239609,0.04266666620969772,0.0429999977350235,0.04266666620969772,0.04183333367109299,0.03883333131670952,0.03916666656732559,0.03583333268761635,0.029666664078831673,0.028333332389593124,0.028999997302889824,0.021666666492819786,0.01916666515171528,0.018666666001081467,0.01783333159983158,0.016999997198581696,0.016833333298563957,0.025166664272546768,0.027000000700354576,0.03716666251420975,0.04066665843129158,0.03983332961797714,0.039666663855314255,0.040166664868593216,0.04233332723379135,0.04233333095908165,0.042500000447034836,0.043166663497686386,0.04333333298563957,0.03457627072930336
2,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,18.0,0.0625,0.06299999356269836,0.06333333253860474,0.06366666406393051,0.05649999901652336,0.04333333671092987,0.03683333098888397,0.030666662380099297,0.03533333167433739,0.029499998316168785,0.0286666639149189,0.024666663259267807,0.024333331733942032,0.024333331733942032,0.027333330363035202,0.032999999821186066,0.03633332997560501,0.037833329290151596,0.048500001430511475,0.055166665464639664,0.05299999192357063,0.05316666513681412,0.05816667154431343,0.07149999588727951,0.07816667854785919,0.08550000935792923,0.0833333432674408,0.07966666668653488,0.07650001347064972,0.07599999755620956,0.06644067913293839
5,22.0,0.029999999329447746,0.03199999779462814,0.03349999710917473,0.03433333337306976,0.03316666558384895,0.033666666597127914,0.027666663751006126,0.027833331376314163,0.028999995440244675,0.035499997437000275,0.039666663855314255,0.04466665908694267,0.04133332893252373,0.03949999436736107,0.038999997079372406,0.03750000149011612,0.03733333200216293,0.03699999675154686,0.03566666319966316,0.042666662484407425,0.04549999535083771,0.03999999910593033,0.033666666597127914,0.03233333304524422,0.031833335757255554,0.03166666254401207,0.0416666679084301,0.05133333429694176,0.05416666343808174,0.052833329886198044,0.060508474707603455
6,26.0,0.03749999776482582,0.03399999812245369,0.03749999776482582,0.03816666081547737,0.044999998062849045,0.04516666755080223,0.04649999365210533,0.05883333832025528,0.07566666603088379,0.0860000029206276,0.08666666597127914,0.08699999749660492,0.09216666966676712,0.09949999302625656,0.09700000286102295,0.09783335030078888,0.0950000137090683,0.09266667068004608,0.09233333170413971,0.08816666901111603,0.07816667854785919,0.08183334022760391,0.08400000631809235,0.07750000804662704,0.06866666674613953,0.06499999016523361,0.06599999964237213,0.06849999725818634,0.06683333218097687,0.06449999660253525,0.060508470982313156
7,27.0,0.020499998703598976,0.020000001415610313,0.019833333790302277,0.0208333320915699,0.02800000086426735,0.029500002041459084,0.03149999678134918,0.032999999821186066,0.02916666679084301,0.02850000001490116,0.027666663751006126,0.027666663751006126,0.026666663587093353,0.026499997824430466,0.026499995961785316,0.025499995797872543,0.018166666850447655,0.016333334147930145,0.012999998405575752,0.010833331383764744,0.010166664607822895,0.010166664607822895,0.010166664607822895,0.010166664607822895,0.010166664607822895,0.010166664607822895,0.010166664607822895,0.010166664607822895,0.010333331301808357,0.010166664607822895,0.010169490240514278
8,29.0,0.054999999701976776,0.06566666066646576,0.07533333450555801,0.0768333300948143,0.0833333358168602,0.08933334052562714,0.09399999678134918,0.10266666114330292,0.10233332216739655,0.10166666656732559,0.10483334213495255,0.09466668218374252,0.07850001007318497,0.0676666796207428,0.06666667014360428,0.08016667515039444,0.08216667175292969,0.08550000935792923,0.08449999988079071,0.08416666090488434,0.08666666597127914,0.08833333849906921,0.08449999988079071,0.10749999433755875,0.11233332753181458,0.11416668444871902,0.10550001263618469,0.09416666626930237,0.10200000554323196,0.10783334076404572,0.10406780242919922
9,31.0,0.050499994307756424,0.05316666513681412,0.0559999942779541,0.06533333659172058,0.0663333311676979,0.07000000774860382,0.07449999451637268,0.07266667485237122,0.07916665822267532,0.08249999582767487,0.08766666799783707,0.07233333587646484,0.08116666972637177,0.08750000596046448,0.09050000458955765,0.09616667777299881,0.10083332657814026,0.10166666656732559,0.0951666608452797,0.10049999505281448,0.10200000554323196,0.10749999433755875,0.11083333939313889,0.11033333837985992,0.10216666758060455,0.09466666728258133,0.08883334696292877,0.07583333551883698,0.08683333545923233,0.08400000631809235,0.079491525888443
