,0,1,2,3,4,5,6,7,8,9
0,14.0,787.4577466872322,843.8181905201524,914.0090136544634,971.496631553083,994.1078644214947,993.9962541990615,975.6371178226141,,
1,21.0,689.7079515617136,752.1588628915267,829.7689507259854,919.4168425460633,967.4121181505466,,,,
2,23.0,786.9824763613786,832.3128032224968,823.5179152275663,820.7211564128547,874.701199902588,946.8099796760471,877.5738008910771,,
3,25.0,737.3226372492841,735.6953046352476,756.0617497856865,742.8412710078667,807.4848253156547,800.3467872579718,728.9618308944823,,
4,34.0,791.4660417473442,851.160119267345,837.9126800199372,808.047781802125,838.7239664800502,942.4474767192889,980.227698117864,,
5,39.0,371.8088938430569,441.9236113848468,486.3723735647469,480.4288354800566,569.9472674924573,580.3118908435285,587.3522812816443,,
6,43.0,301.1983660215632,384.13385890520465,526.4822106345622,587.7043023833455,622.5792944892526,669.2840014161325,672.6888986313857,,
7,46.0,914.1094698913348,922.9520930501649,930.8956049296311,931.2841758933757,942.4246746047934,955.6121093347231,947.0896298619133,,
8,51.0,792.0028133331623,807.0855692325879,814.4264266520246,884.3532186470349,946.9639851199443,660.3361304309499,574.6596266656718,618.7814670590419,645.3045565994898
9,57.0,813.535650203808,880.5635580200985,894.8888008413556,740.89600816487,725.3967502603153,719.5207160390064,709.3950793507934,711.9887062546346,715.5388930092863
10,71.0,737.921798001754,713.688214220872,718.6816332997581,736.9769665644064,774.6224335282932,750.4935547957351,730.5783313391813,,
11,72.0,482.2514696254573,496.3228565627321,542.6219812279173,339.57783608600505,319.7901508776479,379.67567762039675,377.0814126508517,382.7680973526352,402.3757964608676
12,77.0,885.0750603017339,900.0840431167053,915.7455705152604,930.9010821905042,859.1989049269997,845.4777752768663,854.6911738585659,,
13,78.0,604.6456944216764,651.0802401097842,740.7081207440821,774.44229223712,771.3951688443818,763.7720382123937,761.1638649382769,,
14,79.0,614.1544902307214,641.3311265647549,692.4044257781466,762.6273023282953,791.9290613141557,808.1424370410383,742.9117359993097,,
15,80.0,509.29691419287377,535.6838742079267,640.271978914531,663.4867389333203,640.8288875026255,666.1125528744635,680.0440181647375,,
16,82.0,803.3778209676885,756.2898054442057,761.7674997006131,790.5307239556137,806.1151750122885,784.0807229953689,786.249969571079,,
17,83.0,940.1762888986057,922.0727533204722,906.7670579907895,902.2574704249047,876.3467189443172,868.6976038097771,861.7424509762153,,
18,84.0,656.4694783194748,732.7947666615464,842.7817117347166,802.0262496354965,825.676927241333,879.6672100217274,883.3761056568763,,
19,85.0,638.1863841620909,621.5434465809834,597.0627482695638,766.3009680347828,681.820666768109,599.1193528727379,437.4331937170326,,
20,87.0,836.7013059186115,884.6548048747909,906.286290069287,876.2388055658805,853.817438609439,821.2092465670337,703.6330235791502,,
21,88.0,541.8542354207666,573.0077175961039,622.7622379455044,678.7319317628874,792.369096578334,858.1124375356437,824.1450089116565,,
22,89.0,507.07970917564387,647.9743347168951,645.434690502843,621.0131842868034,666.6981550942958,691.5512627167958,711.7363293098422,,
23,91.0,945.2783183430336,928.3113024749291,915.5505538352338,899.7371735601348,840.4224111851311,764.885640139494,725.7325628201573,,
24,92.0,905.592991419903,870.2560446827201,820.4028642352237,801.5934003373659,800.6735218923382,796.8428382207064,778.778430097778,,
25,93.0,747.5782092516164,822.4180361323831,880.3249479552671,899.2672161400719,905.7830396760112,927.2290132963427,959.5186847234456,,
