,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
14,79.0,4.2902036,4.203917,4.0550847,3.9102314,3.9570324,3.967716,3.9807022,3.987891,3.9805634,4.003512,4.078427,4.2556415,4.3628883,4.391212,4.418892,4.4343204,4.4422703,4.443996,4.455004,4.4596715,4.508577,4.5624275,4.5900607,4.5341206,4.4937153,4.516539,4.538307
15,80.0,5.503097,5.510834,5.5120277,5.511664,5.5113487,5.510924,5.5105453,5.510418,5.5103345,5.5102754,5.5101666,5.510025,5.5096416,5.5093484,5.508963,5.5086646,5.5084496,5.5083747,5.5082593,5.5082397,5.5080733,5.507791,5.5074806,5.5071087,5.5068545,5.5059,5.5051208
16,82.0,5.865032,5.8351293,5.8045907,5.31942,5.2664266,5.2371135,5.1575513,5.059031,4.9249716,4.8470597,4.8589253,4.8987904,4.905145,4.8992534,4.8901253,4.87295,4.84979,4.8282576,4.8243194,4.810269,4.7952423,4.778324,4.766731,4.7106733,4.6908236,4.6922035,4.699572
17,83.0,5.4355226,5.3920236,5.3818755,5.3823447,5.382507,5.381498,5.3798256,5.376776,5.372091,5.366774,5.3601823,5.3528023,5.3440895,5.3336434,5.3466067,5.3468094,5.3467255,5.3466187,5.3464494,5.352495,5.3875604,5.411897,5.452765,5.451957,5.451428,5.450562,5.450077
18,84.0,4.6934915,4.6904945,4.6911426,4.6923504,4.693298,4.693441,4.692974,4.688365,4.6856623,4.6835384,4.681866,4.6803074,4.678607,4.6796517,4.6817074,4.6814723,4.6811676,4.68123,4.681776,4.6826024,4.6829267,4.6826596,4.6822457,4.682342,4.6825447,4.6806283,4.678625
19,85.0,5.1215835,5.113072,5.092588,5.0821157,5.077477,5.0751634,5.0723743,5.07016,5.068056,5.065951,5.063811,5.0615215,5.0590553,5.056581,5.0542283,5.052774,5.051028,5.049054,5.047237,5.0452332,5.042565,5.03953,5.036438,5.0333705,5.029957,5.025869,5.021748
20,87.0,5.8240647,5.7611923,5.6932616,5.6135464,5.520427,5.409679,5.2765326,5.1118293,4.4038315,4.397218,4.394982,4.393511,4.392262,4.403282,4.4293933,4.452593,4.47488,4.4969993,4.5189734,4.540537,4.5619645,4.5835156,4.604573,4.6254673,4.6457767,4.657232,4.657057
21,88.0,5.292902,5.3012137,5.3057065,5.3127995,5.3200784,5.333466,5.34677,5.3436,5.3356247,5.3298364,5.324495,5.322186,5.3185554,5.325262,5.346989,5.3603,5.373073,5.394594,5.4073663,5.418562,5.4290633,5.4395657,5.448164,5.454147,5.442593,5.4404907,5.42796
22,89.0,5.306786,5.264878,5.204636,5.092528,4.978556,4.8711,4.852703,4.8602414,4.9110694,4.957746,4.9994254,5.0320683,5.0652833,5.09552,5.1240783,5.15136,5.1761436,5.1996446,5.231666,5.2490463,5.244944,5.2418323,5.2393017,5.2409444,5.241155,5.2421107,5.2432823
23,91.0,4.8224077,4.706038,4.5221725,4.388414,4.1766486,4.158505,4.146605,4.091555,4.927653,4.929836,4.9342785,4.9378242,4.9407363,4.9434495,5.004726,5.2068114,5.3483663,5.457657,5.547483,5.621201,5.2850327,5.343245,5.3893476,5.4234805,5.4367485,5.432319,5.4041595
24,92.0,4.4807353,4.479915,4.479879,4.479435,4.4784465,4.478584,4.4786386,4.4780326,4.4777217,4.4773192,4.476724,4.476063,4.4753466,4.4746356,4.4733605,4.472818,4.5101385,4.6250544,4.7021585,4.7503867,4.7752433,4.7797966,4.764162,4.7280803,4.6689763,4.5815153,4.4569516
25,93.0,4.888617,4.885625,4.8725133,4.8552594,4.821507,4.7807446,4.746639,4.7020016,4.6401305,4.648319,4.6534905,4.6603312,4.6652694,4.6684937,4.671554,4.697453,4.6982536,4.6981716,4.695235,4.6913924,4.6833186,4.6741834,4.6652107,4.6856713,4.707742,4.7095904,4.711819
