,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
10,32.0,-37.966667,-38.566666,-38.4,-38.333332,-38.433334,-38.566666,-38.583332,-38.55,-38.55,-38.55,-38.566666,-38.6,-38.6,-38.6,-38.7,-38.6,-38.3,-38.016666,-37.35,-36.75,-36.133335,-35.366665,-34.55,-33.833332,-33.166668,-32.433334,-31.758621
11,33.0,-4.633333,-4.05,-4.0,-4.15,-4.3333335,-4.5666666,-4.8166666,-5.3333335,-6.116667,-5.7833333,-5.4166665,-5.1,-4.633333,-4.2166667,-3.8,-3.4166667,-3.0,-2.5833333,-2.2333333,-1.9833333,-1.5333333,-1.05,-0.6666667,-0.6333333,-0.95,-1.2,-1.362069
12,35.0,-14.166667,-14.383333,-14.516666,-14.433333,-14.35,-14.266666,-14.216666,-14.233334,-14.2,-14.266666,-14.316667,-14.25,-14.166667,-14.133333,-14.1,-14.083333,-14.066667,-14.016666,-13.983334,-13.833333,-13.666667,-13.483334,-13.366667,-13.283334,-13.2,-13.116667,-13.051724
13,4.0,-37.1,-36.9,-36.7,-36.533333,-36.333332,-36.066666,-35.783333,-35.716667,-35.766666,-35.833332,-35.966667,-36.1,-36.233334,-36.3,-36.333332,-36.333332,-36.333332,-36.433334,-36.516666,-36.55,-36.583332,-36.75,-36.783333,-36.816666,-36.85,-37.166668,-37.344826
14,42.0,-12.733334,-13.0,-12.85,-12.766666,-12.683333,-12.683333,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.083333,-13.15,-13.2,-13.2,-13.2,-13.2,-13.2,-13.15,-12.983334,-12.966666,-12.965517
15,45.0,-23.516666,-23.5,-22.983334,-22.716667,-22.35,-21.9,-21.4,-21.066668,-20.733334,-20.416666,-20.1,-19.833334,-19.833334,-19.766666,-19.683332,-19.466667,-19.233334,-19.116667,-19.05,-18.933332,-18.8,-18.75,-18.716667,-18.616667,-18.333334,-18.25,-18.224138
16,47.0,-18.683332,-19.233334,-19.166666,-19.6,-20.066668,-19.45,-18.783333,-19.416666,-20.25,-21.15,-22.066668,-22.983334,-23.7,-23.866667,-24.316668,-24.216667,-23.266666,-20.833334,-18.0,-14.133333,-10.266666,-6.15,-2.6166666,-2.1,-2.1666667,-2.3,-1.4827586
17,48.0,-16.683332,-16.6,-16.533333,-16.483334,-16.366667,-16.233334,-16.183332,-16.116667,-16.1,-16.1,-16.083334,-15.983334,-15.9,-15.816667,-15.733334,-15.633333,-15.65,-15.7,-15.7,-15.65,-15.65,-15.716666,-15.75,-15.783334,-15.833333,-15.9,-16.034483
18,49.0,-29.216667,-30.183332,-30.2,-30.166666,-30.35,-31.066668,-31.35,-30.9,-30.366667,-30.083334,-30.433332,-30.633333,-30.65,-30.65,-30.65,-30.533333,-30.25,-29.933332,-29.85,-29.75,-29.616667,-29.416666,-29.183332,-28.983334,-28.966667,-28.95,-28.87931
19,54.0,8.2,8.333333,8.466666,8.566667,8.783334,9.033334,9.283334,9.533334,9.816667,9.916667,9.85,9.716666,9.633333,9.55,9.466666,9.383333,9.266666,9.183333,9.1,9.016666,8.933333,8.916667,8.916667,8.966666,8.916667,8.833333,8.775862
20,55.0,-20.5,-20.866667,-21.133333,-21.333334,-21.466667,-21.483334,-21.733334,-22.033333,-23.216667,-23.516666,-23.816668,-24.2,-25.033333,-25.216667,-25.216667,-25.216667,-25.483334,-25.8,-26.033333,-26.066668,-25.3,-25.55,-25.766666,-25.8,-25.366667,-24.983334,-25.103449
21,6.0,-30.583334,-30.8,-30.966667,-31.133333,-31.583334,-32.166668,-32.7,-33.116665,-33.333332,-33.483334,-33.766666,-33.95,-34.05,-34.216667,-34.333332,-34.366665,-34.166668,-33.783333,-33.4,-33.116665,-33.233334,-33.316666,-33.25,-33.15,-33.1,-33.05,-33.03448
22,66.0,-53.766666,-54.05,-54.216667,-54.383335,-54.55,-54.716667,-54.883335,-54.966667,-55.05,-55.016666,-55.0,-55.0,-55.0,-55.0,-55.0,-55.033333,-55.033333,-55.033333,-55.033333,-55.033333,-55.033333,-55.033333,-55.083332,-55.116665,-55.166668,-55.166668,-55.172413
23,69.0,-12.633333,-12.316667,-12.05,-11.8,-11.583333,-11.233334,-10.833333,-10.383333,-9.816667,-12.116667,-14.75,-15.816667,-15.883333,-15.95,-15.966666,-16.0,-15.95,-14.25,-13.483334,-13.433333,-13.5,-13.6,-13.7,-13.8,-13.883333,-13.983334,-14.034483
24,7.0,-25.9,-24.416666,-23.05,-21.733334,-20.566668,-20.266666,-20.766666,-21.083334,-21.633333,-21.9,-22.35,-22.85,-23.066668,-23.3,-23.433332,-23.65,-23.866667,-24.033333,-24.05,-23.933332,-23.516666,-23.5,-23.383333,-23.166666,-23.183332,-23.066668,-22.87931
25,8.0,-24.516666,-25.483334,-25.8,-25.95,-26.166666,-26.483334,-26.833334,-27.0,-27.083334,-26.916666,-26.683332,-26.466667,-26.316668,-26.25,-26.05,-25.9,-25.683332,-25.433332,-25.25,-25.25,-25.2,-25.2,-25.2,-25.2,-25.166666,-25.033333,-24.965517
