,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
12,77.0,4.6592426,4.6599483,4.667482,4.685634,4.7183757,4.7631035,4.785177,4.785399,4.7765703,4.7843876,4.938925,5.1291375,5.2754307,5.3202434,5.355772,5.3708267,5.399985,5.399826,5.3700166,5.3632836,5.3719000816345215,5.390762805938721,5.410670757293701,5.40563440322876,5.381923675537109,5.402769088745117,5.4220452308654785,5.444600582122803,5.426952362060547,5.425022602081299,5.440284729003906,5.446807861328125,5.452274799346924,5.444223880767822,5.440760135650635,,,,,,,,,,
13,78.0,5.468796,5.4977813,5.4771,5.4649634,5.453079,5.5326943,5.5613027,5.5518355,5.5388656,5.484791,5.5256896,5.555838,5.558262,5.5324554,5.5030694,5.452219,5.3308473,5.1727147,5.2864704,5.3724227,5.403017520904541,5.447072982788086,5.389892578125,5.405599594116211,5.4431023597717285,5.493823528289795,5.5159454345703125,5.553435802459717,5.585989475250244,5.605236530303955,5.533975124359131,5.447621822357178,5.413494110107422,5.345376968383789,5.349202632904053,,,,,,,,,,
14,79.0,5.5047493,5.490932,5.462711,5.4297957,5.3931174,5.3503995,5.313016,5.2546926,5.1401086,5.1041703,5.035078,4.963343,4.926363,4.9287457,4.9529214,4.9609013,4.9566216,4.9325657,4.979505,5.0306306,5.083327770233154,5.122021198272705,5.153116703033447,5.164745807647705,5.142976760864258,5.128238677978516,5.176056385040283,5.300129413604736,5.4338836669921875,5.420105457305908,5.404018402099609,5.383119106292725,5.653269290924072,5.625132083892822,5.6219162940979,,,,,,,,,,
15,80.0,5.296072,5.3024583,5.3283505,5.2574954,5.140246,5.0881763,5.128256,5.170609,5.212234,5.2340245,5.2596903,5.291446,5.2491035,5.2017093,5.279293,5.326781,5.354424,5.375262,5.3889604,5.400063,5.404857635498047,5.4098334312438965,5.414813995361328,5.421816349029541,5.429724216461182,5.359983444213867,5.270813465118408,5.262147903442383,5.242955684661865,5.212583065032959,5.1705498695373535,5.149740219116211,5.074885845184326,4.988118648529053,4.918463230133057,,,,,,,,,,
16,82.0,5.26271,5.2472234,5.229499,5.230308,5.2845798,5.3523064,5.3754563,5.3721385,5.3510947,5.3243213,5.3128524,5.339536,5.356611,5.3932815,5.412624,5.3990574,5.3730025,5.306987,5.251163,5.1527762,5.077845096588135,5.09364652633667,5.134739398956299,5.138934135437012,5.1305251121521,5.201401710510254,5.244265079498291,5.257181644439697,5.251549243927002,5.293339252471924,5.307054042816162,5.299986362457275,5.27570915222168,5.284216403961182,5.260034084320068,,,,,,,,,,
17,83.0,5.157317,5.1679077,5.1719637,5.168789,5.1644807,5.1395392,5.136644,5.1314487,5.1113358,5.0889187,5.032889,4.794574,4.7585006,4.760211,4.780393,4.80405,4.8715672,4.915938,4.911581,4.904803,4.926890850067139,4.944442272186279,4.939701557159424,4.9200005531311035,5.028359889984131,5.017683506011963,5.006972789764404,5.02046012878418,5.029516696929932,5.008244037628174,4.982841968536377,4.9486260414123535,5.1864752769470215,5.213923454284668,5.222713947296143,,,,,,,,,,
18,84.0,5.05534,5.025851,5.023297,5.022618,5.0231366,5.0232844,5.0225525,5.0215945,4.9951687,4.8706203,4.6897683,4.7461286,4.749599,4.827387,4.849994,4.8497415,4.856472,4.8593593,4.862356,4.865293,4.867757797241211,4.867330551147461,4.875067234039307,4.854557514190674,4.851246356964111,4.786400318145752,4.757542610168457,4.763082981109619,4.7509918212890625,4.742846965789795,4.735799312591553,4.72918176651001,4.723491668701172,4.7195258140563965,4.706303119659424,,,,,,,,,,
19,85.0,4.7759814,4.8188405,4.8818946,4.9217715,5.008639,5.028899,5.0226765,5.0334725,5.0148997,5.008647,4.9898295,4.9628587,4.9498973,4.94898,4.9387083,4.9142985,4.8545628,4.9108562,4.9422464,4.974955,4.9730401039123535,4.974583625793457,4.95682954788208,4.950981616973877,5.040252208709717,5.0779523849487305,5.076540470123291,5.117459774017334,5.135155200958252,5.096358776092529,5.0911359786987305,5.0673089027404785,5.081801414489746,5.114959239959717,5.142148494720459,,,,,,,,,,
20,87.0,5.4972477,5.478235,5.4633617,5.448236,5.4329123,5.416958,5.3982816,5.3883796,5.381794,5.375,5.3682933,5.3612857,5.3603673,5.364857,5.3680863,5.3485947,5.3424435,5.33229,5.320061,5.310312,5.269332408905029,5.2225847244262695,5.171041011810303,5.138880252838135,5.102891445159912,5.051984786987305,4.993903636932373,4.97227144241333,4.921431064605713,4.875624656677246,4.823976993560791,4.741698741912842,4.745883941650391,4.75250768661499,4.771108150482178,,,,,,,,,,
21,88.0,4.848966,4.857569,4.847811,4.85197,4.8278913,4.82031,4.813094,4.7929864,4.7623763,4.7242713,4.6847672,4.6435537,4.621206,4.631321,4.6378436,4.644007,4.6493273,4.6538377,4.653487,4.652929,4.652407169342041,4.648350238800049,4.642815113067627,4.639119625091553,4.638489246368408,4.638617038726807,4.639063358306885,4.639120101928711,4.639425277709961,4.639768123626709,4.640769958496094,4.652786731719971,4.672610759735107,4.691079139709473,4.700436115264893,,,,,,,,,,
22,89.0,5.5055413,5.5225244,5.531967,5.547348,5.561775,5.5702744,5.5756435,5.570612,5.569256,5.5371737,5.495232,5.4123445,5.3413987,5.2805457,5.2883573,5.2728934,5.2679973,5.199129,5.1952496,5.1824365,5.1479668617248535,5.157423496246338,5.1861748695373535,5.1794352531433105,5.193075656890869,5.237838268280029,5.2587103843688965,5.280298709869385,5.277402877807617,5.278014659881592,5.231293201446533,5.229452610015869,5.215508460998535,5.212186336517334,5.218466758728027,,,,,,,,,,
23,91.0,5.02264,5.0651555,5.518865,5.575483,5.610033,5.628466,5.6243224,5.633301,5.683926,5.733499,5.7649765,5.7729936,5.7945657,5.7899823,5.4443984,5.3923736,5.352651,5.3288636,5.37954,5.3609376,5.325225353240967,5.345658779144287,5.368049621582031,5.314638614654541,5.306852340698242,5.357310771942139,5.401651382446289,5.450431823730469,5.544109344482422,5.587880611419678,5.595195293426514,5.613060474395752,5.622438907623291,5.632870197296143,5.6412177085876465,,,,,,,,,,
24,92.0,5.3423977,5.339867,5.348191,5.313534,5.293716,5.3071675,5.344112,5.255449,5.259094,5.2826333,5.304154,5.3217278,5.3130207,5.292011,5.272166,5.23942,5.198045,5.151545,5.132729,5.1803126,5.148340702056885,5.16672945022583,5.255171298980713,5.253789901733398,5.254311561584473,5.240065574645996,5.272531509399414,5.285961627960205,5.287402629852295,5.289182186126709,5.280055999755859,5.274515628814697,5.276784896850586,5.247813701629639,5.150467872619629,,,,,,,,,,
25,93.0,5.21919,5.1966767,5.180678,5.162898,5.143215,5.123689,5.1131854,5.101464,5.102621,5.0975423,5.0852013,5.1532555,5.3744946,5.4755406,5.4767685,5.474457,5.472344,5.470322,5.4680634,5.465821,5.465803623199463,5.464759826660156,5.463352203369141,5.440128326416016,5.291249752044678,5.01874303817749,5.007102012634277,4.997686862945557,4.986713409423828,4.974220275878906,4.95785665512085,4.948762893676758,4.945901393890381,4.944058895111084,4.94268274307251,,,,,,,,,,
