,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,10.0,4.8261914,4.8253045,4.8250575,4.8254776,4.8256288,4.825733,4.8259563,4.825979,4.825932,4.8258767,4.8259335,4.825954,4.825872,4.8259754,4.8258386,4.8257484,4.82584,4.8254857,4.8246164,4.8239527,4.8233395,4.8228245,4.8221593,4.821545,4.820914,4.8201485,4.819452,
1,12.0,5.640028,5.612683,5.6116138,5.6139374,5.685259,5.663882,5.6348786,5.608072,5.5732627,5.531035,5.2848306,5.2123446,5.1388373,5.0528207,4.968929,4.8493876,4.695195,4.706583,4.7175384,4.70454,4.6921434,4.68761,4.684111,4.6800785,4.7020674,4.7072015,4.707811,
2,15.0,4.317535,4.3412375,4.363004,4.3628125,4.3627086,4.362658,4.362529,4.362488,4.3624916,4.362474,4.362448,4.362395,4.3624234,4.3624816,4.362495,4.362499,4.3625064,4.362525,4.389186,4.456217,4.476236,4.4856973,4.481772,4.477406,4.4728975,4.468298,4.4641266,
3,16.0,5.306668,5.311889,5.3156548,5.318989,5.3118052,5.548486,5.533259,5.5191417,5.5186744,5.5202813,5.5197473,5.512321,5.5115414,5.506555,5.505396,5.5104485,5.5152473,5.2796364,5.290126,5.3071284,5.311748,5.310264,5.2973075,5.282591,5.279988,5.2737575,5.260031,
4,18.0,4.933328,4.967543,5.025472,5.0656295,5.0956655,5.1169662,5.0780177,5.072729,5.1172957,5.157173,5.1939263,5.2071185,5.154108,5.153219,5.146387,5.1470523,5.1495457,5.1512237,5.1526623,5.153186,5.153885,5.156063,5.1595516,5.158137,5.1577783,5.1543584,5.1530814,5.152338027954102
5,22.0,4.0174603,4.0063443,4.0072703,4.0083356,4.009318,4.010306,4.0111575,3.4277315,3.4290454,3.4303691,4.420637,4.4211955,4.4217544,4.4222703,4.422663,4.4226832,4.422708,4.4227037,4.4227676,4.422788,4.4227996,4.4233212,3.43694,3.4369764,3.4378664,3.4386969,3.4394233,
6,26.0,5.227929,5.2332582,5.2367263,5.236759,5.2368326,5.236895,5.2368655,5.2369533,5.23697,5.236946,5.2370276,5.2371583,5.237225,5.2373047,5.237321,5.237264,5.237165,5.236587,5.234818,5.232907,5.231068,5.2292333,5.227289,5.225345,5.223293,5.2212515,5.2191596,
7,27.0,4.482316,4.549995,4.610619,4.6635375,4.713036,4.759407,4.80251,5.3895497,5.4157195,5.4159513,5.415953,5.416021,5.3912253,5.350498,5.3075795,5.2612286,5.21129,5.157127,5.097941,4.3726993,4.2740493,4.1602736,4.0237055,3.8471358,3.7768252,3.781904,3.7835639,
8,29.0,4.618641,4.6131916,4.6163216,4.597507,4.5684466,4.53624,4.484259,4.142051,4.1639724,4.3248334,4.425092,4.521033,4.6047683,4.668519,4.7336216,4.7972846,4.85451,4.901649,4.9479995,4.9682655,4.979625,4.9341702,4.9063873,4.8773837,4.8455405,4.834961,4.7859893,
9,31.0,4.3816533,4.3767047,4.371059,4.364523,4.358524,4.353068,4.3475437,4.3446374,4.342213,4.342115,4.3417573,4.341374,4.340083,4.3388324,4.337094,4.335361,4.333316,4.331258,4.3292384,4.7375894,4.7365994,4.7356057,5.0811214,5.08061,5.0803895,5.0803666,5.084723,
10,32.0,4.9666147,4.7359967,4.6661186,4.65521,4.643019,4.6311164,4.6183434,4.6113877,4.6058307,4.599073,4.5920506,4.5824375,4.5758405,4.569282,4.562716,4.5566783,4.5519834,4.5450606,4.537601,4.5302005,4.53812,4.5374923,4.5379214,4.5379357,4.538972,4.540348,4.541841,
11,33.0,4.471869,4.5004354,4.519589,4.5302105,4.532417,4.5260205,4.509007,4.4775567,4.4209137,4.337942,4.325041,4.3248935,4.324489,4.324032,4.3236375,4.3232293,4.322639,4.321872,4.3211884,4.3204618,4.319818,4.319137,4.3184648,4.31832,4.3181043,4.3176494,4.317287,
12,35.0,4.1569123,4.142107,4.140055,4.1398964,4.139835,4.1397986,4.139729,4.1396394,4.1396117,4.139508,4.1396546,4.1398015,4.1400876,4.1403985,4.140659,4.1409106,4.141186,4.1413717,4.1416173,4.1437,4.1448045,4.146085,4.147202,4.1483707,4.1495237,4.1506534,4.151764,
13,4.0,5.1225753,5.1223907,5.1221137,4.545496,4.545217,4.544922,4.54404,4.5422206,4.5419917,4.541496,4.5414524,4.5414567,4.5415473,4.5415664,4.541676,4.54167,4.5415797,4.5414796,4.541507,4.5438857,4.544069,4.543571,4.5430083,4.542399,4.5479,4.569863,4.574408,4.570608139038086
14,42.0,5.4956384,5.425316,5.3317432,5.1949162,5.084254,5.081368,5.100254,5.108216,5.115394,5.1185794,5.121671,5.1348853,5.1689153,5.1770587,5.169535,5.187912,5.1864505,5.1848483,5.1829934,5.181017,5.1788836,5.176681,5.174315,5.1718993,5.158661,5.162064,5.1826987,
15,45.0,5.2377625,5.1741004,5.121743,5.0615296,4.9765124,4.968999,4.9608817,4.9652133,4.969427,4.9751663,4.978723,4.9807873,4.9829507,4.984943,4.9869776,4.988967,4.990875,4.9926667,4.9941273,4.9820895,4.966684,4.949796,4.934727,4.920778,4.906381,4.89158,4.879034,
16,47.0,5.426333,5.412684,5.390703,4.839254,4.8280473,4.8295836,4.8303027,4.8312287,4.832809,4.834669,4.8364086,4.83825,4.839804,4.841148,4.8422475,4.8431754,4.8440175,4.8447113,4.845425,4.845703,4.845314,4.8445096,4.843787,4.84292,4.8419065,4.8409696,4.840324,
17,48.0,5.5972557,5.5970383,5.596907,5.5967293,5.5965652,5.2094073,5.2095795,5.209589,5.209661,5.209761,5.2097745,5.2097607,5.2097893,5.2098184,5.2097955,5.209762,5.2097435,5.2096844,5.2095876,5.2095704,5.2095532,5.209475,5.209418,5.2094927,5.2095017,5.209517,5.2095375,5.209563732147217
18,49.0,4.088495,4.087174,4.087028,4.086816,4.0866427,4.086602,4.0865088,4.0864725,4.0864153,4.0864196,4.086324,4.0863714,4.0864563,4.086439,4.0865264,4.086685,4.0866284,4.0865817,4.0865555,4.086502,4.086471,4.086335,4.0863643,4.0863843,4.0862527,4.0862274,4.0861096,
19,54.0,4.78783,4.786124,4.7850037,4.784038,4.7832303,4.782591,5.091403,5.091022,5.0948253,5.0990334,5.102699,5.1062818,5.109817,5.1135926,5.1171546,5.1205926,5.1236653,5.1266303,4.8305426,4.831018,4.8270836,4.8220553,4.817715,4.8148904,4.8096223,4.8040376,4.7984347,
20,55.0,4.0851645,4.088783,4.0926914,4.096019,4.0990367,4.101829,4.1046634,4.1075873,4.110497,4.1135197,4.116209,4.1175,4.1179233,4.118026,4.1180615,4.118126,4.118094,4.118,4.117857,4.117505,4.117506,4.1178036,4.118216,4.118592,4.1188035,4.1190114,4.119198,
21,6.0,5.5566406,5.5708294,5.583433,5.5980606,5.608023,5.6087914,5.5928626,5.5461617,5.488047,5.412699,5.3296666,5.2353287,5.1325407,5.01013,4.86556,4.6911826,4.4695783,4.214121,4.386595,4.6514897,4.849994,4.992422,5.099272,5.1741066,5.2258625,5.2578855,5.274073,5.2829694747924805
22,66.0,3.9379017,3.9385138,3.9413269,3.9427307,3.9425933,3.940363,3.9359891,3.9284828,3.902136,3.878731,3.8786001,3.8783658,3.8784447,3.8786278,3.8787477,3.8796034,3.8797827,3.879959,3.880182,3.880352,3.880633,3.8912373,3.8925903,3.8983886,3.8996346,3.9008377,3.9020557,3.902986526489258
23,69.0,3.8974192,3.9029913,3.9005682,3.8978682,3.8934433,3.890609,3.8872025,3.8829365,3.878288,3.8735006,4.4394474,4.435618,4.431814,4.427936,4.425899,4.4257755,4.425575,4.425487,4.42538,4.4254975,4.425513,4.425446,3.8527243,3.851899,3.8493097,3.8474293,3.8456268,3.844968557357788
24,7.0,4.5576916,4.4126563,4.4105253,4.4132957,4.4149966,4.4171767,4.4148517,4.4123464,4.409859,4.407954,4.4066715,4.4055014,4.403473,4.3998003,4.3967137,4.394247,4.394631,4.394213,4.393189,4.393158,4.3918347,4.3921685,4.392233,5.02885,5.0314045,5.0331354,5.038193,5.0682148933410645
25,8.0,3.5086253,3.5068436,3.5040061,3.5073757,3.411361,3.416724,3.4290695,3.4405804,3.4517033,3.4621189,3.4720695,3.4814024,3.490753,3.4982002,3.5053737,3.5054522,3.5046585,3.5039108,3.5031402,3.5021904,3.5010386,3.50022,3.4996243,3.4991379,3.4983244,3.497599,4.0201745,4.0494866371154785
