,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,14.0,4.870336532592773,4.876174449920654,4.887503147125244,4.896707057952881,4.919122219085693,4.936239719390869,4.951816082000732,4.972201824188232,4.981762886047363,5.002959728240967,5.012134552001953,5.013330459594727,5.008473873138428,5.007744312286377,5.0065178871154785,5.005084991455078,5.008814334869385,5.0236968994140625,5.055201530456543,5.080831050872803,5.078878402709961,5.06170129776001
1,21.0,5.786898136138916,5.795558929443359,5.798240661621094,5.180832386016846,5.197412014007568,5.2121901512146,5.221214771270752,5.2278876304626465,5.235351085662842,5.237272262573242,5.238293170928955,5.2245025634765625,5.199718475341797,5.169218063354492,5.155155658721924,5.142489910125732,5.109687805175781,5.074939727783203,5.067060470581055,5.057693958282471,5.0467915534973145,5.051231861114502
2,23.0,4.555562496185303,4.553202152252197,4.551224708557129,4.550045013427734,4.550460338592529,4.551649570465088,4.553215503692627,4.557923316955566,4.561462879180908,4.5634636878967285,4.56408166885376,4.565431118011475,4.567231178283691,4.581881046295166,4.59187126159668,4.601094722747803,4.60861349105835,4.6160454750061035,4.6228346824646,4.625784397125244,4.6295976638793945,4.634182453155518
3,25.0,4.9520111083984375,4.959216594696045,4.966330528259277,4.9732537269592285,4.980197429656982,4.986740589141846,4.989112377166748,4.989360332489014,4.988531589508057,4.985744953155518,4.983456134796143,4.98269510269165,4.981912136077881,4.981600284576416,5.065956115722656,5.065199375152588,5.066694259643555,5.067537784576416,5.068493366241455,5.07080602645874,5.072277069091797,5.072752952575684
4,34.0,5.278812885284424,5.279731273651123,5.280300617218018,5.280390739440918,5.279162406921387,5.27816915512085,5.277302265167236,5.27616548538208,5.27547025680542,5.275314807891846,5.275282382965088,5.2751054763793945,5.274986743927002,5.2749552726745605,5.27496862411499,5.275005340576172,5.27503776550293,5.275218486785889,5.275262832641602,5.275537490844727,5.275650501251221,5.275029182434082
5,39.0,4.188905239105225,4.842322826385498,4.839569091796875,4.83830451965332,4.8381123542785645,4.840726375579834,4.842249393463135,4.845286846160889,4.846173286437988,4.846301555633545,4.847367286682129,4.8487019538879395,4.85106086730957,4.223886489868164,4.228341579437256,4.232003688812256,4.237814903259277,4.253675937652588,4.272467613220215,4.283960342407227,4.297189235687256,4.31132698059082
6,43.0,5.2402024269104,5.255670070648193,5.273653984069824,5.28119421005249,5.298960208892822,5.832057952880859,5.826084136962891,5.816215515136719,5.804849147796631,5.793180465698242,5.7775139808654785,5.760316848754883,5.7429986000061035,5.731259822845459,5.724557876586914,5.72510290145874,5.724839687347412,5.202615261077881,5.223850250244141,5.257657051086426,5.286426067352295,5.306155681610107
7,46.0,5.630777359008789,5.548881530761719,5.447531223297119,5.333763122558594,5.212406158447266,5.164930820465088,5.117063045501709,5.067631244659424,5.01950216293335,5.046840190887451,5.064671039581299,5.092229843139648,4.544395923614502,4.571204662322998,4.60671329498291,4.6067423820495605,4.580924987792969,4.559386730194092,4.538146495819092,4.518216133117676,4.486056804656982,4.437950611114502
8,51.0,3.862008810043335,3.8623228073120117,3.859278917312622,3.859009027481079,3.861196279525757,3.86071515083313,3.8667361736297607,3.864640951156616,3.8580739498138428,3.8498594760894775,3.84466552734375,3.8453867435455322,3.8548097610473633,3.8555192947387695,3.856370210647583,3.857503890991211,3.855231523513794,3.8550503253936768,3.851865768432617,3.856480598449707,3.8564646244049072,3.8607828617095947
9,57.0,4.422113418579102,4.425069332122803,4.427828788757324,4.43094539642334,4.434372425079346,4.437814712524414,4.439396381378174,4.441246509552002,4.442610263824463,4.443572998046875,4.4438557624816895,4.445013046264648,4.446107864379883,4.447805881500244,4.450804233551025,4.453901767730713,4.456186771392822,4.458810329437256,4.462734699249268,4.467617511749268,4.473465442657471,4.478339195251465
10,71.0,4.918619155883789,4.924284934997559,4.930587291717529,4.938802242279053,4.944370746612549,4.947230815887451,4.927701950073242,4.992899417877197,5.0662841796875,5.121516704559326,5.16680383682251,5.204102993011475,5.236485958099365,5.263858318328857,5.286651611328125,5.305400848388672,5.320863246917725,5.3335418701171875,5.358100414276123,5.366161346435547,5.364723205566406,5.364081859588623
11,72.0,,,,,,,,,,,,,,,,,,,,,,
