,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
10,32.0,0.04933333,0.055333328,0.058166668,0.06516667,0.07666666,0.07633334,0.0675,0.07333334,0.07833333,0.08433333,0.08766667,0.08216668,0.080166675,0.072333336,0.066,0.060333326,0.05133333,0.051333327,0.053999998,0.05133333,0.049999997,0.050666668,0.05533333,0.055499997,0.05533333,0.055333328,0.055666666,0.050166667,0.045499995,0.039333332,0.03983333,0.041666664,0.039166667,0.0325
11,33.0,0.018833332,0.0185,0.018499998,0.018833332,0.020333331,0.023499997,0.027666664,0.025166666,0.024666663,0.024666663,0.029166667,0.029999997,0.03133333,0.033999998,0.036,0.056333337,0.071166664,0.082666665,0.09150001,0.09250001,0.091333345,0.090500005,0.08583334,0.08466668,0.09349999,0.09266666,0.090500005,0.069333345,0.052499995,0.037666667,0.022499999,0.021666666,0.021833332,0.022166668
12,35.0,0.013333332,0.012999998,0.0129999975,0.013166664,0.013166664,0.013166664,0.0129999975,0.011166664,0.010999998,0.010499998,0.010333331,0.010333331,0.010333331,0.010333331,0.010333331,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010333331,0.010833331,0.010666665,0.010666665,0.010666665,0.010666665,0.010666665,0.010666665,0.010999997,0.010999998,0.010999997,0.010999998,0.010833331,0.010333331
13,4.0,0.054166667,0.06333334,0.0635,0.0705,0.072166674,0.06833335,0.06683333,0.07766667,0.082666665,0.08866667,0.08833333,0.088500015,0.07783334,0.06949999,0.06900001,0.06433333,0.073,0.07416667,0.07416667,0.07599999,0.08066667,0.08033333,0.07266667,0.069000006,0.08333333,0.08516668,0.09,0.0915,0.08033334,0.07833334,0.07733333,0.068333335,0.059333332,0.051833335
14,42.0,0.047666665,0.0455,0.043166663,0.033999994,0.0345,0.04716666,0.04566666,0.036499996,0.03633333,0.036499996,0.036499996,0.036499996,0.036,0.035833333,0.035833325,0.035999995,0.036833327,0.02233333,0.021166665,0.021166665,0.021166665,0.027,0.0275,0.027499998,0.0275,0.027666666,0.027666667,0.0275,0.022333331,0.017166667,0.017166667,0.017166665,0.017166667,0.014333334
15,45.0,0.045833334,0.04583333,0.046333328,0.05116666,0.05083333,0.049999997,0.049333334,0.04933333,0.04933333,0.043999996,0.03883333,0.035499997,0.028166665,0.025999999,0.024333334,0.019666664,0.017166667,0.016833331,0.0175,0.01783333,0.018333333,0.018833332,0.019499997,0.019833332,0.02033333,0.020666663,0.020499999,0.017833332,0.017833332,0.019499999,0.023166664,0.02433333,0.024166664,0.023499997
16,47.0,0.115666665,0.10516667,0.1,0.080666676,0.08966666,0.092833325,0.09933333,0.09583334,0.09683334,0.09666667,0.09566667,0.076000005,0.076,0.08216667,0.08433333,0.097,0.08483333,0.07933334,0.08416666,0.0825,0.080166675,0.09,0.09550001,0.10300001,0.10516667,0.11616668,0.11383333,0.10166667,0.09383333,0.09266666,0.077,0.08000001,0.08066667,0.06316666
17,48.0,0.037166663,0.033666663,0.037,0.03783333,0.037833333,0.037333332,0.033,0.036499996,0.036666665,0.041666664,0.043166663,0.04683333,0.042666666,0.0435,0.044666663,0.041833334,0.04233334,0.042999998,0.04316667,0.0415,0.038333334,0.0375,0.036166668,0.031499997,0.03316666,0.030666666,0.026666665,0.026333332,0.026666665,0.026499998,0.031999998,0.038999997,0.037833333,0.030833332
18,49.0,0.02883333,0.028499998,0.028499998,0.028666666,0.026499998,0.027999999,0.025833333,0.023333332,0.022999998,0.023166664,0.024666663,0.023666663,0.023166664,0.023999996,0.023333332,0.022666665,0.021499999,0.018666664,0.018166665,0.018833332,0.018833332,0.018166665,0.016499998,0.016999997,0.01733333,0.016833331,0.017666664,0.017333332,0.01783333,0.018833332,0.018333333,0.017833332,0.017333332,0.016999997
19,54.0,0.017166665,0.017833332,0.019166665,0.019166665,0.018666664,0.018666664,0.019833332,0.0205,0.020499999,0.020166665,0.018333334,0.019166667,0.018833332,0.02033333,0.019666664,0.019666666,0.019666666,0.019499999,0.018166665,0.0175,0.0175,0.018666664,0.01733333,0.014833331,0.014166665,0.011999998,0.011166665,0.0113333315,0.011499999,0.011499999,0.012499999,0.013166664,0.013166665,0.011999998
20,55.0,0.046666667,0.048166666,0.04633333,0.042666666,0.040666662,0.034166668,0.032,0.030166665,0.029333333,0.021,0.020000001,0.018833332,0.018666664,0.020666664,0.019999998,0.020166663,0.017833332,0.017833332,0.018333333,0.020666664,0.023666663,0.025999997,0.026333332,0.026333332,0.025833333,0.021333333,0.020333333,0.02,0.020666664,0.021499999,0.021,0.018499998,0.015499999,0.013166666
21,6.0,0.052999996,0.050499998,0.05116666,0.0515,0.051499996,0.050499998,0.051,0.045499995,0.027499998,0.022333331,0.022666665,0.025166664,0.028833332,0.033,0.032666665,0.03633333,0.035333328,0.038833328,0.040999994,0.044499997,0.04533333,0.047999997,0.048833333,0.047333337,0.044666667,0.041166667,0.0415,0.042666662,0.040499996,0.037499998,0.036833327,0.033666663,0.033,0.030999998
22,66.0,0.034999993,0.034999993,0.035499997,0.035166666,0.036,0.036666665,0.036499996,0.03533333,0.027999997,0.026833331,0.024999997,0.025333332,0.025666663,0.026499996,0.02733333,0.029499996,0.031999998,0.03133333,0.030166663,0.029666664,0.029666664,0.029499998,0.02883333,0.028166663,0.028166663,0.027666664,0.02733333,0.025333328,0.021999994,0.02033333,0.019999998,0.019666664,0.01933333,0.019166665
23,69.0,0.023666663,0.022333331,0.02483333,0.023999996,0.03,0.029666664,0.032666665,0.033,0.0335,0.033999998,0.03483333,0.037166666,0.039499994,0.037833333,0.035499997,0.0355,0.029333333,0.02833333,0.025333334,0.024166664,0.023333332,0.022499999,0.02183333,0.02183333,0.01983333,0.019499999,0.019166665,0.018833332,0.018666664,0.017833332,0.01733333,0.017333332,0.018,0.018166665
24,7.0,0.048333332,0.050333332,0.05133333,0.0515,0.056333326,0.053999998,0.052666664,0.05433333,0.05266666,0.045333333,0.046333328,0.044999998,0.0425,0.041166663,0.041,0.04316666,0.03733333,0.036499996,0.037333332,0.032999996,0.02883333,0.028999995,0.027999999,0.026833331,0.025499998,0.02483333,0.024666665,0.022333331,0.021,0.020333331,0.020666663,0.021666666,0.021166664,0.018999998
25,8.0,0.06383333,0.059999995,0.062499996,0.07616666,0.08133333,0.08983334,0.08933333,0.090500005,0.08650002,0.08366667,0.07533334,0.068666674,0.07516667,0.089,0.091500014,0.077000014,0.07116668,0.06499999,0.057166662,0.052333333,0.05183333,0.047166664,0.0525,0.059166662,0.058166664,0.04433333,0.042666662,0.043666665,0.043666665,0.037833333,0.035166666,0.0355,0.037666664,0.039166667
