,0,1,2,3,4,5,6
0,10.0,25.73037043693998,14.551298832252815,14.899294803158599,20.17424990549118,9.95357623021187,9.116856218014378
1,12.0,5.481999230325534,3.5705090824795263,0.9263194627406237,1.680046837657389,15.161837289272023,14.808725968529231
2,15.0,5.49560776860951,9.644363403947864,8.24407277743364,7.774489603601295,4.3471310022301095,3.279064987257985
3,16.0,0.9693277747894531,1.0720961866590206,0.8846727841863389,0.7367569335257993,1.1583566997400045,1.1708282806836818
4,18.0,7.202492812922644,7.145011194298308,6.642534484611048,6.9087440578100665,9.700693932707736,7.3037935650226435
5,22.0,3.3653951893422507,0.7154055378812553,1.0316817576435136,0.9536947748633788,0.5139086499952978,0.4560181017431528
6,26.0,11.275327690834242,7.461174027007028,3.2779375219997644,4.984816075886916,4.29901349106123,2.616548516519673
7,27.0,9.891343041001953,8.065378680673422,2.011017740969801,2.1866726982875098,4.461283313280547,7.487845615656778
8,29.0,36.22602139624483,33.56641669495265,21.92512901369792,27.328989651957226,47.27484081530491,30.535233789049414
9,31.0,14.296697573049144,12.015175826268877,14.552503750413985,16.67271750837039,15.428207491988758,8.724311758174716
10,32.0,21.555461493155747,18.061511023349837,18.87051290631238,12.123843939027102,21.07621190407037,15.095267608264763
11,33.0,34.671276575272984,43.38789079226899,34.95342306377778,29.00294302485858,41.41173364602802,70.95589247253162
12,35.0,15.75177509338466,14.78334251034444,17.893087496772083,14.266546555921655,28.147857211039067,13.465779613533009
13,4.0,10.152636833098597,6.588084527005986,6.453583232451599,3.932141078887441,3.7344836331866276,2.861829629824391
14,42.0,12.508864068713399,11.910529039874554,5.986710768516428,11.396216666468705,7.858736128720939,4.266113643990231
15,45.0,3.43052045105274,2.6787378394720185,1.178763773284059,1.6136410987171377,1.95813607425862,1.3294022237316823
16,47.0,13.87708888406755,31.26761438834423,17.57294119509337,43.35784353459605,21.750656908329823,18.923641088417178
17,48.0,26.05460777923136,27.574434810792145,19.554793607487845,13.292259797086968,8.86075290397182,4.403878079483339
18,49.0,11.104889756910726,13.6408696822967,9.671195722860809,7.086119728193702,4.277136109879728,3.282328226355952
19,54.0,39.25097636111771,19.20774140458539,37.43439655518444,29.80569787143574,18.046250351276463,19.8145578507183
20,55.0,31.038643987241674,13.983962934106508,10.044435050064095,4.405113980131437,4.845943230724116,6.278578395429742
21,6.0,3.7778660992356103,3.557497856570341,1.083894229767585,2.1668064995367167,2.399637470301408,3.025029983420723
22,66.0,20.148504458557987,18.402544012608022,5.683119031679261,7.745727293847095,18.383852565805977,14.769491553150656
23,69.0,9.05699127167833,4.528971580326481,6.410438671931358,8.180412156948535,3.297659283938698,4.432406739374214
24,7.0,1.117101328037107,1.7008609923741684,0.9877267525848847,1.0282513987572737,1.2525091444437328,0.8536510269925399
25,8.0,1.6213289139571754,1.8276218504916606,1.090892037029597,0.27576413339747413,0.5503516343878723,0.2517642698851478
