,0,1,2,3,4,5,6
0,14.0,0.5499696331306678,-0.07500689606297979,-0.19962116007733585,-0.20029882899079152,1.7298989842952452,0.6310767786557248
1,21.0,0.024308986121183998,-0.9688756009581087,0.38491626922354066,-0.4089310510093635,-0.09410736534648405,-0.2757782183267457
2,23.0,0.46344922925945375,-0.7761329363748556,0.087506281076742,-0.19921395048047857,0.3585955398559535,-0.18263275244762078
3,25.0,-0.7909181018436745,-0.3446643737161376,0.10328002500325055,0.03512043364976984,-0.012232974667818287,0.022212803891396446
4,34.0,0.522562190615322,-0.15775656727841095,0.5015539134750774,0.09501722000184426,-0.19989573717695508,-0.6182469704753196
5,39.0,-0.03951644039194197,0.06038370815279504,-0.16305690388442343,-1.1505278541014108,-0.2779768207954756,-2.7163056923871274
6,43.0,-0.30729571340596906,-0.37542923677457635,0.06736251246682606,-0.17594479789441736,-0.4141885423001123,1.2962301678254589
7,46.0,1.6451882065582444,0.008676131886152315,-0.5192818539002536,0.031868912275071354,-0.21496712814875144,-0.35861047409702185
8,51.0,-0.3846433217439145,-0.21255717028133103,-0.11342310721066388,0.08285583183557621,-0.8489314587162324,-0.15989117545258202
9,57.0,0.4761134500931142,-0.6378120800999894,-1.0220750196516868,-0.46160886610262364,-0.025921347505505878,-0.08066309888696992
10,71.0,-0.9529944908070135,-0.11026408844069796,0.24664489267911838,0.1409366996777152,0.03498208147820176,-0.029949907648219684
11,72.0,1.3870035268682657,-0.06554522146533681,0.33458920577373136,0.01054975474709801,-0.27076969044744764,-0.5973197994719815
12,77.0,1.0572701885594782,-0.050150177180607436,0.954642909925291,-0.21281008350149083,0.48257020074653123,0.036007916680946425
13,78.0,-0.4861864976409599,-1.6787952368772279,-2.011155048801765,-0.9107574679331759,0.25305647136750614,0.020396369410730673
14,79.0,-0.1274041279465186,-0.7290611462086606,2.166424286323403,1.2399640123223912,0.04524204215791558,-0.36289994624445715
15,80.0,-0.23391986731193803,-1.160229140482073,-0.9019476224910813,-0.9612489643915519,-0.45209552610022247,-0.48352882875264874
16,82.0,0.8357219667501773,-0.7022386622020936,-0.502565666843824,1.0300442396841079,-0.18490230042242733,3.603438562816686
17,83.0,1.823072644046602,1.9187584406694973,2.6906346843412,0.505178652210933,0.2945472859271548,0.1622852648610051
18,84.0,-1.2359959319191494,0.05939967398445486,0.09309502739121155,-0.30892119495348014,-0.5989074258058165,-0.6403495755442709
19,85.0,-0.9104157064609251,-0.2612440874552545,-0.24434796829564218,0.18760813990389053,-0.08698169839988641,-0.08382599129174689
20,87.0,0.40059017752374326,-0.6710028039427828,-0.17892904208017038,0.0718787844296591,-0.22339140678652103,-0.07420343132666932
21,88.0,-0.2704690234308054,-0.42559124353357913,-0.36621000473227294,-0.40776006483856175,-0.9239679900284713,-0.11220671926259278
22,89.0,0.2165031534789987,-0.11598560911979118,-1.7773371831593963,-0.0063268560267065585,0.015612989392610539,0.004895730700178302
23,91.0,-0.3813607151161495,0.42347572633434405,-0.07531597902962561,-0.46947732383996393,0.03366206755442782,-0.14027286354142934
24,92.0,0.2141588369593339,-0.12774954834892244,-0.30255847865032653,2.102333666238654,1.6657309479119309,0.765621053758905
25,93.0,1.862703670976594,-0.8008265744069686,-0.41912494053863275,-0.5877337833526945,-0.7157177605278614,-0.49436101723893766
