,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,10.0,0.012666664,0.010333331,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010172413
1,12.0,0.01733333,0.018333333,0.01983333,0.019999998,0.019499997,0.019666664,0.01983333,0.019999998,0.019999998,0.01983333,0.020166665,0.020333331,0.020499997,0.01983333,0.018333333,0.017666664,0.017833332,0.017166667,0.018833334,0.027166666,0.029666662,0.031666666,0.031666663,0.032166664,0.031666663,0.031666663,0.032413792
2,15.0,0.014833331,0.014333332,0.013833332,0.013666665,0.013833332,0.013666665,0.014499998,0.014833331,0.015166665,0.014999999,0.014666664,0.014499999,0.014833331,0.014666664,0.014499998,0.014666664,0.014499998,0.014833331,0.014833331,0.014333332,0.014833331,0.014999998,0.01533333,0.015499998,0.015,0.014499998,0.014827585
3,16.0,0.014333332,0.0134999985,0.010666665,0.010833331,0.011166664,0.011166664,0.011166665,0.011333331,0.0113333315,0.011166664,0.011166666,0.010999998,0.010999997,0.010999997,0.011166665,0.010999998,0.010833331,0.010833332,0.010666665,0.010499998,0.010499998,0.010499998,0.010333331,0.010666665,0.010666665,0.010833331,0.010862066
4,18.0,0.033666667,0.034333333,0.034166668,0.034333333,0.033999998,0.0335,0.03333333,0.033333335,0.031166665,0.022666665,0.018833332,0.012166665,0.0113333315,0.010666665,0.010833331,0.012999999,0.015,0.014999999,0.014999999,0.014999999,0.014999999,0.014999999,0.014999998,0.014833331,0.014666664,0.015666666,0.016206894
5,22.0,0.011999998,0.011999997,0.011666666,0.011666666,0.011666666,0.011666665,0.011666665,0.011666665,0.011666666,0.011666665,0.010333331,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010166665,0.010333331,0.010344826
6,26.0,0.009999999,0.009999999,0.009999999,0.009833332,0.009833332,0.009833332,0.009833332,0.009833332,0.009833332,0.009833332,0.009833332,0.009833332,0.009833332,0.009833332,0.009833332,0.009999999,0.010999998,0.011666666,0.011666666,0.011666666,0.011833332,0.011833332,0.011833332,0.011833332,0.011833332,0.011833332,0.01189655
7,27.0,0.0113333315,0.010833332,0.010833331,0.010666665,0.010666666,0.010666665,0.010166665,0.009833332,0.009833332,0.009833332,0.0115,0.011499999,0.011499999,0.011499999,0.011499999,0.011666666,0.011666666,0.011666666,0.011666666,0.011666666,0.011666666,0.011666666,0.009999999,0.009999999,0.009999999,0.009999999,0.009827585
8,29.0,0.026499998,0.021833332,0.02183333,0.022166666,0.022166666,0.012999998,0.012333331,0.0129999975,0.012999998,0.0129999975,0.012999998,0.012999998,0.013166665,0.0134999985,0.013666664,0.013333332,0.013833332,0.013166665,0.012833331,0.012166665,0.011833332,0.011833332,0.013166666,0.013833332,0.013833332,0.0134999985,0.015344827
9,31.0,0.018166665,0.017666666,0.017666666,0.015333331,0.015333333,0.013833332,0.013833332,0.013666665,0.011666666,0.010833332,0.0113333315,0.011666666,0.011666666,0.011666666,0.013666665,0.014666665,0.014666664,0.014666664,0.014666664,0.014666664,0.014666664,0.014666664,0.013333332,0.0129999975,0.012999998,0.013333332,0.01137931
10,32.0,0.013166664,0.013333331,0.013333331,0.012333332,0.011166665,0.010166665,0.011166665,0.011333332,0.011499999,0.011666665,0.011666666,0.011833332,0.011833332,0.011666666,0.011999997,0.012666664,0.0129999975,0.014166665,0.014499998,0.014499998,0.014499998,0.014666665,0.014833332,0.014999998,0.0151666645,0.015499999,0.015689654
11,33.0,0.010666666,0.010666665,0.010666665,0.010666665,0.010666665,0.010666665,0.010666665,0.010166665,0.009999999,0.011166665,0.011166665,0.011166665,0.011166665,0.011166666,0.011166665,0.011166665,0.011166665,0.011166665,0.011166665,0.011166665,0.0113333315,0.010166665,0.015999999,0.018499998,0.018499998,0.018666664,0.022413792
12,35.0,0.010499998,0.009999999,0.009999999,0.010166665,0.010333331,0.010333331,0.010333331,0.010333331,0.010333331,0.010333331,0.010333331,0.010333331,0.010333331,0.010333331,0.010333331,0.010166665,0.009999999,0.009999999,0.010833331,0.010999998,0.010999998,0.010999998,0.010999998,0.010999998,0.010999998,0.011166665,0.011206894
13,4.0,0.011666666,0.011499999,0.011333332,0.011333332,0.011333332,0.0113333315,0.011166665,0.010833331,0.010833331,0.010666665,0.010666665,0.010666665,0.010666665,0.010833331,0.010666665,0.010666666,0.010499998,0.010499998,0.010499998,0.010666665,0.010833331,0.010999997,0.0113333315,0.011333332,0.011166666,0.010999999,0.011206896
