,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
13,4.0,-37.883335,-38.0,-38.1,-38.033333,-38.066666,-37.966667,-37.883335,-37.883335,-37.75,-37.683334,-37.75,-37.783333,-37.766666,-37.65,-37.55,-37.516666,-37.5,-37.583332,-37.566666,-37.533333,-37.516666,-37.403507
14,42.0,-13.033334,-13.033334,-12.95,-12.866667,-12.783334,-12.7,-12.616667,-12.533334,-12.45,-12.366667,-12.283334,-12.2,-12.116667,-12.033334,-12.033334,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0
15,45.0,-7.8,-7.383333,-7.1666665,-6.766667,-7.45,-9.15,-9.55,-10.7,-10.9,-10.916667,-11.266666,-11.583333,-11.583333,-11.766666,-11.816667,-12.783334,-12.416667,-12.15,-12.55,-12.8,-13.733334,-14.526316
16,47.0,8.016666,11.383333,13.866667,13.966666,13.466666,11.166667,8.466666,5.5,2.45,-0.85,-4.116667,-7.366667,-10.433333,-13.75,-16.283333,-16.583334,-16.783333,-15.433333,-13.133333,-10.75,-8.183333,-6.5438595
17,48.0,-14.983334,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-14.95,-14.916667,-14.916667,-14.916667,-14.916667,-14.916667,-14.916667,-14.894737
18,49.0,-23.383333,-23.1,-22.766666,-22.516666,-22.216667,-22.0,-21.716667,-21.383333,-21.05,-20.7,-20.533333,-20.216667,-19.966667,-19.75,-19.566668,-19.25,-18.983334,-18.666666,-18.383333,-18.183332,-18.05,-18.052631
19,54.0,12.616667,12.95,13.216666,13.4,13.566667,13.566667,13.583333,13.55,13.666667,13.866667,14.216666,14.266666,14.316667,14.183333,13.95,13.716666,13.483334,13.266666,13.0,12.433333,11.766666,11.368421
20,55.0,-23.233334,-22.95,-22.65,-22.433332,-22.316668,-22.066668,-21.983334,-21.833334,-21.75,-21.583334,-21.466667,-21.283333,-21.05,-20.833334,-20.683332,-20.583334,-20.383333,-20.283333,-20.133333,-20.066668,-20.0,-19.947369
21,6.0,-31.266666,-31.2,-31.033333,-30.95,-30.683332,-30.416666,-30.566668,-30.733334,-30.9,-31.066668,-31.183332,-31.216667,-31.216667,-31.216667,-31.216667,-31.216667,-31.216667,-31.166666,-31.166666,-31.166666,-31.166666,-31.017544
22,66.0,-53.083332,-53.0,-53.0,-53.0,-53.0,-52.966667,-52.95,-52.933334,-52.933334,-52.933334,-52.966667,-52.983334,-52.933334,-53.05,-53.05,-53.033333,-53.033333,-53.033333,-53.033333,-53.033333,-53.033333,-53.035088
23,69.0,-10.966666,-8.966666,-9.366667,-9.366667,-9.366667,-9.366667,-8.933333,-8.916667,-7.9166665,-7.9333334,-8.5,-5.85,-5.383333,-7.5833335,-8.15,-8.316667,-7.0833335,-7.25,-7.25,-7.2833333,-8.683333,-8.578947
24,7.0,-27.883333,-27.433332,-27.316668,-27.7,-28.016666,-27.933332,-27.516666,-27.266666,-27.033333,-26.9,-27.05,-27.65,-27.616667,-27.433332,-27.233334,-27.166666,-27.083334,-27.383333,-27.916666,-27.65,-27.866667,-28.14035
25,8.0,-18.183332,-16.766666,-15.416667,-14.133333,-12.883333,-11.933333,-11.483334,-11.616667,-11.8,-11.983334,-12.183333,-12.483334,-12.85,-13.05,-13.233334,-13.3,-13.15,-12.633333,-12.1,-11.6,-11.0,-10.736842
