,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,10.0,4450.608132976725,4935.4065079617285,5222.42099939443,5191.98523480372,5075.36207101814,4904.665350649848,4936.570138968347,5069.424928870551,5111.177956674483,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12.0,348.30105123538266,368.51992484228697,331.59594410701766,301.8325668893112,304.13878267246804,326.7781839481884,325.9611866374061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15.0,2053.445299926812,2231.0325777018766,2248.3525262342305,2267.448608787627,2541.092281254692,2485.010914874333,2194.800832310656,2165.89500735513,2120.3728793066552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16.0,7146.9769488997745,7547.214777756043,7164.662312000656,6531.100529480533,6021.322914426752,5881.996004013357,6020.046486581356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,18.0,1827.0696244944688,1815.6617023114013,1727.8097974065174,1818.3402640122483,1935.2437672551166,1713.0425866466692,1471.8307778583392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,22.0,6474.86894467124,6403.1560582763595,6515.879471405518,6664.230526336109,6564.401388070298,6011.845895416538,5430.262621425091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,26.0,9102.491763484617,9281.315007940993,8839.361494777215,8821.749195973098,8826.259528901814,8283.838341896737,7820.386165784022,6410.01865888298,5741.896207046078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,27.0,10307.280378928956,10580.250709053602,10177.479775634374,10378.241646028984,10719.991812265444,10420.059725313407,9687.635003819416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,29.0,790.4029700852279,323.89223960115345,351.870252323859,357.22127461853273,398.62612720343907,412.63056379340753,379.6813851126646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,31.0,3482.833375255638,3425.681528424714,3421.8593495703544,3368.965693154347,3312.570321098101,3082.600906598742,2876.5102671157265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,32.0,1911.1975607827465,2236.0476033890272,2324.2908604145805,2312.0408327041755,2028.1666691989149,1959.4838858731418,2134.9198606788764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,33.0,3644.678861240084,3722.41871056604,3910.350028201719,3965.2635833768377,4071.3865826549754,3061.3774862275013,2403.867053333046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,35.0,5774.422528511696,6044.183946450557,6149.851944817747,6109.285645133637,6283.7926184320995,6032.48186090109,5928.08446661579,5846.6421642821415,5749.892118327865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4.0,823.6125623453128,828.3355270486616,853.4029696872537,856.4882484036151,848.3743088454659,868.4027920869892,834.4122188064702,788.967159838977,795.3695680522746,784.211294743768,789.8814205480035,809.8282253689905,810.3767675957685,819.2451547526817,849.1942623141341,850.0238562004796,802.42958139089,788.0139330705744,810.6057203105438,820.2162119944597,814.1745523890406,810.2166693483383,814.5475991733422,818.8198868165351,825.474681406103,826.3908694262652,814.7652933466777,820.6732136802709,808.7258268854255,771.5073012477718,779.4357369622394,834.8199457147208,870.7437335682332,879.5487471390971,889.9971528413861,900.935963411141,845.8362935333073
14,42.0,6654.767028639402,6650.916654228363,6906.129160970933,7092.254380990655,6950.738672775501,6665.33794916732,6480.574808268488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,45.0,8139.8101256445925,8663.542135794698,8565.596012113425,8999.044499002699,9093.682141228515,9923.095443314578,9508.901813292952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,47.0,4461.429861193081,5178.94546672451,5275.736264722398,4778.256841291981,4850.12013298217,5462.843461807003,5533.575990065802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,48.0,3388.9336517303936,3552.765757788698,3343.084432147336,3326.2476360264113,3195.693111091089,3234.867360853344,3291.48142498675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,49.0,6646.218619178735,6316.389174537787,6446.388860743377,6598.377713646783,6591.769947096565,6557.188093123674,6885.64091091438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,54.0,8147.281867979321,8447.387330029678,8349.186076312591,8093.062122527382,7917.8647755156535,7854.306831080269,8054.0968493216105,8013.3677020942205,7853.223499279164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,55.0,2586.419527751603,2581.0724362020073,2558.8941499990588,2418.7957426397434,2175.8700604991527,2348.31831016213,2408.057443340032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,6.0,2993.2972656106062,3274.783707436616,2954.9401683159954,2477.820247825874,2650.964354692496,2531.368389056096,2486.351923878473,2758.076210854786,2874.2843975613046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,66.0,8013.440364661209,8623.52017254433,8672.599658412695,8775.2687893114,8848.813864034566,8006.064576792689,7107.419971401892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,69.0,5988.480367780066,6260.128431672901,5688.863263338647,5480.62861894579,5412.951990471005,5214.841823600509,5103.75244397015,5032.756355043457,5192.739102774571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,7.0,8532.644828367105,9783.264262475463,10097.656085825158,10298.428324589435,10198.563881791877,10273.614800342619,9644.47927785172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,8.0,6354.080038361131,6304.13706077397,6337.4381149436385,6479.139283220132,6579.2039591885505,6400.773073282123,6549.322901267922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
