,0,1,2,3,4,5
0,14.0,21.363363649707836,21.306800546343716,21.207660010139474,21.110841210005667,21.058006639258952
1,21.0,19.6101290306631,19.831054987678677,20.05500068183227,20.29728470086506,20.594586663143627
2,23.0,42.61356445373064,42.522497138464075,42.42940228211671,42.38316791686372,42.352578513626966
3,25.0,24.508902043968273,24.412871303300566,24.323490907224915,24.225243057815366,24.18361888825866
4,34.0,5.046256613973663,4.399800425378922,3.732109202087479,3.1042397326759503,2.6991047806699378
5,39.0,27.460525626968607,27.523971618925803,27.51507131812873,27.53115129963894,27.59690651279298
6,43.0,34.07940409778864,34.09328184265833,34.171428499300525,34.22101703034174,34.25610465254152
7,46.0,36.87843415199793,36.9467501934195,37.04995334902853,37.164714628716304,37.222444546435895
8,51.0,23.250862270551796,23.23490954010381,23.235259166593245,23.25075098196173,23.263012307363706
9,57.0,22.011352220346073,22.007514802534338,22.010263866512346,22.010363550950004,22.006218981866656
10,71.0,12.472502975402936,12.388035707266928,12.327424817915958,12.227833219419752,12.159647252003117
11,72.0,7.570025320741445,7.679696757066818,7.782351047958439,7.858434024835662,7.900844433140222
12,77.0,34.66434790472473,34.61462720815071,34.595604121065264,34.60457020480872,34.541520174217375
13,78.0,13.719200591198959,13.804799857504797,13.894632850292908,13.904543846850455,13.928346120218642
14,79.0,25.04222290898811,24.960942318026238,24.879276511190195,24.830897185285483,24.801628017611847
15,80.0,20.230385446828667,20.305809014285128,20.3748377189656,20.470341736622938,20.56570259124737
16,82.0,9.649485528503739,9.688643208397588,9.763859639581469,9.777249459154191,9.78109754915396
17,83.0,19.077664577920594,19.059354979692035,19.075267033971162,19.082542260168637,19.101387012434223
18,84.0,20.349903372337646,20.35041808801981,20.359259190939344,20.38638623352056,20.39690185958451
19,85.0,42.661218896805536,42.62319291000921,42.547355651955336,42.47792515454491,42.508120470059005
20,87.0,23.05580181634672,23.096369103205415,23.144252927567184,23.183700682159078,23.218796619859962
21,88.0,28.818967874085185,28.89318955647195,29.00189843891347,29.1014481052041,29.17758686478333
22,89.0,38.731525104827206,38.734323353244505,38.73916362608711,38.746518382949056,38.74784034006135
23,91.0,41.59162869636704,41.4347032088079,41.357926382980644,41.27583251308707,41.25471710473738
24,92.0,5.395228948607748,5.369194390540719,5.31969633552638,5.2706737853219074,5.213094411746445
25,93.0,9.783804846727925,9.764759054106637,9.743678370536538,9.724427844274345,9.720531444780006
