,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224
0,14.0,14.944043,5.603418,14.111425,92.77344,131.5918,75.74463,179.88464,-37.34253,14.944043,5.603418,14.111425,92.77344,131.5918,75.74463,179.88464,-37.34253,14.944043,5.603418,14.111425,92.77344,131.5918,75.74463,179.88464,-37.34253,14.944043,5.603418,14.111425,92.77344,131.5918,75.74463,179.88464,-37.34253,14.944043,5.603418,14.111425,92.77344,77.39258,45.410156,156.50024,-48.68042,14.944043,5.603418,14.111425,92.77344,77.39258,45.410156,156.50024,-48.68042,14.944043,5.603418,14.111425,92.77344,77.39258,45.410156,156.50024,-48.68042,14.944043,5.603418,14.111425,92.77344,77.39258,45.410156,156.50024,-48.68042,14.944043,5.603418,14.910547,253.1128,156.49414,87.40234,155.12146,-37.93579,13.341016,5.603418,14.910547,253.1128,156.49414,87.40234,52.53662,-37.93579,13.341016,5.603418,14.910547,253.1128,156.49414,87.40234,52.53662,-37.93579,13.341016,5.35459,14.910547,253.1128,156.49414,87.40234,52.366333,-37.93579,13.341016,5.35459,14.910547,253.1128,156.49414,87.40234,52.366333,-37.93579,13.341016,4.7708006,14.910547,253.1128,156.49414,87.40234,52.366333,-37.93579,13.341016,4.7708006,14.910547,253.1128,156.49414,87.40234,52.366333,-37.93579,13.341016,4.7708006,14.910547,253.1128,156.49414,87.40234,52.366333,-37.93579,12.120801,4.7708006,14.910547,253.1128,156.49414,87.40234,52.366333,-37.93579,12.120801,4.6463866,14.910547,253.1128,156.49414,87.40234,43.044434,-37.93579,12.120801,4.6463866,14.910547,253.1128,156.49414,87.40234,29.124756,-37.93579,12.120801,4.6463866,14.910547,253.1128,156.49414,87.40234,28.712769,-37.93579,11.398242,1.746582,7.7328124,75.74463,17.822266,15.808105,-2.8179932,-43.813477,11.398242,1.746582,7.7328124,75.74463,17.822266,15.808105,-2.8179932,-43.813477,11.398242,1.746582,7.7328124,75.74463,17.822266,15.808105,-2.8179932,-43.813477,31.615528,2.9524415,7.7328124,75.74463,162.8418,31.37207,174.46289,-43.813477,31.615528,3.244336,7.7328124,47.180176,162.8418,38.757324,179.8352,-43.813477,31.615528,4.588965,7.7328124,47.180176,162.8418,38.757324,179.8352,-43.813477,31.615528,4.588965,7.7328124,54.07715,162.8418,38.757324,179.8352,-43.813477,31.615528106689453,4.588964939117432,7.732812404632568,54.0771484375,162.841796875,39.794921875,179.835205078125,-43.8134765625
1,21.0,9.943555,5.2828126,0.9953125,20.507812,18.981934,17.51709,103.656006,-60.254517,9.943555,5.2828126,0.9953125,20.507812,18.981934,17.51709,103.656006,-60.254517,10.082324,5.2828126,1.9236329,49.865723,18.981934,17.63916,103.656006,-60.254517,10.082324,5.2828126,1.9236329,49.865723,18.981934,17.63916,103.656006,-60.254517,10.082324,5.2828126,1.9236329,49.865723,18.981934,17.63916,103.656006,-60.254517,10.082324,5.5890627,1.9236329,49.865723,18.981934,20.019531,103.656006,-57.96936,10.082324,5.5890627,1.9236329,49.865723,18.981934,20.019531,100.17883,-57.96936,10.082324,5.5890627,1.9236329,49.865723,18.981934,20.019531,100.17883,-57.96936,10.082324,5.5890627,1.9236329,49.865723,13.793945,20.019531,100.17883,-57.96936,10.082324,5.5890627,1.9236329,49.865723,13.793945,20.019531,100.17883,-57.96936,10.082324,5.5890627,1.9236329,49.865723,13.793945,20.019531,100.17883,-57.96936,10.082324,5.5890627,1.9236329,49.865723,13.793945,20.019531,100.17883,-57.96936,13.412793,5.689551,1.9236329,99.06006,49.560547,70.251465,164.63562,-57.96936,13.412793,5.689551,1.9236329,99.06006,49.560547,70.251465,164.63562,-57.96936,13.412793,5.689551,1.2824218,99.06006,49.560547,70.251465,164.63562,-57.96936,13.412793,5.689551,1.2824218,99.06006,49.560547,70.251465,164.63562,-50.85022,13.412793,5.689551,1.2824218,99.06006,49.560547,70.251465,164.63562,-50.85022,13.412793,5.689551,1.2106445,99.06006,49.560547,70.251465,164.63562,-50.85022,13.412793,5.689551,1.2106445,99.06006,49.560547,70.251465,164.63562,-50.85022,13.412793,5.689551,1.2106445,99.06006,49.560547,70.251465,164.63562,-50.85022,13.412793,5.689551,1.2106445,99.06006,49.560547,70.251465,164.63562,-50.85022,13.872168,6.014941,3.1629882,99.06006,89.416504,72.631836,177.995,-50.85022,13.872168,6.014941,3.1629882,99.06006,89.416504,72.631836,177.995,-50.85022,13.872168,6.014941,3.1629882,99.06006,89.416504,72.631836,177.995,-50.85022,13.872168,6.014941,3.1629882,44.25049,89.416504,72.631836,177.995,-50.85022,13.872168,6.014941,3.1629882,44.25049,89.416504,72.631836,177.995,-50.85022,13.872168,6.014941,3.1629882,44.25049,89.416504,72.631836,177.995,-50.85022,13.872167587280273,6.014941215515137,3.1629881858825684,44.25048828125,89.41650390625,72.6318359375,177.9949951171875,-50.855712890625
2,23.0,104.91455,1.9332031,95.583496,515.5029,98.81592,57.800293,12.557373,4.21875,10.666113,1.9332031,6.3881836,62.438965,98.81592,57.800293,12.557373,-50.515137,10.666113,1.9332031,6.3881836,62.438965,98.81592,57.800293,12.557373,-50.515137,7.718457,1.1580079,6.1632814,0.91552734,0.8544922,0.5493164,10.030518,-50.95459,7.718457,1.1580079,6.1632814,0.91552734,0.8544922,0.5493164,9.931641,-50.95459,7.718457,1.1580079,6.1632814,0.91552734,0.8544922,0.5493164,9.931641,-50.95459,7.718457,1.1580079,6.1632814,0.91552734,0.8544922,0.5493164,9.931641,-50.95459,7.718457,1.1580079,6.1632814,0.91552734,0.8544922,0.5493164,9.931641,-50.95459,7.718457,1.1580079,6.1632814,0.91552734,0.8544922,0.5493164,9.931641,-50.95459,7.718457,1.1580079,6.158496,0.7324219,0.6713867,0.5493164,9.931641,-50.95459,7.718457,1.1580079,6.158496,0.7324219,0.6713867,0.5493164,9.931641,-50.95459,7.718457,1.1292969,6.158496,0.61035156,0.6713867,0.30517578,9.909668,-50.982056,7.6945314,1.1771485,6.1632814,1.2207031,0.8544922,0.9765625,9.9646,-50.927124,7.7041016,1.2010742,6.239844,2.380371,0.8544922,0.9765625,9.9646,-50.690918,7.7041016,1.2010742,6.239844,2.380371,0.8544922,0.9765625,9.9646,-50.690918,7.7041016,1.2010742,6.239844,2.380371,0.8544922,0.9765625,9.9646,-50.690918,7.7041016,1.2010742,6.239844,2.380371,0.8544922,0.9765625,9.9646,-50.690918,7.7041016,1.2010742,6.239844,2.380371,0.8544922,0.9765625,9.9646,-50.690918,7.7041016,1.2010742,6.239844,2.380371,0.8544922,0.9765625,9.9646,-50.690918,7.7041016,1.2010742,6.239844,2.380371,0.8544922,0.9765625,9.9646,-50.690918,7.7041016,1.2010742,6.239844,2.380371,0.8544922,0.9765625,9.9646,-50.690918,7.7041016,1.2010742,6.239844,2.380371,0.8544922,0.9765625,9.9646,-50.690918,7.7041016,1.2010742,6.239844,2.380371,0.8544922,0.9765625,9.9646,-50.690918,7.7041016,1.2010742,6.239844,2.380371,0.8544922,0.9765625,9.9646,-50.690918,7.7041016,1.2010742,6.239844,2.380371,0.7324219,0.79345703,9.887695,-50.690918,7.6753907,1.1245117,6.1776366,1.0375977,0.4272461,0.48828125,9.887695,-50.894165,7.6753907,1.1245117,6.1776366,1.0375977,0.4272461,0.48828125,9.887695,-50.894165,7.675390720367432,1.12451171875,6.177636623382568,1.03759765625,0.42724609375,0.48828125,9.8876953125,-50.8941650390625
3,25.0,17.987402,4.258789,9.8,120.84961,93.566895,62.01172,171.3208,-57.529907,17.987402,4.258789,9.8,120.84961,93.566895,62.01172,171.3208,-57.529907,17.987402,4.258789,9.8,120.84961,93.566895,62.01172,171.3208,-57.529907,17.987402,4.258789,9.8,120.84961,93.566895,62.01172,171.3208,-60.836792,17.987402,4.258789,9.8,120.84961,93.566895,62.01172,171.3208,-60.836792,10.723536,3.9668946,-0.5072266,70.55664,33.63037,21.728516,171.3208,-74.38843,10.632617,3.9668946,-0.5072266,70.55664,33.63037,21.1792,171.3208,-76.37695,10.632617,3.9668946,1.6604493,70.55664,33.63037,21.1792,171.3208,-76.37695,10.632617,3.9668946,1.6604493,70.55664,33.63037,21.1792,171.3208,-76.37695,10.632617,3.9668946,1.6604493,70.55664,33.63037,18.737793,171.3208,-77.42615,10.632617,3.9668946,1.6604493,70.55664,33.63037,18.737793,171.3208,-77.42615,10.632617,3.9668946,1.6604493,70.55664,33.63037,18.737793,171.3208,-77.42615,15.14502,5.5938478,6.4791017,85.510254,135.31494,23.376465,179.3628,-73.586426,15.14502,5.5938478,6.4791017,85.510254,135.31494,71.5332,179.3628,-53.915405,15.14502,5.5938478,6.4791017,85.510254,135.31494,71.5332,179.3628,-53.915405,15.14502,5.5938478,6.4791017,85.510254,135.31494,71.5332,179.3628,-53.915405,15.14502,5.5938478,6.560449,85.510254,135.31494,71.5332,179.3628,-53.915405,15.14502,5.5938478,6.560449,85.510254,135.31494,71.5332,179.3628,-53.915405,15.14502,5.5938478,6.560449,85.510254,135.31494,71.5332,179.93958,-53.915405,15.14502,6.0771484,6.560449,85.510254,135.31494,71.5332,179.93958,-53.915405,15.14502,6.0771484,6.560449,85.510254,135.31494,71.5332,179.93958,-53.915405,15.14502,6.0771484,6.560449,85.510254,135.31494,71.5332,179.93958,-53.915405,15.14502,6.0771484,6.560449,85.510254,135.31494,71.5332,179.93958,-53.915405,15.14502,6.0771484,6.560449,85.510254,135.31494,71.5332,179.93958,-53.915405,14.321973,6.0771484,6.560449,76.538086,79.28467,71.5332,179.93958,-53.915405,14.321973,6.0771484,6.560449,76.538086,69.70215,20.996094,179.93958,-55.338135,14.321973,6.0771484,6.560449,76.538086,69.70215,20.996094,179.93958,-55.579834,14.321972846984863,6.0771484375,6.560449123382568,76.5380859375,69.7021484375,20.99609375,179.9395751953125,-55.579833984375
4,34.0,9.7425785,5.0818357,-2.6222656,87.40234,72.69287,35.095215,167.09656,-43.148804,9.7425785,5.0818357,-2.6222656,87.40234,72.69287,35.095215,167.09656,-43.148804,9.7425785,5.0818357,-2.6222656,87.40234,72.69287,35.095215,167.09656,-43.148804,9.7425785,5.0818357,-2.6222656,87.40234,72.69287,35.095215,167.09656,-43.148804,9.7425785,5.0818357,-2.6222656,87.40234,72.69287,35.095215,166.39343,-43.148804,7.2830076,3.0194335,-6.369043,9.765625,5.6152344,8.300781,162.39441,-43.341064,7.2830076,3.0194335,-6.369043,9.765625,5.6152344,8.300781,162.39441,-43.341064,7.2830076,3.0194335,-6.369043,9.765625,5.6152344,8.300781,162.39441,-43.341064,7.2830076,3.0194335,-6.369043,9.765625,5.6152344,8.300781,162.39441,-43.341064,7.2830076,3.0194335,-6.369043,9.765625,5.6152344,8.300781,162.39441,-43.379517,7.2830076,3.0194335,-6.369043,9.765625,5.6152344,8.300781,162.39441,-43.379517,7.3021483,3.0194335,-6.369043,9.765625,5.6152344,8.300781,162.45483,-43.379517,10.364649,3.0194335,2.5983398,27.09961,75.31738,37.231445,163.75122,-43.379517,10.364649,3.0194335,9.120508,30.334473,75.31738,37.231445,163.75122,-32.316284,10.364649,3.0194335,9.895703,30.334473,75.31738,37.231445,163.75122,-27.284546,10.364649,3.0194335,9.895703,30.334473,75.31738,37.231445,163.75122,-27.284546,10.364649,2.7514648,9.895703,30.334473,75.31738,37.231445,163.75122,-27.284546,10.364649,2.7514648,9.895703,30.334473,75.31738,37.231445,163.75122,-27.284546,10.364649,2.7514648,9.895703,30.334473,75.31738,37.231445,163.75122,-27.284546,10.364649,2.7514648,9.895703,30.334473,75.31738,37.231445,163.75122,-27.284546,10.364649,2.7514648,9.895703,30.334473,75.31738,37.231445,163.75122,-27.284546,10.364649,2.7514648,9.895703,30.334473,75.31738,37.231445,163.75122,-27.284546,10.364649,2.7514648,9.895703,30.334473,75.31738,37.231445,163.75122,-27.284546,10.364649,2.7514648,9.895703,30.334473,75.31738,37.231445,163.75122,-27.284546,9.20664,-0.153125,9.895703,30.334473,51.696777,36.743164,-2.4334717,-27.284546,7.2973633,-1.7226562,9.895703,12.390137,20.935059,6.3476562,-15.402832,-27.284546,7.1633787,-1.7226562,6.665723,5.004883,2.2583008,1.5869141,-15.353394,-45.86792,7.163378715515137,-1.72265625,6.665722846984863,5.0048828125,2.25830078125,1.5869140625,-15.3533935546875,-45.867919921875
5,39.0,12.70459,6.44082,4.560254,71.04492,18.188477,18.188477,149.1449,-61.243286,12.70459,6.44082,4.560254,71.04492,18.188477,18.188477,149.1449,-61.243286,16.934668,14.896192,9.991406,71.04492,23.55957,55.29785,149.1449,-61.243286,16.934668,14.896192,9.991406,71.04492,23.55957,55.29785,149.1449,-59.65027,16.934668,14.896192,9.991406,52.124023,23.55957,55.29785,114.367676,-59.65027,16.934668,14.896192,9.991406,52.124023,23.55957,55.29785,114.367676,-59.65027,16.934668,14.896192,9.991406,52.124023,23.55957,55.29785,114.367676,-59.65027,16.934668,14.896192,9.991406,52.124023,23.55957,55.29785,114.367676,-59.65027,16.934668,14.896192,9.991406,52.124023,23.55957,55.29785,114.23035,-59.65027,16.934668,14.896192,9.991406,52.124023,23.55957,55.29785,114.23035,-59.65027,16.934668,14.896192,9.991406,52.124023,23.55957,55.29785,114.23035,-59.65027,16.934668,14.896192,9.991406,52.124023,23.55957,55.29785,114.23035,-59.65027,16.934668,14.896192,9.991406,52.124023,23.55957,55.29785,114.23035,-59.65027,16.934668,14.896192,9.991406,52.124023,23.55957,55.29785,114.23035,-59.65027,19.844044,7.225586,5.8043947,35.52246,8.300781,42.3584,179.23645,-59.65027,19.844044,7.225586,5.8043947,35.52246,7.019043,25.08545,179.23645,-74.98169,19.844044,7.225586,5.8043947,35.52246,7.019043,25.08545,179.23645,-74.98169,19.844044,7.225586,5.8043947,35.52246,7.019043,25.08545,179.63745,-74.98169,19.844044,7.225586,5.8043947,35.52246,7.019043,25.08545,179.63745,-74.98169,19.844044,7.225586,5.8043947,35.52246,7.019043,25.08545,179.63745,-74.98169,19.844044,7.225586,5.8043947,35.52246,7.019043,25.08545,179.63745,-74.98169,19.844044,7.225586,5.8043947,35.52246,7.019043,25.08545,179.63745,-74.98169,19.844044,7.225586,5.8043947,35.52246,7.019043,25.08545,179.63745,-74.98169,19.844044,7.225586,5.8043947,35.52246,7.019043,25.08545,179.63745,-74.98169,19.844044,7.225586,5.8043947,35.52246,7.019043,25.08545,179.63745,-74.98169,19.844044,7.225586,5.8043947,35.52246,7.019043,25.08545,179.63745,-74.98169,9.914844,1.8279297,-1.8470703,27.038574,4.272461,25.08545,179.63745,-75.03113,9.914843559265137,1.8279297351837158,-1.847070336341858,27.03857421875,3.90625,25.08544921875,179.637451171875,-75.0311279296875
6,43.0,8.307032,11.819336,2.0624022,72.08252,75.31738,52.978516,156.1322,-12.98584,8.307032,11.819336,2.0624022,72.08252,75.31738,52.978516,156.1322,-12.98584,8.307032,11.819336,2.0624022,72.08252,75.31738,52.978516,156.1322,-12.98584,3.5362306,9.331055,-1.9236329,4.5166016,5.92041,0.8544922,103.601074,-18.638306,3.3113282,9.278418,-2.1485353,0.36621094,0.24414062,0.30517578,103.60657,-18.632812,3.3017578,9.278418,-2.1628907,0.4272461,0.18310547,0.30517578,103.63953,-18.632812,3.2921875,9.283203,-2.1628907,0.48828125,0.24414062,0.5493164,103.6615,-18.632812,3.3735352,9.340625,-2.1628907,12.939453,1.0375977,4.760742,106.08948,-18.632812,5.0052733,11.302539,-1.9332031,66.223145,19.16504,27.22168,115.50476,-18.632812,5.0052733,11.302539,-1.9332031,66.223145,19.16504,27.22168,115.50476,-18.632812,5.0052733,11.302539,-1.9332031,66.223145,19.16504,27.22168,115.50476,-18.632812,5.0052733,11.302539,-1.9332031,66.223145,19.16504,27.22168,115.50476,-18.632812,5.0052733,11.302539,-1.6987305,66.223145,19.16504,27.22168,123.4259,-14.93042,5.0052733,11.302539,-1.6987305,66.223145,32.958984,27.22168,125.31555,-11.288452,5.0052733,11.302539,-1.684375,66.223145,32.958984,27.22168,125.31555,-11.288452,5.0052733,11.302539,-1.684375,66.223145,32.958984,27.22168,125.31555,-11.288452,5.0052733,11.302539,-1.684375,66.223145,32.958984,27.22168,125.31555,-11.288452,5.0052733,11.302539,-1.684375,66.223145,32.958984,27.22168,125.31555,-11.288452,5.0052733,11.302539,-1.684375,66.223145,32.958984,27.22168,126.13403,-11.288452,5.0052733,11.302539,-1.684375,66.223145,32.958984,27.22168,126.75476,-11.288452,4.842578,9.828711,-1.684375,63.78174,32.958984,20.324707,126.75476,-11.288452,5.727832,9.828711,-1.684375,63.78174,32.958984,34.5459,126.75476,-11.288452,5.727832,9.828711,-1.684375,63.78174,32.958984,34.5459,126.75476,-11.288452,5.727832,9.828711,-1.684375,63.78174,32.958984,34.5459,131.53381,-11.288452,5.727832,9.828711,-1.684375,57.006836,32.958984,34.5459,131.53381,-11.288452,5.727832,9.828711,-1.684375,57.006836,18.554688,34.5459,131.53381,-14.452515,5.727832,9.733007,-2.9955077,57.006836,18.554688,34.5459,131.53381,-14.452515,5.727831840515137,9.733007431030273,-2.9955077171325684,57.0068359375,18.5546875,34.5458984375,131.5338134765625,-14.4525146484375
7,46.0,14.178418,9.297559,10.833593,68.603516,89.416504,40.46631,179.48364,-34.678345,14.178418,9.297559,10.833593,68.603516,89.416504,40.46631,116.51001,-32.55249,14.178418,11.489161,10.86709,94.42139,89.416504,40.46631,116.51001,-32.55249,14.178418,11.489161,10.86709,94.42139,89.416504,32.043457,116.51001,-32.55249,14.178418,11.489161,10.86709,94.42139,89.416504,32.043457,116.51001,-32.55249,9.532031,11.489161,10.86709,94.42139,69.64111,17.76123,57.81006,-32.55249,8.144336,11.489161,10.86709,94.42139,45.22705,87.890625,59.161377,-31.712036,12.843359,11.489161,10.86709,94.42139,45.22705,87.890625,158.9447,-31.712036,12.843359,11.489161,10.86709,94.42139,45.22705,87.890625,178.11584,-31.712036,12.843359,11.489161,10.86709,108.947754,45.22705,87.890625,179.44519,-31.712036,12.843359,11.489161,10.86709,108.947754,45.22705,87.890625,179.44519,-31.712036,12.843359,11.489161,10.86709,108.947754,45.22705,87.890625,179.44519,-31.712036,12.843359,11.489161,10.86709,108.947754,45.22705,87.890625,179.44519,-31.712036,12.843359,11.489161,10.86709,108.947754,45.22705,87.890625,179.69788,-31.712036,18.241016,10.216309,8.402735,108.947754,45.22705,87.890625,179.69788,-31.712036,18.241016,10.216309,8.402735,108.947754,45.22705,87.890625,179.69788,-31.712036,18.241016,10.216309,8.402735,108.947754,45.22705,87.890625,179.69788,-31.712036,18.241016,10.216309,8.402735,108.947754,45.22705,87.890625,179.69788,-31.712036,18.241016,5.7469726,3.617578,108.947754,39.30664,60.424805,179.69788,-40.358276,18.241016,5.7469726,1.6173828,108.947754,31.311035,54.992676,179.69788,-40.358276,18.241016,5.7469726,0.7512695,108.947754,31.311035,35.827637,179.69788,-40.358276,18.241016,5.7469726,0.7512695,33.447266,31.311035,35.827637,179.69788,-40.358276,18.241016,5.7469726,0.7512695,33.447266,31.311035,35.827637,179.69788,-40.358276,18.241016,5.7469726,0.7512695,33.447266,31.311035,34.851074,179.69788,-40.358276,18.241016,5.7469726,0.7512695,33.447266,31.311035,34.851074,179.69788,-40.358276,18.241016,5.7469726,0.7512695,33.447266,31.311035,30.456543,179.60999,-40.358276,7.436133,2.024121,-6.9049807,30.151367,7.080078,13.61084,179.60999,-41.31958,7.436132907867432,2.024121046066284,-6.904980659484863,30.1513671875,7.080078125,13.61083984375,179.6099853515625,-41.3690185546875
8,51.0,16.125977,5.0674806,3.0337892,134.58252,67.07764,27.70996,155.45105,-72.49878,16.125977,5.0674806,3.0337892,134.58252,67.07764,27.70996,155.45105,-72.49878,16.125977,5.0674806,3.0337892,134.58252,67.07764,27.70996,155.45105,-72.49878,11.599218,3.8376954,1.3446289,134.58252,42.48047,27.70996,155.45105,-73.19641,11.599218,3.488379,0.48808593,134.58252,42.48047,9.521484,151.45203,-77.717285,11.599218,3.488379,0.48808593,134.58252,42.48047,10.437012,154.40186,-77.178955,11.599218,3.488379,0.48808593,134.58252,42.48047,11.901855,161.32324,-72.60315,11.599218,3.488379,0.48808593,134.58252,42.48047,11.901855,161.32324,-72.60315,11.599218,3.488379,0.48808593,134.58252,42.48047,11.901855,161.32324,-72.60315,11.599218,3.488379,0.48808593,134.58252,42.48047,11.901855,165.80566,-72.60315,10.819239,2.5935547,-0.7225586,99.609375,31.738281,12.878418,165.80566,-72.60315,10.819239,2.5935547,-0.7225586,99.609375,31.738281,12.878418,165.80566,-72.60315,10.819239,2.5935547,-0.8661133,77.51465,21.30127,12.878418,165.80566,-72.60315,10.819239,2.5935547,-0.8804687,77.51465,21.30127,12.878418,165.80566,-72.60315,10.819239,2.5935547,-0.8804687,77.51465,21.30127,12.878418,165.80566,-72.60315,10.819239,2.5935547,-0.8804687,77.51465,21.30127,12.878418,165.80566,-72.60315,10.819239,2.5935547,-0.8804687,77.51465,21.30127,12.878418,165.80566,-72.60315,10.819239,2.5935547,-0.8804687,77.51465,21.30127,12.878418,165.80566,-72.60315,10.819239,2.5026367,-0.8804687,77.51465,21.30127,12.878418,165.80566,-74.04785,10.819239,2.5026367,-0.8804687,52.55127,14.343262,12.878418,165.80566,-74.04785,10.168457,2.5026367,-1.2919922,52.55127,14.343262,12.878418,165.80566,-74.04785,10.168457,2.5026367,-1.2919922,52.55127,14.343262,12.878418,172.16125,-74.04785,10.168457,2.5026367,-1.2919922,52.55127,14.343262,9.338379,172.16125,-74.04785,10.168457,2.29209,-1.3302734,52.55127,14.343262,9.338379,172.16125,-74.04785,10.101465,2.2825196,-1.3302734,52.55127,14.343262,9.338379,172.16125,-74.328,10.101465,2.2825196,-1.3302734,52.55127,14.343262,9.338379,172.16125,-74.328,10.101465,2.2825196,-1.3302734,52.55127,14.343262,9.338379,172.16125,-74.328,10.101465225219727,1.8566405773162842,-1.3302733898162842,52.55126953125,14.34326171875,9.33837890625,172.1612548828125,-75.69580078125
9,57.0,17.949121,11.470019,9.637304,119.506836,171.32568,79.04053,179.93408,-38.36975,17.949121,11.470019,9.637304,119.506836,171.32568,79.04053,179.93408,-38.36975,17.949121,11.470019,9.637304,119.506836,171.32568,54.6875,179.93408,-38.36975,17.949121,11.470019,9.637304,119.506836,171.32568,54.6875,179.93408,-41.292114,16.604492,4.0195312,2.4452147,35.095215,37.841797,20.202637,145.67871,-66.813354,16.604492,3.8520508,2.4452147,35.095215,37.841797,12.084961,145.67871,-68.115234,16.604492,3.8520508,2.4452147,35.095215,37.841797,12.084961,145.67871,-68.115234,16.604492,3.8520508,2.4452147,35.095215,37.841797,12.084961,145.67871,-68.115234,16.604492,3.8520508,2.4452147,35.095215,37.841797,12.084961,145.67871,-68.115234,16.604492,3.8520508,2.4452147,35.095215,69.33594,12.084961,145.67871,-68.115234,16.604492,3.8520508,2.4452147,35.095215,81.90918,12.084961,145.67871,-68.115234,16.604492,3.675,2.4452147,24.902344,81.90918,10.131836,145.67871,-69.37866,13.278809,3.675,-0.6268555,20.935059,81.90918,6.8359375,132.20947,-69.37866,13.278809,3.675,-0.6268555,20.935059,81.90918,6.8359375,132.20947,-69.37866,13.278809,3.675,-0.6268555,20.935059,81.90918,6.8359375,132.20947,-69.37866,13.278809,3.675,-0.6268555,20.935059,81.90918,6.8359375,132.20947,-69.37866,13.278809,3.675,-0.6268555,20.935059,81.90918,6.8359375,132.20947,-69.37866,13.278809,3.675,-0.6268555,20.935059,81.90918,6.8359375,132.20947,-69.37866,13.278809,3.675,-0.6268555,20.935059,81.90918,6.8359375,131.55579,-69.37866,13.278809,3.675,-0.6268555,20.935059,81.90918,6.8359375,131.55579,-69.37866,13.278809,3.675,-0.6268555,20.935059,81.90918,6.8359375,130.979,-69.37866,13.278809,3.675,-0.6268555,20.935059,81.90918,6.8359375,127.65564,-69.37866,13.695117,4.928711,0.16748047,81.970215,27.22168,73.54736,179.70886,-66.14868,13.695117,4.928711,0.16748047,122.19238,60.424805,73.54736,179.70886,-57.31018,25.69629,6.0532227,6.3546877,122.19238,81.604004,73.54736,179.70886,-57.31018,25.69629,6.0532227,6.3546877,122.19238,81.604004,73.54736,179.70886,-57.31018,25.69629,6.0532227,6.3546877,122.19238,81.604004,73.54736,179.70886,-57.31018,25.6962890625,6.05322265625,6.354687690734863,122.1923828125,81.60400390625,73.54736328125,179.7088623046875,-57.3101806640625
