,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
13,4.0,5.399687,5.3361244,5.270447,5.2020154,5.1100516,4.974555,4.972404,4.914389,4.9497147,5.031939,5.109989,5.121899,5.1392856,5.212982,5.3202596,5.332927,5.3589683,5.360046,5.375955,5.3731074,5.5034404,5.4911084,5.483212,5.5022025,5.4988637,5.4832463,5.4279695,5.4315963,5.4568057,5.4560924,5.3682475,5.366258,5.247363,5.3439755,5.355435
14,42.0,5.414583,5.4671082,5.5263495,5.571165,5.5987372,5.607494,5.6194954,5.5932655,5.575586,5.5384426,5.4919963,5.430247,5.3527246,5.25743,5.1417336,5.000365,4.82529,4.6167545,4.155213,3.8587444,3.8834798,3.9140785,3.945625,4.241915,4.4488583,4.586788,4.6813216,4.7432294,4.777204,4.7817254,4.7706866,4.7373724,4.678392,4.5886416,4.4591956
15,45.0,5.5855966,5.5667458,5.5515575,5.553583,5.564152,5.572181,5.5766587,5.578499,5.5797668,5.5806885,5.580195,5.571099,5.5489273,5.521582,5.4811707,5.4419446,5.4246993,5.4153214,5.4085584,5.399132,5.386414,5.3789277,5.3657937,5.3525753,5.344339,5.33483,5.3192816,5.3049297,5.2950253,5.2839303,5.3178926,5.3747215,5.4114127,5.433672,5.4463463
16,47.0,4.8216076,4.8468885,4.8678784,4.887542,4.940906,4.9708734,4.983497,4.997027,4.9824924,4.9948,4.992397,5.0125656,5.060854,5.1414547,5.1685505,5.143827,5.177579,5.2284255,5.2261333,5.205055,5.157964,5.0780087,5.0070605,4.9195724,4.8217125,4.7754507,4.8380923,4.851092,4.7516537,4.639456,4.612618,4.6098676,4.6156793,4.6195674,4.632036
17,48.0,4.7062526,4.7242575,4.680001,4.716022,4.7187266,4.7148542,4.71005,4.704162,4.6555343,4.599581,4.555956,4.502132,4.395346,4.3766036,4.423411,4.525819,5.1571636,5.2565722,5.346291,5.4115424,5.4567494,5.4977036,5.5290303,5.523579,5.5123234,5.5071044,5.4969115,5.478403,5.0948844,5.0805244,5.0165887,4.989794,4.9931903,4.940943,4.7920303
18,49.0,5.38084,5.3837295,5.390653,5.391482,5.3892956,5.3674617,5.3788033,5.392887,5.4039464,5.396618,5.385864,5.406917,5.446262,5.470772,5.4830728,5.499062,5.5471725,5.6108284,5.650442,5.678862,5.6950097,5.6950774,5.6817875,5.6557446,5.619414,5.570886,5.5041795,5.426605,5.3699837,5.3363633,5.308802,5.300443,5.2975802,5.28235,5.2719727
19,54.0,4.8701315,4.781624,4.849135,4.7941957,4.7161813,4.628576,4.611708,4.5971427,4.5740657,4.544559,4.5153317,4.483902,4.442036,4.376833,4.3644075,4.532036,4.4727883,4.537252,4.6422806,4.7370343,4.8190255,4.890424,4.9532065,5.009539,5.052734,5.0937195,5.0452666,4.856612,5.368006,5.3858886,5.3926425,5.396763,5.3989396,5.4808106,5.5149536
20,55.0,5.1936707,5.253769,5.3063583,5.335633,5.369108,5.4340267,5.4753366,5.4930997,5.533203,5.5848527,5.6176987,5.923857,5.934114,5.9388433,5.928808,5.912768,5.9114265,5.928618,5.9464855,5.958496,5.9651513,5.9656234,5.960816,5.666104,5.6639285,5.65337,5.6379676,5.616381,5.6316934,5.644357,5.6493535,5.653395,5.6526637,5.650601,5.651777
21,6.0,5.404591,5.417896,5.4035783,5.362253,5.314869,5.3077626,5.6902366,5.71547,5.7157397,5.680223,5.6689415,5.6935782,5.706967,5.7190995,5.7183785,5.7249007,5.728167,5.723068,5.3855395,5.372662,5.3919463,5.4349327,5.4481945,5.4782624,5.487475,5.462574,5.464052,5.4094753,5.3223443,5.275189,5.216065,5.1883235,5.1372538,5.0842834,5.03038
22,66.0,5.316323,5.306193,5.292662,5.2802296,5.2551093,5.21244,5.1757636,5.162672,5.119232,5.0954394,5.058025,5.005011,4.969908,5.439655,5.4093623,5.37071,5.418161,5.500675,5.561504,5.5840745,5.587406,5.5808387,5.5631065,5.5397973,5.535719,5.103666,5.1012306,5.103384,4.957171,4.7231383,4.6066794,4.5092897,4.48255,4.4734454,4.463926
23,69.0,4.7524137,4.603147,4.2405214,3.9745543,3.8891976,3.930726,4.0039463,4.239774,4.6489997,4.933642,5.133478,5.2689004,5.3728085,5.4624944,5.5152726,5.523109,5.521649,5.5138206,5.504982,5.4970737,5.4602923,5.3825355,5.2786713,5.144464,4.946447,4.6906176,4.5291142,4.6590576,4.802735,4.9734173,5.07164,5.141812,5.2099185,5.2758102,5.3259583
24,7.0,4.2471747,4.292071,4.327876,4.3824716,4.4520144,4.4995394,4.533272,4.5580893,4.5334115,4.5355773,4.565595,4.607424,4.641853,4.669605,4.672371,4.697829,4.7076135,4.714701,4.723301,4.745068,4.7739553,4.7936444,4.7606435,4.7172127,4.6701474,4.619298,4.59094,4.5232215,4.4490523,4.3706627,4.2840667,4.221396,4.1797957,4.0939283,4.1028514
25,8.0,5.1557164,5.118672,5.0439305,4.954489,4.8753023,4.7462473,4.645121,4.7026405,4.7690234,4.753744,4.7457566,4.724573,4.74269,4.819351,4.840893,4.8098893,4.7410116,4.667291,4.6508236,4.6033516,4.5503483,4.570186,4.609449,4.6399207,4.667719,4.6043525,4.598087,4.660683,4.7219596,4.775497,4.792605,4.797863,4.800918,4.797446,4.7771325
