,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,10.0,5.447057247161865,5.457891941070557,5.457890033721924,5.4570488929748535,5.456541538238525,5.455791473388672,5.453378200531006,5.452188968658447,5.451724529266357,5.451164245605469,5.450157642364502,5.44905424118042,5.448223114013672,5.448566436767578,5.448427677154541,5.447761058807373,5.446747303009033,5.44582986831665,5.44661283493042,5.4462738037109375,5.445596694946289,5.445061206817627,5.445091724395752,5.445119380950928,5.444883823394775,5.444392681121826,5.444230556488037,
1,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15.0,4.531073570251465,4.473711013793945,4.449450969696045,4.444058418273926,4.456425189971924,4.4745402336120605,4.584602355957031,4.692417144775391,4.7888054847717285,4.863609313964844,4.891963005065918,4.890747547149658,4.88371467590332,4.882017135620117,4.872923374176025,4.864016532897949,4.854638576507568,4.824932098388672,4.7465386390686035,4.66326904296875,4.602296829223633,4.495465278625488,4.476714611053467,4.475925922393799,4.487680912017822,4.4991068840026855,4.525529384613037,
3,16.0,4.017541408538818,4.008230686187744,4.000058650970459,4.017162322998047,4.0042219161987305,4.051323413848877,4.036234378814697,4.008087158203125,3.9704487323760986,3.964064598083496,3.9717624187469482,3.9733335971832275,3.960129976272583,3.9695804119110107,3.9638583660125732,3.9379518032073975,3.9433319568634033,3.8746578693389893,3.8856041431427,3.8925440311431885,3.8811442852020264,3.886837959289551,3.8927581310272217,3.894026517868042,3.8932580947875977,3.9017670154571533,3.918386459350586,
4,18.0,5.434123516082764,5.442296504974365,5.441720485687256,5.448942184448242,5.478061676025391,5.462011814117432,5.463750839233398,5.467867374420166,5.47168493270874,5.475064754486084,5.475155353546143,5.473432540893555,5.47372579574585,5.469226360321045,5.468881130218506,5.465322017669678,5.463428497314453,5.45966911315918,5.453990459442139,5.449467182159424,5.441439151763916,5.431878566741943,5.421821594238281,5.414666652679443,5.404815673828125,5.4001641273498535,5.3942437171936035,
5,22.0,3.798564910888672,3.8212203979492188,3.842602491378784,3.8629071712493896,3.880559206008911,3.8836584091186523,3.8835361003875732,3.882976531982422,3.8825604915618896,3.882370948791504,3.8821332454681396,3.8818962574005127,3.8816373348236084,3.881326913833618,3.8811283111572266,3.880949020385742,3.8808176517486572,3.8804359436035156,3.880115509033203,3.8799121379852295,3.8797895908355713,3.8794968128204346,3.8794825077056885,3.879420280456543,3.879361152648926,3.87930965423584,3.8792202472686768,
6,26.0,5.516725063323975,5.513483047485352,5.507755279541016,5.494848251342773,5.482309341430664,5.478939056396484,5.475761890411377,5.472506999969482,5.469167232513428,5.465634822845459,5.462137699127197,5.460075855255127,5.4570841789245605,5.4538445472717285,5.449862003326416,5.450492858886719,5.450937747955322,5.4511542320251465,5.451451778411865,5.4516143798828125,5.451625823974609,5.451686859130859,5.451877117156982,5.451944351196289,5.45220422744751,5.452402591705322,5.452533721923828,
7,27.0,5.293873310089111,5.301426410675049,5.301466464996338,5.301968097686768,4.714349269866943,4.70423698425293,4.700301647186279,4.6965556144714355,4.690543174743652,4.685156345367432,4.680066108703613,4.676004886627197,4.692234992980957,4.7421183586120605,4.769388675689697,4.787722587585449,4.799458026885986,4.806370258331299,4.810031414031982,4.803586483001709,4.790889739990234,4.772179126739502,4.746585845947266,4.713146209716797,4.686015605926514,4.675063610076904,4.6676411628723145,
8,29.0,5.934067249298096,5.890183925628662,5.808002948760986,5.255092144012451,5.257676601409912,5.365419864654541,5.315057277679443,5.25793981552124,5.194155216217041,5.123650074005127,5.047417163848877,4.962014675140381,4.865257740020752,4.754741668701172,4.680602550506592,4.529464244842529,4.330230236053467,3.879997491836548,3.873863458633423,3.8660824298858643,3.8523311614990234,3.8586690425872803,3.849543571472168,3.8360416889190674,3.8202269077301025,3.8014097213745117,3.622072219848633,
9,31.0,5.0488104820251465,5.043550968170166,5.04155969619751,5.036109924316406,5.0309834480285645,4.995789051055908,4.953029155731201,4.903176784515381,4.84710693359375,4.784602642059326,4.714148044586182,4.633941650390625,4.54118013381958,4.427623748779297,4.292861461639404,4.1109795570373535,3.8871796131134033,3.885045051574707,3.8905112743377686,3.8959438800811768,3.9018707275390625,3.907639741897583,3.9132261276245117,3.9185495376586914,3.9239914417266846,3.9294700622558594,3.9299476146698,
10,32.0,5.739626407623291,5.74461030960083,5.749649524688721,5.751702785491943,5.75053071975708,5.742368221282959,5.720304012298584,5.692930698394775,5.660907745361328,5.6230244636535645,5.5784912109375,5.52627420425415,5.464481830596924,5.39038610458374,5.29932165145874,5.182530879974365,5.013632297515869,4.861339569091797,4.849811553955078,5.034181118011475,5.253524303436279,5.365255832672119,5.437493801116943,5.481073379516602,5.502373218536377,5.504096984863281,5.494227886199951,
