,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,10.0,-15.016666,-14.883333,-14.916667,-14.9,-14.9,-14.9,-14.9,-14.9,-14.9,-14.883333,-14.883333,-14.866667,-14.866667,-14.783334,-14.7,-14.733334,-14.683333,-14.6,-14.516666,-14.433333,-14.35,-14.283334,-14.183333,-14.1,-13.983334,-13.966666,-13.965517
1,12.0,-21.866667,-21.866667,-21.866667,-21.833334,-21.8,-21.733334,-21.7,-21.7,-21.7,-21.55,-21.433332,-21.433332,-21.4,-21.183332,-21.083334,-21.0,-21.016666,-21.0,-21.15,-21.383333,-21.783333,-22.3,-22.783333,-23.116667,-23.483334,-24.033333,-24.431034
2,15.0,-26.266666,-26.216667,-26.216667,-26.25,-26.25,-26.216667,-26.333334,-26.366667,-26.4,-26.4,-26.4,-26.383333,-26.4,-26.416666,-26.383333,-26.333334,-26.333334,-26.366667,-26.3,-26.266666,-26.266666,-26.283333,-26.266666,-26.283333,-26.233334,-26.183332,-26.189655
3,16.0,-30.65,-30.5,-30.25,-30.15,-30.0,-29.866667,-29.833334,-29.75,-29.666666,-29.583334,-29.5,-29.416666,-29.333334,-29.25,-29.166666,-29.083334,-29.066668,-29.066668,-29.0,-29.0,-29.0,-29.0,-28.983334,-28.983334,-28.95,-28.9,-28.87931
4,18.0,-39.766666,-40.183334,-40.633335,-41.05,-41.383335,-41.583332,-41.75,-41.916668,-42.0,-40.483334,-38.616665,-37.516666,-37.366665,-37.283333,-37.166668,-37.416668,-37.733334,-37.7,-37.7,-37.7,-37.7,-37.7,-37.7,-37.7,-37.7,-37.633335,-37.551723
5,22.0,-29.466667,-29.416666,-29.383333,-29.366667,-29.333334,-29.333334,-29.283333,-29.283333,-29.233334,-29.216667,-29.133333,-29.033333,-29.016666,-28.966667,-28.816668,-28.75,-28.583334,-28.416666,-28.25,-28.083334,-27.95,-27.8,-27.633333,-27.5,-27.333334,-27.183332,-27.12069
6,26.0,-37.7,-37.8,-37.933334,-38.1,-38.233334,-38.266666,-38.266666,-38.333332,-38.433334,-38.5,-38.566666,-38.666668,-38.7,-38.733334,-38.766666,-38.766666,-38.9,-38.916668,-38.883335,-38.983334,-38.983334,-38.983334,-38.983334,-39.016666,-39.033333,-39.066666,-39.068966
7,27.0,-11.1,-11.166667,-11.166667,-11.166667,-11.166667,-11.166667,-11.166667,-11.083333,-11.016666,-11.0,-11.033334,-11.033334,-11.033334,-11.033334,-11.033334,-11.033334,-11.033334,-11.033334,-11.033334,-11.033334,-11.033334,-11.033334,-11.0,-11.0,-11.0,-11.0,-11.0
8,29.0,18.383333,16.483334,14.316667,12.15,9.966666,8.716666,8.75,8.766666,8.766666,8.716666,8.633333,8.583333,8.516666,8.433333,8.316667,8.233334,8.166667,8.116667,8.083333,8.15,8.166667,8.15,8.15,8.083333,8.016666,8.0,8.051724
9,31.0,-9.483334,-11.7,-13.933333,-14.316667,-14.166667,-14.083333,-13.933333,-13.833333,-13.55,-13.383333,-13.283334,-13.283334,-13.316667,-13.383333,-13.45,-11.666667,-9.416667,-7.1666665,-5.85,-4.0666666,-3.2166667,-0.96666664,-0.1,0.36666667,1.3166667,2.7333333,4.7586207
